Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Новомалыклинская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	929	2	42	5	18	20	27	145	144	20	80	3	31	79	47	9	23	52	3	37	29	88	25					
		9.64%	0.77%	10.53%	1.39%	7.79%	15.04%	6.92%	14.89%	14.91%	12.50%	17.78%	1.13%	11.70%	9.39%	5.91%	1.82%	3.63%	14.65%	1.20%	8.03%	8.79%	19.05%	15.15%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	60	0	2	2	0	0	1	13	10	0	1	2	1	6	7	0	5	1	1	3	2	3	0					
		0.62%	0.00%	0.50%	0.55%	0.00%	0.00%	0.26%	1.33%	1.04%	0.00%	0.22%	0.75%	0.38%	0.71%	0.88%	0.00%	0.79%	0.28%	0.40%	0.65%	0.61%	0.65%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1700	60	84	61	32	32	30	195	184	19	70	37	83	118	120	103	155	31	27	76	105	61	17					
		17.63%	22.99%	21.05%	16.90%	13.85%	24.06%	7.69%	20.02%	19.05%	11.88%	15.56%	13.91%	31.32%	14.03%	15.09%	20.85%	24.49%	8.73%	10.84%	16.49%	31.82%	13.20%	10.30%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	65	2	0	1	0	0	1	14	12	1	3	0	0	5	6	2	8	2	0	1	3	3	1					
		0.67%	0.77%	0.00%	0.28%	0.00%	0.00%	0.26%	1.44%	1.24%	0.63%	0.67%	0.00%	0.00%	0.59%	0.75%	0.40%	1.26%	0.56%	0.00%	0.22%	0.91%	0.65%	0.61%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5594	160	218	241	145	61	310	452	461	105	234	184	107	503	506	322	380	236	175	278	160	252	104					
		58.02%	61.30%	54.64%	66.76%	62.77%	45.86%	79.49%	46.41%	47.72%	65.63%	52.00%	69.17%	40.38%	59.81%	63.65%	65.18%	60.03%	66.48%	70.28%	60.30%	48.48%	54.55%	63.03%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	25	0	0	0	0	1	0	5	3	1	1	1	0	4	5	1	0	1	0	0	1	1	0					
		0.26%	0.00%	0.00%	0.00%	0.00%	0.75%	0.00%	0.51%	0.31%	0.63%	0.22%	0.38%	0.00%	0.48%	0.63%	0.20%	0.00%	0.28%	0.00%	0.00%	0.30%	0.22%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
