Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Бардымская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246					
18	"1. ""ЕДИНЕНИЕ"""	532	9	12	15	5	53	36	31	16	10	2	14	13	13	4	16	25	8	3	18	1	6	13	7	6	16	15	24	5	6	8	2	5	4	4	13	2	4	26	14	9	4	8	9	5	9	4					
		3.77%	2.30%	2.96%	6.0%	8.47%	3.51%	3.23%	3.07%	6.89%	10.52%	1.78%	4.48%	4.56%	5.01%	3.41%	6.17%	3.56%	4.59%	4.91%	2.39%	1.02%	3.07%	7.83%	2.18%	3.09%	2.56%	3.96%	6.74%	3.90%	2.16%	10.12%	3.03%	4.42%	3.27%	7.40%	4.03%	2.10%	3.73%	3.69%	5.76%	2.68%	4.59%	3.41%	3.38%	2.82%	4.66%	5.55%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	500	5	11	6	2	75	75	69	5	9	0	10	9	11	2	18	19	1	0	23	4	4	3	7	10	24	12	9	3	1	2	2	0	3	2	9	6	4	18	5	10	1	6	3	1	1	0					
		3.54%	1.28%	2.71%	2.4%	3.38%	4.97%	6.73%	6.85%	2.15%	9.47%	0.0%	3.20%	3.15%	4.24%	1.70%	6.94%	2.71%	0.57%	0.0%	3.05%	4.08%	2.05%	1.80%	2.18%	5.15%	3.84%	3.17%	2.52%	2.34%	0.36%	2.53%	3.03%	0.0%	2.45%	3.70%	2.79%	6.31%	3.73%	2.56%	2.05%	2.98%	1.14%	2.56%	1.12%	0.56%	0.51%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	653	6	9	1	4	97	72	53	13	8	2	25	4	6	4	4	26	6	0	33	24	7	5	7	4	30	15	33	3	13	1	2	0	1	0	12	6	9	44	13	5	9	16	4	6	9	2					
		4.63%	1.53%	2.22%	0.4%	6.77%	6.43%	6.46%	5.26%	5.60%	8.42%	1.78%	8.01%	1.40%	2.31%	3.41%	1.54%	3.70%	3.44%	0.0%	4.38%	24.48%	3.58%	3.01%	2.18%	2.06%	4.8%	3.96%	9.26%	2.34%	4.69%	1.26%	3.03%	0.0%	0.81%	0.0%	3.72%	6.31%	8.41%	6.25%	5.34%	1.49%	10.34%	6.83%	1.50%	3.38%	4.66%	2.77%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	215	3	6	4	1	15	41	16	2	1	3	3	3	2	1	0	8	4	2	12	1	2	2	2	3	8	3	7	0	2	1	1	1	3	2	1	2	3	9	7	8	2	1	8	4	3	2					
		1.52%	0.76%	1.48%	1.6%	1.69%	0.99%	3.68%	1.58%	0.86%	1.05%	2.67%	0.96%	1.05%	0.77%	0.85%	0.0%	1.14%	2.29%	3.27%	1.59%	1.02%	1.02%	1.20%	0.62%	1.54%	1.28%	0.79%	1.96%	0.0%	0.72%	1.26%	1.51%	0.88%	2.45%	3.70%	0.31%	2.10%	2.80%	1.28%	2.88%	2.38%	2.29%	0.42%	3.00%	2.25%	1.55%	2.77%					
22	"5. ""За Русь Святую"""	36	0	2	3	0	2	2	0	2	0	1	1	2	0	2	0	0	0	2	0	0	2	0	0	1	1	2	0	0	0	2	1	1	1	0	0	0	0	0	3	1	0	0	1	1	0	0					
		0.25%	0.0%	0.49%	1.2%	0.0%	0.13%	0.17%	0.0%	0.86%	0.0%	0.89%	0.32%	0.70%	0.0%	1.70%	0.0%	0.0%	0.0%	3.27%	0.0%	0.0%	1.02%	0.0%	0.0%	0.51%	0.16%	0.52%	0.0%	0.0%	0.0%	2.53%	1.51%	0.88%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	1.23%	0.29%	0.0%	0.0%	0.37%	0.56%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	69	2	2	1	0	11	6	2	1	0	3	0	1	1	1	4	0	1	0	2	1	2	0	1	0	4	1	2	0	2	0	1	0	3	0	0	1	0	2	2	2	0	1	5	0	0	1					
		0.48%	0.51%	0.49%	0.4%	0.0%	0.72%	0.53%	0.19%	0.43%	0.0%	2.67%	0.0%	0.35%	0.38%	0.85%	1.54%	0.0%	0.57%	0.0%	0.26%	1.02%	1.02%	0.0%	0.31%	0.0%	0.64%	0.26%	0.56%	0.0%	0.72%	0.0%	1.51%	0.0%	2.45%	0.0%	0.0%	1.05%	0.0%	0.28%	0.82%	0.59%	0.0%	0.42%	1.87%	0.0%	0.0%	1.38%					
24	"7. ""Новый курс - Автомобильная Россия"""	188	2	5	0	2	24	29	20	0	2	1	0	4	3	0	5	10	2	0	4	0	4	1	3	2	9	5	3	1	0	3	1	0	2	0	12	0	2	15	4	3	0	3	1	1	0	0					
		1.33%	0.51%	1.23%	0.0%	3.38%	1.59%	2.60%	1.98%	0.0%	2.10%	0.89%	0.0%	1.40%	1.15%	0.0%	1.93%	1.42%	1.14%	0.0%	0.53%	0.0%	2.05%	0.60%	0.93%	1.03%	1.44%	1.32%	0.84%	0.78%	0.0%	3.79%	1.51%	0.0%	1.63%	0.0%	3.72%	0.0%	1.86%	2.13%	1.64%	0.89%	0.0%	1.28%	0.37%	0.56%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	65	0	3	2	0	4	4	4	2	0	2	0	1	2	0	0	6	1	1	3	1	2	2	1	0	0	1	4	1	1	4	1	1	0	0	1	0	0	2	3	2	1	0	1	0	1	0					
		0.46%	0.0%	0.74%	0.8%	0.0%	0.26%	0.35%	0.39%	0.86%	0.0%	1.78%	0.0%	0.35%	0.77%	0.0%	0.0%	0.85%	0.57%	1.63%	0.39%	1.02%	1.02%	1.20%	0.31%	0.0%	0.0%	0.26%	1.12%	0.78%	0.36%	5.06%	1.51%	0.88%	0.0%	0.0%	0.31%	0.0%	0.0%	0.28%	1.23%	0.59%	1.14%	0.0%	0.37%	0.0%	0.51%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	47	2	4	2	0	4	7	2	0	0	0	1	2	0	1	0	0	0	1	2	0	1	0	0	2	1	1	0	2	0	3	1	0	0	0	1	0	0	1	2	1	0	1	1	1	0	0					
		0.33%	0.51%	0.98%	0.8%	0.0%	0.26%	0.62%	0.19%	0.0%	0.0%	0.0%	0.32%	0.70%	0.0%	0.85%	0.0%	0.0%	0.0%	1.63%	0.26%	0.0%	0.51%	0.0%	0.0%	1.03%	0.16%	0.26%	0.0%	1.56%	0.0%	3.79%	1.51%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.14%	0.82%	0.29%	0.0%	0.42%	0.37%	0.56%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1894	34	133	78	26	89	68	72	21	6	9	57	26	26	5	30	269	32	15	93	14	24	33	33	21	74	42	65	16	11	2	10	17	48	8	10	17	12	86	48	37	5	51	69	21	27	4					
		13.43%	8.71%	32.83%	31.2%	44.06%	5.90%	6.10%	7.14%	9.05%	6.31%	8.03%	18.26%	9.12%	10.03%	4.27%	11.58%	38.37%	18.39%	24.59%	12.35%	14.28%	12.30%	19.87%	10.31%	10.82%	11.84%	11.11%	18.25%	12.5%	3.97%	2.53%	15.15%	15.04%	39.34%	14.81%	3.10%	17.89%	11.21%	12.23%	19.75%	11.04%	5.74%	21.79%	25.93%	11.86%	13.98%	5.55%					
28	"11. ""Истинные патриоты России"""	40	2	1	0	0	6	1	4	0	0	0	0	2	2	0	1	1	1	1	3	1	0	0	1	1	5	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	2	0	0					
		0.28%	0.51%	0.24%	0.0%	0.0%	0.39%	0.08%	0.39%	0.0%	0.0%	0.0%	0.0%	0.70%	0.77%	0.0%	0.38%	0.14%	0.57%	1.63%	0.39%	1.02%	0.0%	0.0%	0.31%	0.51%	0.8%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.14%	0.0%	0.29%	0.0%	0.42%	0.0%	1.12%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	139	3	1	3	1	7	13	7	3	2	1	1	0	3	1	4	10	2	3	7	3	1	3	5	4	6	6	4	0	4	1	0	0	0	0	5	1	1	8	3	2	1	3	3	1	0	2					
		0.98%	0.76%	0.24%	1.2%	1.69%	0.46%	1.16%	0.69%	1.29%	2.10%	0.89%	0.32%	0.0%	1.15%	0.85%	1.54%	1.42%	1.14%	4.91%	0.92%	3.06%	0.51%	1.80%	1.56%	2.06%	0.96%	1.58%	1.12%	0.0%	1.44%	1.26%	0.0%	0.0%	0.0%	0.0%	1.55%	1.05%	0.93%	1.13%	1.23%	0.59%	1.14%	1.28%	1.12%	0.56%	0.0%	2.77%					
30	"13. ""Демократическая партия России"""	53	0	5	3	0	6	1	5	0	0	1	2	0	0	2	1	5	0	0	1	0	1	0	0	0	6	0	0	0	0	0	0	0	1	0	3	0	0	2	0	4	1	1	1	0	1	0					
		0.37%	0.0%	1.23%	1.2%	0.0%	0.39%	0.08%	0.49%	0.0%	0.0%	0.89%	0.64%	0.0%	0.0%	1.70%	0.38%	0.71%	0.0%	0.0%	0.13%	0.0%	0.51%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.93%	0.0%	0.0%	0.28%	0.0%	1.19%	1.14%	0.42%	0.37%	0.0%	0.51%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	47	0	2	1	0	4	1	8	0	0	0	1	1	0	1	6	0	0	0	2	0	4	0	0	0	1	2	0	0	0	1	1	1	0	0	1	0	0	5	0	3	0	0	0	0	1	0					
		0.33%	0.0%	0.49%	0.4%	0.0%	0.26%	0.08%	0.79%	0.0%	0.0%	0.0%	0.32%	0.35%	0.0%	0.85%	2.31%	0.0%	0.0%	0.0%	0.26%	0.0%	2.05%	0.0%	0.0%	0.0%	0.16%	0.52%	0.0%	0.0%	0.0%	1.26%	1.51%	0.88%	0.0%	0.0%	0.31%	0.0%	0.0%	0.71%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%					
32	"15. ""Партия СЛОН"""	31	0	0	0	0	1	5	1	2	0	0	0	0	1	0	3	1	1	0	3	0	0	0	1	1	0	1	5	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.06%	0.44%	0.09%	0.86%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	1.15%	0.14%	0.57%	0.0%	0.39%	0.0%	0.0%	0.0%	0.31%	0.51%	0.0%	0.26%	1.40%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	1.85%	0.0%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	391	5	7	10	1	50	32	51	13	4	2	7	6	9	2	6	14	6	2	23	2	0	5	9	2	17	7	4	2	9	7	1	4	0	2	13	1	3	13	9	5	1	2	6	5	8	4					
		2.77%	1.28%	1.72%	4.0%	1.69%	3.31%	2.87%	5.06%	5.60%	4.21%	1.78%	2.24%	2.10%	3.47%	1.70%	2.31%	1.99%	3.44%	3.27%	3.05%	2.04%	0.0%	3.01%	2.81%	1.03%	2.72%	1.85%	1.12%	1.56%	3.24%	8.86%	1.51%	3.53%	0.0%	3.70%	4.03%	1.05%	2.80%	1.84%	3.70%	1.49%	1.14%	0.85%	2.25%	2.82%	4.14%	5.55%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	88	5	1	1	0	6	3	2	5	1	3	1	2	3	2	0	5	4	2	1	0	2	1	1	3	8	2	0	4	6	0	1	0	2	0	2	0	0	1	2	1	0	1	2	1	1	0					
		0.62%	1.28%	0.24%	0.4%	0.0%	0.39%	0.26%	0.19%	2.15%	1.05%	2.67%	0.32%	0.70%	1.15%	1.70%	0.0%	0.71%	2.29%	3.27%	0.13%	0.0%	1.02%	0.60%	0.31%	1.54%	1.28%	0.52%	0.0%	3.12%	2.16%	0.0%	1.51%	0.0%	1.63%	0.0%	0.62%	0.0%	0.0%	0.14%	0.82%	0.29%	0.0%	0.42%	0.75%	0.56%	0.51%	0.0%					
35	"18. ""ЛДПР"""	790	11	18	10	2	71	63	71	10	1	11	11	12	16	3	19	39	14	4	40	1	3	10	24	7	23	18	4	10	17	10	1	4	5	3	59	13	7	51	12	29	1	10	7	20	10	5					
		5.60%	2.82%	4.44%	4.0%	3.38%	4.71%	5.66%	7.05%	4.31%	1.05%	9.82%	3.52%	4.21%	6.17%	2.56%	7.33%	5.56%	8.04%	6.55%	5.31%	1.02%	1.53%	6.02%	7.5%	3.60%	3.68%	4.76%	1.12%	7.81%	6.13%	12.65%	1.51%	3.53%	4.09%	5.55%	18.32%	13.68%	6.54%	7.25%	4.93%	8.65%	1.14%	4.27%	2.63%	11.29%	5.18%	6.94%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	277	3	2	2	0	35	21	33	3	3	5	9	2	7	4	2	8	1	2	21	2	2	6	5	9	7	7	5	0	9	0	2	1	1	0	5	6	4	17	6	3	2	1	2	1	6	5					
		1.96%	0.76%	0.49%	0.8%	0.0%	2.32%	1.88%	3.27%	1.29%	3.15%	4.46%	2.88%	0.70%	2.70%	3.41%	0.77%	1.14%	0.57%	3.27%	2.78%	2.04%	1.02%	3.61%	1.56%	4.63%	1.12%	1.85%	1.40%	0.0%	3.24%	0.0%	3.03%	0.88%	0.81%	0.0%	1.55%	6.31%	3.73%	2.41%	2.46%	0.89%	2.29%	0.42%	0.75%	0.56%	3.10%	6.94%					
37	"20. ""Политическая партия ""Единая Россия"""	4522	83	92	47	7	636	422	395	64	26	37	88	149	77	26	103	119	66	10	213	14	48	43	61	63	248	150	112	35	97	9	27	49	19	23	136	26	24	178	67	100	34	48	59	72	92	28					
		32.08%	21.28%	22.71%	18.8%	11.86%	42.20%	37.91%	39.22%	27.58%	27.36%	33.03%	28.20%	52.28%	29.72%	22.22%	39.76%	16.97%	37.93%	16.39%	28.28%	14.28%	24.61%	25.90%	19.06%	32.47%	39.68%	39.68%	31.46%	27.34%	35.01%	11.39%	40.90%	43.36%	15.57%	42.59%	42.23%	27.36%	22.42%	25.32%	27.57%	29.85%	39.08%	20.51%	22.18%	40.67%	47.66%	38.88%					
38	"21. ""Российская Конституционно-демократическая партия"""	68	2	2	0	0	3	4	4	1	3	3	3	2	0	1	3	1	1	0	1	0	3	0	0	2	3	2	5	3	1	1	1	0	0	0	1	2	1	0	0	2	0	1	4	2	0	0					
		0.48%	0.51%	0.49%	0.0%	0.0%	0.19%	0.35%	0.39%	0.43%	3.15%	2.67%	0.96%	0.70%	0.0%	0.85%	1.15%	0.14%	0.57%	0.0%	0.13%	0.0%	1.53%	0.0%	0.0%	1.03%	0.48%	0.52%	1.40%	2.34%	0.36%	1.26%	1.51%	0.0%	0.0%	0.0%	0.31%	2.10%	0.93%	0.0%	0.0%	0.59%	0.0%	0.42%	1.50%	1.12%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	56	0	2	0	0	11	3	6	2	1	0	0	1	1	0	1	0	0	1	6	1	1	0	2	1	5	0	0	0	0	0	2	0	0	0	0	0	0	4	1	1	1	1	1	0	0	0					
		0.39%	0.0%	0.49%	0.0%	0.0%	0.72%	0.26%	0.59%	0.86%	1.05%	0.0%	0.0%	0.35%	0.38%	0.0%	0.38%	0.0%	0.0%	1.63%	0.79%	1.02%	0.51%	0.0%	0.62%	0.51%	0.8%	0.0%	0.0%	0.0%	0.0%	0.0%	3.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.41%	0.29%	1.14%	0.42%	0.37%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2194	173	46	31	6	210	138	95	42	6	13	55	25	52	17	10	87	7	5	195	19	48	21	128	26	64	55	48	30	67	15	5	22	20	9	21	5	14	144	22	62	10	50	42	14	17	3					
		15.56%	44.35%	11.35%	12.4%	10.16%	13.93%	12.39%	9.43%	18.10%	6.31%	11.60%	17.62%	8.77%	20.07%	14.52%	3.86%	12.41%	4.02%	8.19%	25.89%	19.38%	24.61%	12.65%	40.0%	13.40%	10.24%	14.55%	13.48%	23.43%	24.18%	18.98%	7.57%	19.46%	16.39%	16.66%	6.52%	5.26%	13.08%	20.48%	9.05%	18.50%	11.49%	21.36%	15.78%	7.90%	8.80%	4.16%					
																																																					
41	Против всех	505	16	10	8	2	58	41	34	10	6	3	16	9	11	7	10	24	8	1	20	2	10	5	7	14	18	14	13	4	14	2	2	4	0	0	7	2	8	28	11	9	5	4	6	11	6	5					
		3.58%	4.10%	2.46%	3.2%	3.38%	3.84%	3.68%	3.37%	4.31%	6.31%	2.67%	5.12%	3.15%	4.24%	5.98%	3.86%	3.42%	4.59%	1.63%	2.65%	2.04%	5.12%	3.01%	2.18%	7.21%	2.88%	3.70%	3.65%	3.12%	5.05%	2.53%	3.03%	3.53%	0.0%	0.0%	2.17%	2.10%	7.47%	3.98%	4.52%	2.68%	5.74%	1.70%	2.25%	6.21%	3.10%	6.94%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
