Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Волжская  																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25					
		0.37%	0.0%	0.77%	1.51%	0.48%	0.28%	1.39%	0.31%	0.0%	0.57%	0.33%	0.0%	1.29%	0.44%	2.24%	0.59%	0.11%	0.19%	0.32%	0.20%	0.0%	0.19%	0.37%	0.0%	0.46%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1973	48	63	33	64	91	32	149	30	17	128	12	126	64	20	37	141	86	137	119	45	165	126	82	22	136					
		20.16%	22.11%	9.75%	12.5%	30.91%	25.56%	22.37%	23.53%	13.82%	9.77%	21.40%	9.44%	32.64%	28.44%	22.47%	21.89%	16.16%	16.89%	14.76%	12.47%	25.13%	32.67%	47.36%	23.90%	10.32%	24.11%					
																																
41	Против всех	422	9	43	19	5	13	6	18	17	15	24	3	8	4	2	7	34	19	49	44	1	28	6	9	14	25					
		4.31%	4.14%	6.65%	7.19%	2.41%	3.65%	4.19%	2.84%	7.83%	8.62%	4.01%	2.36%	2.07%	1.77%	2.24%	4.14%	3.89%	3.73%	5.28%	4.61%	0.55%	5.54%	2.25%	2.62%	6.57%	4.43%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
