Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Веселовская районная																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №2519					
		4.46%	5.92%	6.36%	7.15%	4.43%	1.29%	5.68%	2.47%	4.52%	3.11%	3.61%	3.47%	3.92%	3.41%	4.97%	3.01%	5.28%	2.88%	0.90%	2.07%	1.75%	1.71%	4.19%	2.41%	9.08%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	68	6	7	8	6	0	0	0	4	2	2	1	6	3	3	1	2	0	2	3	2	3	3	1	3					
		0.52%	0.39%	0.95%	1.04%	0.37%	0.00%	0.00%	0.00%	0.75%	0.44%	0.60%	0.39%	0.94%	0.73%	0.36%	0.23%	0.39%	0.00%	0.90%	0.78%	0.32%	1.28%	0.42%	0.27%	0.51%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9726	1101	519	516	1171	193	70	135	370	343	273	210	463	353	616	338	411	390	173	283	465	191	536	260	346					
		74.17%	71.68%	70.23%	67.10%	73.14%	83.19%	79.55%	83.33%	69.68%	76.22%	82.23%	81.08%	72.57%	86.10%	74.67%	78.24%	80.43%	86.28%	77.58%	73.32%	73.81%	81.62%	74.86%	69.52%	59.25%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	47	9	4	5	6	0	0	0	1	1	0	1	1	1	3	1	2	2	1	0	3	1	2	1	2					
		0.36%	0.59%	0.54%	0.65%	0.37%	0.00%	0.00%	0.00%	0.19%	0.22%	0.00%	0.39%	0.16%	0.24%	0.36%	0.23%	0.39%	0.44%	0.45%	0.00%	0.48%	0.43%	0.28%	0.27%	0.34%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
