Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Волоконовская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	200	13	13	13	12	13	12	13	10	10	2	3	3	3	3	3	3	3	3	4	2	2	4	3	3	3	3	2	4	3	3	3	3	2	2	2	2	2	4	1	2	2	2	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	35	5	8	2	1	2	0	1	6	4	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	30	0	5	2	2	2	0	1	1	3	0	0	0	0	1	0	1	1	0	2	2	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0					
14	Число погашенных открепительных удостоверений	165	8	5	11	11	11	12	12	4	6	0	3	3	3	3	3	3	3	3	4	2	2	3	3	3	3	2	2	3	3	3	3	3	2	2	2	1	2	4	1	2	2	2	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	"1. ""ЕДИНЕНИЕ"""	214	19	11	9	7	7	8	10	6	10	10	6	6	1	0	0	5	4	5	1	4	0	2	2	0	1	0	8	6	1	5	3	6	12	13	0	1	1	13	1	2	2	0	6					
		0.95%	1.42%	0.95%	0.66%	0.80%	0.60%	1.12%	1.13%	0.44%	0.72%	1.80%	1.08%	1.89%	0.33%	0.0%	0.0%	1.10%	2.39%	1.11%	0.15%	2.63%	0.0%	0.31%	0.90%	0.0%	0.55%	0.0%	3.07%	0.83%	0.35%	1.47%	0.93%	0.98%	3.10%	1.86%	0.0%	0.20%	0.81%	2.38%	1.02%	0.64%	0.76%	0.0%	1.10%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	119	21	8	16	9	5	12	3	2	8	1	4	5	2	0	0	1	0	0	1	1	0	5	0	0	1	0	0	5	0	0	2	0	0	0	0	1	0	3	0	0	0	1	2					
		0.52%	1.57%	0.69%	1.18%	1.02%	0.43%	1.69%	0.33%	0.14%	0.57%	0.18%	0.72%	1.57%	0.66%	0.0%	0.0%	0.22%	0.0%	0.0%	0.15%	0.65%	0.0%	0.79%	0.0%	0.0%	0.55%	0.0%	0.0%	0.69%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.55%	0.0%	0.0%	0.0%	0.49%	0.36%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	664	51	44	46	15	27	14	27	45	66	26	21	13	10	6	14	13	0	9	14	5	2	20	3	4	3	2	3	26	6	6	17	13	10	7	5	10	4	12	5	4	14	2	20					
		2.95%	3.83%	3.82%	3.41%	1.71%	2.33%	1.97%	3.05%	3.32%	4.77%	4.68%	3.78%	4.10%	3.33%	5.66%	6.45%	2.87%	0.0%	2.0%	2.13%	3.28%	1.08%	3.17%	1.35%	1.09%	1.65%	0.63%	1.15%	3.62%	2.12%	1.77%	5.29%	2.12%	2.59%	1.00%	1.58%	2.01%	3.25%	2.20%	5.10%	1.29%	5.38%	0.99%	3.69%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	171	21	14	10	7	6	7	8	11	13	3	12	1	1	1	3	1	3	3	3	0	0	3	0	0	1	0	2	4	2	8	2	0	0	1	0	3	0	2	0	6	5	0	4					
		0.75%	1.57%	1.21%	0.74%	0.80%	0.51%	0.98%	0.90%	0.81%	0.94%	0.54%	2.16%	0.31%	0.33%	0.94%	1.38%	0.22%	1.79%	0.66%	0.45%	0.0%	0.0%	0.47%	0.0%	0.0%	0.55%	0.0%	0.76%	0.55%	0.70%	2.36%	0.62%	0.0%	0.0%	0.14%	0.0%	0.60%	0.0%	0.36%	0.0%	1.94%	1.92%	0.0%	0.73%					
22	"5. ""За Русь Святую"""	81	3	8	2	5	3	4	4	1	11	3	1	2	3	0	1	0	0	2	3	1	0	2	1	0	0	0	0	0	0	0	5	0	0	3	0	4	2	1	1	3	0	0	2					
		0.35%	0.22%	0.69%	0.14%	0.57%	0.25%	0.56%	0.45%	0.07%	0.79%	0.54%	0.18%	0.63%	1.0%	0.0%	0.46%	0.0%	0.0%	0.44%	0.45%	0.65%	0.0%	0.31%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.55%	0.0%	0.0%	0.43%	0.0%	0.80%	1.62%	0.18%	1.02%	0.97%	0.0%	0.0%	0.36%					
23	"6. ""Объединенная Российская партия ""Русь"""	44	3	3	1	0	1	4	2	0	3	0	2	0	0	0	0	0	0	1	5	0	0	1	0	0	0	0	0	5	5	0	0	3	0	0	0	0	1	0	0	2	0	0	2					
		0.19%	0.22%	0.26%	0.07%	0.0%	0.08%	0.56%	0.22%	0.0%	0.21%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.76%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	1.77%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.64%	0.0%	0.0%	0.36%					
24	"7. ""Новый курс - Автомобильная Россия"""	156	10	19	11	10	7	9	16	20	18	1	4	0	0	0	0	0	0	1	2	2	1	5	2	0	0	0	0	6	0	3	0	0	5	0	0	0	0	2	0	0	0	0	2					
		0.69%	0.75%	1.65%	0.81%	1.14%	0.60%	1.27%	1.81%	1.47%	1.30%	0.18%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.30%	1.31%	0.54%	0.79%	0.90%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.88%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.36%					
25	"8. ""Народно-республиканская партия России"""	21	0	1	0	2	2	0	0	0	1	0	1	1	1	0	0	2	0	0	0	0	2	0	0	0	1	0	0	2	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0					
		0.09%	0.0%	0.08%	0.0%	0.22%	0.17%	0.0%	0.0%	0.0%	0.07%	0.0%	0.18%	0.31%	0.33%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.27%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	27	2	2	1	1	3	1	2	2	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	1	0	1	0	1	0	0	0					
		0.11%	0.15%	0.17%	0.07%	0.11%	0.25%	0.14%	0.22%	0.14%	0.07%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.31%	0.0%	0.0%	0.28%	0.0%	0.20%	0.0%	0.18%	0.0%	0.32%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1977	34	54	76	34	52	52	54	123	72	65	41	32	23	5	22	79	8	93	79	22	13	102	42	50	19	19	24	117	35	35	30	59	44	87	27	75	6	39	7	16	26	28	57					
		8.78%	2.55%	4.69%	5.64%	3.89%	4.49%	7.34%	6.11%	9.07%	5.20%	11.71%	7.38%	10.09%	7.66%	4.71%	10.13%	17.47%	4.79%	20.66%	12.04%	14.47%	7.06%	16.21%	19.00%	13.66%	10.49%	6.05%	9.23%	16.31%	12.41%	10.35%	9.34%	9.65%	11.39%	12.48%	8.57%	15.12%	4.87%	7.15%	7.14%	5.17%	10.0%	13.93%	10.53%					
28	"11. ""Истинные патриоты России"""	46	0	1	3	1	0	0	2	0	1	1	15	13	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0					
		0.20%	0.0%	0.08%	0.22%	0.11%	0.0%	0.0%	0.22%	0.0%	0.07%	0.18%	2.70%	4.10%	0.0%	0.0%	0.0%	0.22%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	171	14	13	7	9	9	6	8	11	2	3	4	2	4	2	3	6	0	0	0	2	2	1	0	4	7	2	0	1	0	1	2	4	0	2	0	9	1	9	4	0	8	0	9					
		0.75%	1.05%	1.13%	0.51%	1.02%	0.77%	0.84%	0.90%	0.81%	0.14%	0.54%	0.72%	0.63%	1.33%	1.88%	1.38%	1.32%	0.0%	0.0%	0.0%	1.31%	1.08%	0.15%	0.0%	1.09%	3.86%	0.63%	0.0%	0.13%	0.0%	0.29%	0.62%	0.65%	0.0%	0.28%	0.0%	1.81%	0.81%	1.65%	4.08%	0.0%	3.07%	0.0%	1.66%					
30	"13. ""Демократическая партия России"""	42	2	4	5	1	1	1	2	3	1	2	1	3	0	0	0	0	0	1	0	1	1	0	2	0	0	0	0	0	1	0	3	3	0	1	0	1	0	2	0	0	0	0	0					
		0.18%	0.15%	0.34%	0.37%	0.11%	0.08%	0.14%	0.22%	0.22%	0.07%	0.36%	0.18%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.65%	0.54%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.93%	0.49%	0.0%	0.14%	0.0%	0.20%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	31	0	1	0	4	5	0	5	1	3	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	2	1	1	0	0	1					
		0.13%	0.0%	0.08%	0.0%	0.45%	0.43%	0.0%	0.56%	0.07%	0.21%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.08%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	1.02%	0.32%	0.0%	0.0%	0.18%					
32	"15. ""Партия СЛОН"""	17	3	1	3	0	1	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1					
		0.07%	0.22%	0.08%	0.22%	0.0%	0.08%	0.0%	0.11%	0.0%	0.14%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%					
33	"16. ""Родина"" (народно-патриотический союз)"""	987	65	69	64	36	50	36	42	76	97	14	29	9	6	3	4	12	8	15	54	2	9	14	0	9	4	0	6	40	11	19	15	30	9	3	0	23	3	39	4	15	8	2	33					
		4.38%	4.88%	6.00%	4.75%	4.11%	4.32%	5.08%	4.75%	5.60%	7.01%	2.52%	5.22%	2.83%	2.0%	2.83%	1.84%	2.65%	4.79%	3.33%	8.23%	1.31%	4.89%	2.22%	0.0%	2.45%	2.20%	0.0%	2.30%	5.57%	3.90%	5.62%	4.67%	4.90%	2.33%	0.43%	0.0%	4.63%	2.43%	7.15%	4.08%	4.85%	3.07%	0.99%	6.09%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	65	3	4	4	5	2	2	5	3	2	4	3	0	0	1	2	0	0	1	3	1	0	2	2	0	0	0	0	3	0	4	0	0	0	0	0	3	0	3	0	1	1	0	1					
		0.28%	0.22%	0.34%	0.29%	0.57%	0.17%	0.28%	0.56%	0.22%	0.14%	0.72%	0.54%	0.0%	0.0%	0.94%	0.92%	0.0%	0.0%	0.22%	0.45%	0.65%	0.0%	0.31%	0.90%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	1.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.55%	0.0%	0.32%	0.38%	0.0%	0.18%					
35	"18. ""ЛДПР"""	3893	286	241	263	215	284	165	159	353	321	67	57	26	29	16	41	83	13	76	101	47	19	82	15	33	26	17	18	87	46	39	52	40	33	92	48	31	27	103	9	28	33	41	131					
		17.29%	21.50%	20.97%	19.52%	24.59%	24.54%	23.30%	18.00%	26.05%	23.22%	12.07%	10.27%	8.20%	9.66%	15.09%	18.89%	18.36%	7.78%	16.88%	15.39%	30.92%	10.32%	13.03%	6.78%	9.01%	14.36%	5.41%	6.92%	12.13%	16.31%	11.53%	16.19%	6.54%	8.54%	13.19%	15.23%	6.25%	21.95%	18.89%	9.18%	9.06%	12.69%	20.39%	24.21%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	323	24	15	21	16	28	6	30	22	12	2	8	4	2	5	1	6	0	4	9	1	6	4	1	0	0	0	0	10	4	5	13	7	0	12	0	3	1	9	1	7	7	4	13					
		1.43%	1.80%	1.30%	1.55%	1.83%	2.42%	0.84%	3.39%	1.62%	0.86%	0.36%	1.44%	1.26%	0.66%	4.71%	0.46%	1.32%	0.0%	0.88%	1.37%	0.65%	3.26%	0.63%	0.45%	0.0%	0.0%	0.0%	0.0%	1.39%	1.41%	1.47%	4.04%	1.14%	0.0%	1.72%	0.0%	0.60%	0.81%	1.65%	1.02%	2.26%	2.69%	1.99%	2.40%					
37	"20. ""Политическая партия ""Единая Россия"""	6656	313	237	297	278	334	120	238	308	240	173	182	114	139	40	64	164	66	117	192	22	67	150	109	160	88	206	138	232	45	160	104	320	166	289	101	132	39	125	27	87	69	46	158					
		29.57%	23.53%	20.62%	22.04%	31.80%	28.86%	16.94%	26.95%	22.73%	17.36%	31.17%	32.79%	35.96%	46.33%	37.73%	29.49%	36.28%	39.52%	26.0%	29.26%	14.47%	36.41%	23.84%	49.32%	43.71%	48.61%	65.60%	53.07%	32.35%	15.95%	47.33%	32.39%	52.37%	43.00%	41.46%	32.06%	26.61%	31.70%	22.93%	27.55%	28.15%	26.53%	22.88%	29.20%					
38	"21. ""Российская Конституционно-демократическая партия"""	51	1	2	1	0	3	0	4	4	2	4	2	6	0	0	0	2	0	2	1	0	0	1	1	0	0	0	0	2	1	2	0	3	0	0	0	3	0	0	1	1	1	0	1					
		0.22%	0.07%	0.17%	0.07%	0.0%	0.25%	0.0%	0.45%	0.29%	0.14%	0.72%	0.36%	1.89%	0.0%	0.0%	0.0%	0.44%	0.0%	0.44%	0.15%	0.0%	0.0%	0.15%	0.45%	0.0%	0.0%	0.0%	0.0%	0.27%	0.35%	0.59%	0.0%	0.49%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	1.02%	0.32%	0.38%	0.0%	0.18%					
39	"22. ""Развитие предпринимательства"""	48	3	6	2	3	0	4	3	3	3	4	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	2	0	2	2	1	0					
		0.21%	0.22%	0.52%	0.14%	0.34%	0.0%	0.56%	0.33%	0.22%	0.21%	0.72%	0.36%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.38%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.36%	0.0%	0.64%	0.76%	0.49%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5294	363	316	414	162	268	180	204	282	370	127	120	40	67	23	56	55	49	103	158	39	41	197	39	80	22	46	54	113	99	35	52	93	89	148	110	167	29	146	29	98	71	64	76					
		23.52%	27.29%	27.50%	30.73%	18.53%	23.16%	25.42%	23.10%	20.81%	26.77%	22.88%	21.62%	12.61%	22.33%	21.69%	25.80%	12.16%	29.34%	22.88%	24.08%	25.65%	22.28%	31.31%	17.64%	21.85%	12.15%	14.64%	20.76%	15.76%	35.10%	10.35%	16.19%	15.22%	23.05%	21.23%	34.92%	33.66%	23.57%	26.78%	29.59%	31.71%	27.30%	31.84%	14.04%					
																																																		
41	Против всех	1037	79	62	64	44	43	56	37	78	102	37	29	22	9	4	6	17	2	7	25	1	17	26	0	15	8	3	2	40	13	8	11	19	11	27	8	19	6	26	3	14	10	10	17					
		4.60%	5.93%	5.39%	4.75%	5.03%	3.71%	7.90%	4.19%	5.75%	7.38%	6.66%	5.22%	6.94%	3.0%	3.77%	2.76%	3.76%	1.19%	1.55%	3.81%	0.65%	9.23%	4.13%	0.0%	4.09%	4.41%	0.95%	0.76%	5.57%	4.60%	2.36%	3.42%	3.10%	2.84%	3.87%	2.53%	3.83%	4.87%	4.77%	3.06%	4.53%	3.84%	4.97%	3.14%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
