Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																										
Дата голосования: 07.12.2003 0:00:00																																																										
																																																										
"Наименование Избирательной комиссии:    Ярославль, Фрунзенская "																																																										
																																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																										
																																																										
		Сумма	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	3599	36	0	35	37	50	100	51	52	48	77	91	95	105	45	98	73	46	102	67	81	77	91	95	87	62	90	98	75	95	98	96	93	52	100	98	85	85	71	87	82	90	95	95	98	50	62	59	0	0	0	44					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	905	10	0	5	6	11	27	19	12	16	16	26	26	33	11	12	13	10	29	23	29	13	31	27	14	8	22	22	8	22	23	25	25	16	40	29	17	21	23	21	31	34	22	19	21	6	14	10	0	0	0	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	747	11	287	5	17	11	7	5	5	9	25	2	7	3	5	4	7	7	8	10	12	10	16	5	10	15	14	9	12	17	7	11	14	7	14	9	5	6	6	6	11	8	5	5	6	3	3	10	7	18	25	6					
14	Число погашенных открепительных удостоверений	2719	26	0	30	31	39	73	32	40	32	61	65	69	72	34	86	60	36	73	44	52	64	60	68	73	54	68	76	67	73	75	71	68	36	60	69	68	64	48	66	51	56	73	76	77	44	48	49	0	0	25	37					
15	Число открепительных удостоверений выданных ТИК	38	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																										
18	"1. ""ЕДИНЕНИЕ"""	587	1	19	7	8	4	24	4	6	4	8	21	11	18	7	10	12	17	14	13	20	9	25	13	7	9	15	17	0	8	9	18	12	14	12	12	12	16	13	17	19	15	14	8	16	7	10	15	2	1	1	13					
		0.98%	0.26%	2.23%	1.96%	1.86%	0.60%	1.51%	0.63%	0.66%	0.49%	0.59%	1.43%	0.70%	1.02%	0.90%	0.58%	0.98%	2.28%	0.77%	1.04%	1.45%	0.78%	1.40%	0.86%	0.48%	1.03%	1.03%	0.99%	0.0%	0.51%	0.57%	1.17%	0.75%	1.71%	0.65%	0.71%	0.90%	1.13%	1.23%	1.15%	1.27%	0.98%	0.82%	0.52%	0.97%	1.06%	1.18%	1.67%	7.14%	1.44%	0.60%	1.60%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3685	37	34	13	19	61	92	15	63	72	66	112	94	86	35	131	88	29	103	50	71	47	86	77	102	64	103	102	87	103	132	97	103	44	143	112	94	78	56	91	111	87	132	90	118	29	43	47	1	3	3	29					
		6.16%	9.68%	3.99%	3.65%	4.43%	9.15%	5.80%	2.38%	6.99%	8.88%	4.87%	7.67%	6.04%	4.89%	4.54%	7.64%	7.23%	3.89%	5.70%	4.02%	5.15%	4.10%	4.84%	5.12%	7.12%	7.38%	7.10%	5.99%	7.68%	6.63%	8.40%	6.31%	6.50%	5.40%	7.86%	6.69%	7.05%	5.54%	5.31%	6.20%	7.42%	5.70%	7.79%	5.95%	7.18%	4.42%	5.10%	5.25%	3.57%	4.34%	1.82%	3.58%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1911	16	18	8	11	23	46	25	23	22	63	45	29	49	20	52	24	27	41	36	63	28	82	45	35	17	32	45	45	59	40	80	46	23	63	62	65	56	51	43	39	61	47	36	45	32	25	27	4	1	9	27					
		3.19%	4.18%	2.11%	2.24%	2.57%	3.45%	2.90%	3.98%	2.55%	2.71%	4.65%	3.08%	1.86%	2.78%	2.59%	3.03%	1.97%	3.62%	2.27%	2.89%	4.57%	2.44%	4.61%	2.99%	2.44%	1.96%	2.20%	2.64%	3.97%	3.79%	2.54%	5.20%	2.90%	2.82%	3.46%	3.70%	4.87%	3.98%	4.83%	2.93%	2.60%	3.99%	2.77%	2.38%	2.74%	4.87%	2.96%	3.02%	14.28%	1.44%	5.48%	3.34%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2913	25	24	14	17	35	94	35	53	37	59	83	58	63	45	63	67	24	71	63	73	38	81	66	79	36	75	90	40	85	104	75	92	34	118	84	67	54	55	80	90	80	87	83	83	26	33	39	1	7	9	19					
		4.87%	6.54%	2.81%	3.93%	3.97%	5.25%	5.93%	5.57%	5.88%	4.56%	4.35%	5.68%	3.73%	3.58%	5.84%	3.67%	5.50%	3.22%	3.93%	5.07%	5.30%	3.31%	4.56%	4.39%	5.52%	4.15%	5.17%	5.29%	3.53%	5.47%	6.61%	4.87%	5.81%	4.17%	6.48%	5.02%	5.02%	3.83%	5.21%	5.45%	6.02%	5.24%	5.13%	5.49%	5.05%	3.96%	3.91%	4.36%	3.57%	10.14%	5.48%	2.35%					
22	"5. ""За Русь Святую"""	345	2	4	6	4	1	11	8	5	0	7	13	7	11	7	9	7	9	7	10	9	10	10	8	10	6	13	8	6	9	11	8	6	5	7	7	10	6	6	6	7	7	6	4	4	5	8	5	2	1	0	7					
		0.57%	0.52%	0.46%	1.68%	0.93%	0.15%	0.69%	1.27%	0.55%	0.0%	0.51%	0.89%	0.45%	0.62%	0.90%	0.52%	0.57%	1.20%	0.38%	0.80%	0.65%	0.87%	0.56%	0.53%	0.69%	0.69%	0.89%	0.47%	0.53%	0.57%	0.70%	0.52%	0.37%	0.61%	0.38%	0.41%	0.75%	0.42%	0.56%	0.40%	0.46%	0.45%	0.35%	0.26%	0.24%	0.76%	0.94%	0.55%	7.14%	1.44%	0.0%	0.86%					
23	"6. ""Объединенная Российская партия ""Русь"""	148	0	13	1	4	1	3	1	2	1	5	0	4	7	3	5	3	3	3	3	6	3	7	7	3	1	1	6	2	3	2	3	3	0	2	3	0	1	2	3	5	4	4	3	0	1	5	2	0	0	1	3					
		0.24%	0.0%	1.52%	0.28%	0.93%	0.15%	0.18%	0.15%	0.22%	0.12%	0.36%	0.0%	0.25%	0.39%	0.38%	0.29%	0.24%	0.40%	0.16%	0.24%	0.43%	0.26%	0.39%	0.46%	0.20%	0.11%	0.06%	0.35%	0.17%	0.19%	0.12%	0.19%	0.18%	0.0%	0.10%	0.17%	0.0%	0.07%	0.18%	0.20%	0.33%	0.26%	0.23%	0.19%	0.0%	0.15%	0.59%	0.22%	0.0%	0.0%	0.60%	0.37%					
24	"7. ""Новый курс - Автомобильная Россия"""	684	4	10	3	5	10	20	5	14	8	11	9	21	25	6	10	14	13	23	13	11	15	19	16	16	10	15	17	23	14	14	15	10	5	8	29	15	19	5	15	26	20	27	43	19	5	5	12	0	0	1	11					
		1.14%	1.04%	1.17%	0.84%	1.16%	1.50%	1.26%	0.79%	1.55%	0.98%	0.81%	0.61%	1.35%	1.42%	0.77%	0.58%	1.15%	1.74%	1.27%	1.04%	0.79%	1.30%	1.07%	1.06%	1.11%	1.15%	1.03%	0.99%	2.03%	0.90%	0.89%	0.97%	0.63%	0.61%	0.43%	1.73%	1.12%	1.35%	0.47%	1.02%	1.73%	1.31%	1.59%	2.84%	1.15%	0.76%	0.59%	1.34%	0.0%	0.0%	0.60%	1.36%					
25	"8. ""Народно-республиканская партия России"""	62	0	5	1	0	0	0	1	0	1	1	3	1	1	1	0	2	0	2	2	3	1	0	2	0	0	0	1	1	1	1	4	1	0	2	2	0	1	0	2	2	6	2	1	5	0	1	1	0	0	0	1					
		0.10%	0.0%	0.58%	0.28%	0.0%	0.0%	0.0%	0.15%	0.0%	0.12%	0.07%	0.20%	0.06%	0.05%	0.12%	0.0%	0.16%	0.0%	0.11%	0.16%	0.21%	0.08%	0.0%	0.13%	0.0%	0.0%	0.0%	0.05%	0.08%	0.06%	0.06%	0.26%	0.06%	0.0%	0.10%	0.11%	0.0%	0.07%	0.0%	0.13%	0.13%	0.39%	0.11%	0.06%	0.30%	0.0%	0.11%	0.11%	0.0%	0.0%	0.0%	0.12%					
26	"9. ""Российская экологическая партия ""Зеленые"""	494	1	7	2	1	4	10	3	8	7	17	16	14	18	2	12	9	12	14	6	7	3	12	4	10	12	13	15	9	16	24	14	12	14	11	12	13	13	7	13	11	14	15	21	11	2	2	8	0	0	4	9					
		0.82%	0.26%	0.82%	0.56%	0.23%	0.60%	0.63%	0.47%	0.88%	0.86%	1.25%	1.09%	0.90%	1.02%	0.25%	0.70%	0.74%	1.61%	0.77%	0.48%	0.50%	0.26%	0.67%	0.26%	0.69%	1.38%	0.89%	0.88%	0.79%	1.03%	1.52%	0.91%	0.75%	1.71%	0.60%	0.71%	0.97%	0.92%	0.66%	0.88%	0.73%	0.91%	0.88%	1.38%	0.66%	0.30%	0.23%	0.89%	0.0%	0.0%	2.43%	1.11%					
27	"10. ""Аграрная партия России"""	1943	5	4	10	14	17	34	15	25	21	45	53	45	59	23	64	44	15	58	39	48	39	80	35	58	23	50	66	57	51	47	60	54	29	59	59	34	54	41	62	28	53	52	43	61	15	23	30	2	4	6	30					
		3.25%	1.30%	0.46%	2.80%	3.27%	2.55%	2.14%	2.38%	2.77%	2.59%	3.32%	3.63%	2.89%	3.35%	2.98%	3.73%	3.61%	2.01%	3.21%	3.14%	3.48%	3.40%	4.50%	2.33%	4.05%	2.65%	3.44%	3.88%	5.03%	3.28%	2.99%	3.90%	3.41%	3.56%	3.24%	3.52%	2.55%	3.83%	3.88%	4.22%	1.87%	3.47%	3.07%	2.84%	3.71%	2.28%	2.72%	3.35%	7.14%	5.79%	3.65%	3.71%					
28	"11. ""Истинные патриоты России"""	47	1	5	3	0	0	0	0	0	0	1	1	2	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	2	1	3	3	0	3	1	1	0	2	0	0	0	0	1	1	3	0	1	1	0	0	0	0					
		0.07%	0.26%	0.58%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.06%	0.12%	0.05%	0.12%	0.05%	0.08%	0.0%	0.05%	0.08%	0.07%	0.08%	0.05%	0.06%	0.0%	0.0%	0.0%	0.05%	0.17%	0.06%	0.19%	0.19%	0.0%	0.36%	0.05%	0.05%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.05%	0.06%	0.18%	0.0%	0.11%	0.11%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	736	3	1	7	11	18	21	10	6	14	19	21	19	21	9	38	14	12	27	19	14	14	24	23	17	5	22	17	13	16	9	27	20	6	16	22	11	15	15	14	25	11	18	12	25	5	11	12	0	0	4	3					
		1.23%	0.78%	0.11%	1.96%	2.57%	2.70%	1.32%	1.59%	0.66%	1.72%	1.40%	1.43%	1.22%	1.19%	1.16%	2.21%	1.15%	1.61%	1.49%	1.52%	1.01%	1.22%	1.35%	1.53%	1.18%	0.57%	1.51%	0.99%	1.14%	1.03%	0.57%	1.75%	1.26%	0.73%	0.87%	1.31%	0.82%	1.06%	1.42%	0.95%	1.67%	0.72%	1.06%	0.79%	1.52%	0.76%	1.30%	1.34%	0.0%	0.0%	2.43%	0.37%					
30	"13. ""Демократическая партия России"""	118	0	7	1	0	3	2	3	1	1	1	1	4	2	0	3	4	6	8	2	3	2	3	0	5	1	1	4	3	3	3	2	4	0	4	2	2	2	0	3	5	5	3	0	1	1	2	1	0	1	3	0					
		0.19%	0.0%	0.82%	0.28%	0.0%	0.45%	0.12%	0.47%	0.11%	0.12%	0.07%	0.06%	0.25%	0.11%	0.0%	0.17%	0.32%	0.80%	0.44%	0.16%	0.21%	0.17%	0.16%	0.0%	0.34%	0.11%	0.06%	0.23%	0.26%	0.19%	0.19%	0.13%	0.25%	0.0%	0.21%	0.11%	0.15%	0.14%	0.0%	0.20%	0.33%	0.32%	0.17%	0.0%	0.06%	0.15%	0.23%	0.11%	0.0%	1.44%	1.82%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	148	1	3	0	0	0	4	3	0	5	1	7	8	2	2	8	5	2	2	1	6	4	6	4	6	0	5	4	3	3	2	1	3	1	3	3	4	5	2	6	5	4	2	2	2	4	1	1	0	0	0	2					
		0.24%	0.26%	0.35%	0.0%	0.0%	0.0%	0.25%	0.47%	0.0%	0.61%	0.07%	0.47%	0.51%	0.11%	0.25%	0.46%	0.41%	0.26%	0.11%	0.08%	0.43%	0.34%	0.33%	0.26%	0.41%	0.0%	0.34%	0.23%	0.26%	0.19%	0.12%	0.06%	0.18%	0.12%	0.16%	0.17%	0.30%	0.35%	0.18%	0.40%	0.33%	0.26%	0.11%	0.13%	0.12%	0.60%	0.11%	0.11%	0.0%	0.0%	0.0%	0.24%					
32	"15. ""Партия СЛОН"""	189	0	3	2	1	2	7	0	2	9	4	1	3	1	3	1	2	0	0	3	4	1	8	0	13	2	5	7	3	4	8	2	2	1	12	12	5	1	1	9	9	7	7	8	9	0	2	2	0	0	0	1					
		0.31%	0.0%	0.35%	0.56%	0.23%	0.30%	0.44%	0.0%	0.22%	1.11%	0.29%	0.06%	0.19%	0.05%	0.38%	0.05%	0.16%	0.0%	0.0%	0.24%	0.29%	0.08%	0.45%	0.0%	0.90%	0.23%	0.34%	0.41%	0.26%	0.25%	0.50%	0.13%	0.12%	0.12%	0.65%	0.71%	0.37%	0.07%	0.09%	0.61%	0.60%	0.45%	0.41%	0.52%	0.54%	0.0%	0.23%	0.22%	0.0%	0.0%	0.0%	0.12%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6707	41	12	30	49	66	194	70	101	84	165	150	153	178	97	185	122	59	177	120	120	87	211	170	165	83	187	188	112	210	229	206	192	105	292	184	150	179	142	204	185	183	240	137	169	60	76	86	2	3	17	80					
		11.22%	10.73%	1.40%	8.42%	11.44%	9.90%	12.23%	11.14%	11.20%	10.37%	12.18%	10.27%	9.84%	10.12%	12.59%	10.79%	10.03%	7.91%	9.81%	9.66%	8.72%	7.59%	11.88%	11.31%	11.53%	9.57%	12.89%	11.05%	9.89%	13.52%	14.57%	13.40%	12.12%	12.89%	16.05%	10.99%	11.25%	12.72%	13.47%	13.91%	12.37%	11.99%	14.17%	9.06%	10.29%	9.14%	9.01%	9.61%	7.14%	4.34%	10.36%	9.90%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	101	0	6	0	2	1	1	4	0	2	3	3	4	3	0	3	1	4	4	2	0	3	2	3	2	5	1	4	0	4	0	3	4	3	1	3	2	4	0	1	3	3	1	0	0	1	1	1	0	1	0	2					
		0.16%	0.0%	0.70%	0.0%	0.46%	0.15%	0.06%	0.63%	0.0%	0.24%	0.22%	0.20%	0.25%	0.17%	0.0%	0.17%	0.08%	0.53%	0.22%	0.16%	0.0%	0.26%	0.11%	0.19%	0.13%	0.57%	0.06%	0.23%	0.0%	0.25%	0.0%	0.19%	0.25%	0.36%	0.05%	0.17%	0.15%	0.28%	0.0%	0.06%	0.20%	0.19%	0.05%	0.0%	0.0%	0.15%	0.11%	0.11%	0.0%	1.44%	0.0%	0.24%					
35	"18. ""ЛДПР"""	6952	46	251	42	44	88	202	92	109	83	145	136	210	235	96	186	143	87	214	128	160	169	178	185	146	110	181	198	126	139	156	147	172	84	192	162	137	150	113	167	166	183	182	197	207	88	112	89	3	8	18	90					
		11.63%	12.04%	29.46%	11.79%	10.28%	13.21%	12.74%	14.64%	12.09%	10.24%	10.70%	9.31%	13.51%	13.36%	12.46%	10.85%	11.75%	11.67%	11.86%	10.30%	11.62%	14.74%	10.02%	12.31%	10.20%	12.68%	12.48%	11.64%	11.13%	8.95%	9.92%	9.56%	10.86%	10.31%	10.55%	9.68%	10.27%	10.66%	10.72%	11.39%	11.10%	11.99%	10.75%	13.03%	12.60%	13.41%	13.28%	9.95%	10.71%	11.59%	10.97%	11.13%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1096	9	17	3	15	17	31	17	12	12	21	36	22	44	18	31	28	14	26	17	25	29	27	38	22	16	33	30	16	26	23	33	28	15	39	31	26	23	19	25	21	26	20	28	25	6	23	14	2	2	1	14					
		1.83%	2.35%	1.99%	0.84%	3.50%	2.55%	1.95%	2.70%	1.33%	1.48%	1.55%	2.46%	1.41%	2.50%	2.33%	1.80%	2.30%	1.87%	1.44%	1.36%	1.81%	2.53%	1.52%	2.52%	1.53%	1.84%	2.27%	1.76%	1.41%	1.67%	1.46%	2.14%	1.76%	1.84%	2.14%	1.85%	1.95%	1.63%	1.80%	1.70%	1.40%	1.70%	1.18%	1.85%	1.52%	0.91%	2.72%	1.56%	7.14%	2.89%	0.60%	1.73%					
37	"20. ""Политическая партия ""Единая Россия"""	20290	121	118	145	155	219	539	194	313	287	441	474	587	617	255	561	412	251	688	456	473	426	583	524	486	296	462	593	420	551	511	508	541	269	543	551	495	473	347	456	506	516	579	545	570	255	291	338	4	23	47	275					
		33.96%	31.67%	13.84%	40.73%	36.21%	32.88%	34.00%	30.89%	34.73%	35.43%	32.57%	32.46%	37.77%	35.09%	33.11%	32.73%	33.88%	33.69%	38.13%	36.71%	34.37%	37.17%	32.84%	34.88%	33.96%	34.14%	31.86%	34.86%	37.10%	35.47%	32.52%	33.05%	34.17%	33.04%	29.85%	32.93%	37.13%	33.61%	32.92%	31.10%	33.84%	33.81%	34.19%	36.06%	34.71%	38.87%	34.51%	37.80%	14.28%	33.33%	28.65%	34.03%					
38	"21. ""Российская Конституционно-демократическая партия"""	87	1	4	0	0	0	4	0	0	2	3	3	2	6	0	0	3	1	2	2	3	2	3	6	2	1	2	1	0	1	2	0	2	2	2	5	0	3	2	2	1	0	3	3	1	0	1	1	0	1	0	2					
		0.14%	0.26%	0.46%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.24%	0.22%	0.20%	0.12%	0.34%	0.0%	0.0%	0.24%	0.13%	0.11%	0.16%	0.21%	0.17%	0.16%	0.39%	0.13%	0.11%	0.13%	0.05%	0.0%	0.06%	0.12%	0.0%	0.12%	0.24%	0.10%	0.29%	0.0%	0.21%	0.18%	0.13%	0.06%	0.0%	0.17%	0.19%	0.06%	0.0%	0.11%	0.11%	0.0%	1.44%	0.0%	0.24%					
39	"22. ""Развитие предпринимательства"""	161	1	7	0	0	0	8	5	4	8	1	7	7	4	2	5	0	3	7	2	7	1	4	5	4	2	0	1	1	6	5	0	3	3	8	3	2	4	1	1	3	4	6	4	5	4	0	1	0	0	0	2					
		0.26%	0.26%	0.82%	0.0%	0.0%	0.0%	0.50%	0.79%	0.44%	0.98%	0.07%	0.47%	0.45%	0.22%	0.25%	0.29%	0.0%	0.40%	0.38%	0.16%	0.50%	0.08%	0.22%	0.33%	0.27%	0.23%	0.0%	0.05%	0.08%	0.38%	0.31%	0.0%	0.18%	0.36%	0.43%	0.17%	0.15%	0.28%	0.09%	0.06%	0.20%	0.26%	0.35%	0.26%	0.30%	0.60%	0.0%	0.11%	0.0%	0.0%	0.0%	0.24%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5443	42	26	29	41	47	113	58	93	78	126	154	122	154	77	191	101	73	174	160	129	112	191	170	128	79	116	131	85	129	141	127	148	105	169	177	111	146	100	158	118	120	133	120	138	53	82	74	2	4	21	67					
		9.11%	10.99%	3.05%	8.14%	9.57%	7.05%	7.12%	9.23%	10.32%	9.62%	9.30%	10.54%	7.85%	8.75%	10.0%	11.14%	8.30%	9.79%	9.64%	12.88%	9.37%	9.77%	10.76%	11.31%	8.94%	9.11%	8.0%	7.70%	7.50%	8.30%	8.97%	8.26%	9.34%	12.89%	9.29%	10.57%	8.32%	10.37%	9.48%	10.77%	7.89%	7.86%	7.85%	7.94%	8.40%	8.07%	9.72%	8.27%	7.14%	5.79%	12.80%	8.29%					
																																																										
41	Против всех	3849	19	206	20	20	34	104	44	58	37	115	87	105	127	46	123	87	58	119	74	79	75	109	82	96	72	94	101	66	85	85	65	99	32	97	100	65	70	59	71	94	105	96	105	108	36	52	55	2	8	13	90					
		6.44%	4.97%	24.17%	5.61%	4.67%	5.10%	6.56%	7.00%	6.43%	4.56%	8.49%	5.95%	6.75%	7.22%	5.97%	7.17%	7.15%	7.78%	6.59%	5.95%	5.74%	6.54%	6.14%	5.45%	6.70%	8.30%	6.48%	5.93%	5.83%	5.47%	5.41%	4.22%	6.25%	3.93%	5.33%	5.97%	4.87%	4.97%	5.59%	4.84%	6.28%	6.88%	5.67%	6.94%	6.57%	5.48%	6.16%	6.15%	7.14%	11.59%	7.92%	11.13%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
