Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Кормиловская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839					
		10.76%	14.40%	15.48%	13.24%	12.21%	11.10%	7.07%	9.80%	9.72%	7.44%	4.00%	9.07%	7.08%	7.34%	11.97%	5.31%	11.86%	15.28%	5.63%	26.42%	6.90%	6.36%	6.73%	12.03%	3.03%	7.55%	8.29%	10.87%	10.95%	5.00%	8.74%	9.84%	7.46%	9.76%	10.69%	13.64%	7.69%	25.20%	6.67%	8.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	98	4	19	2	2	18	3	3	7	0	2	2	2	1	3	0	2	2	0	0	4	3	0	1	0	0	1	0	3	0	1	0	5	2	0	2	1	1	2	0					
		0.67%	1.09%	1.30%	0.35%	0.31%	1.27%	0.76%	0.59%	0.99%	0.00%	2.67%	0.49%	1.77%	0.92%	0.70%	0.00%	0.56%	0.44%	0.00%	0.00%	0.95%	0.60%	0.00%	0.25%	0.00%	0.00%	0.12%	0.00%	0.44%	0.00%	0.97%	0.00%	1.24%	0.41%	0.00%	0.35%	1.54%	0.81%	3.33%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	19	2	4	1	1	3	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1					
		0.13%	0.54%	0.27%	0.17%	0.15%	0.21%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.43%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	1.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%					
24	7.Политическая партия «Либерально-демократическая партия России»	1492	57	160	69	89	208	59	57	89	4	3	55	8	11	31	16	23	63	14	5	43	71	9	28	3	9	61	8	84	5	4	10	17	21	11	50	3	6	3	25					
		10.27%	15.49%	10.96%	12.02%	13.76%	14.71%	14.90%	11.18%	12.54%	3.31%	4.00%	13.48%	7.08%	10.09%	7.28%	7.73%	6.50%	13.76%	6.06%	9.43%	10.24%	14.12%	8.65%	7.02%	3.03%	3.40%	7.13%	5.80%	12.26%	6.25%	3.88%	16.39%	4.23%	4.27%	6.92%	8.74%	4.62%	4.88%	5.00%	8.12%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	802	29	129	51	51	116	38	26	29	0	1	30	3	5	16	7	16	18	7	1	13	29	3	21	2	7	38	3	43	1	3	3	16	13	4	12	0	6	1	11					
		5.52%	7.88%	8.84%	8.89%	7.88%	8.20%	9.60%	5.10%	4.08%	0.00%	1.33%	7.35%	2.65%	4.59%	3.76%	3.38%	4.52%	3.93%	3.03%	1.89%	3.10%	5.77%	2.88%	5.26%	2.02%	2.64%	4.44%	2.17%	6.28%	1.25%	2.91%	4.92%	3.98%	2.64%	2.52%	2.10%	0.00%	4.88%	1.67%	3.57%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	88	3	23	5	5	7	1	0	3	1	0	2	1	1	0	2	0	2	1	1	3	4	0	2	0	0	5	0	5	1	1	0	1	1	0	2	1	2	0	2					
		0.61%	0.82%	1.58%	0.87%	0.77%	0.50%	0.25%	0.00%	0.42%	0.83%	0.00%	0.49%	0.88%	0.92%	0.00%	0.97%	0.00%	0.44%	0.43%	1.89%	0.71%	0.80%	0.00%	0.50%	0.00%	0.00%	0.58%	0.00%	0.73%	1.25%	0.97%	0.00%	0.25%	0.20%	0.00%	0.35%	1.54%	1.63%	0.00%	0.65%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9721	206	822	347	387	849	256	348	472	102	57	264	89	73	283	159	257	273	184	30	307	318	80	277	82	221	646	104	424	66	82	39	310	394	118	393	54	69	48	231					
		66.91%	55.98%	56.30%	60.45%	59.81%	60.04%	64.65%	68.24%	66.48%	84.30%	76.00%	64.71%	78.76%	66.97%	66.43%	76.81%	72.60%	59.61%	79.65%	56.60%	73.10%	63.22%	76.92%	69.42%	82.83%	83.40%	75.47%	75.36%	61.90%	82.50%	79.61%	63.93%	77.11%	80.08%	74.21%	68.71%	83.08%	56.10%	80.00%	75.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	81	0	17	3	7	10	2	4	4	0	2	3	0	0	1	2	5	0	0	0	4	3	0	0	0	1	2	0	1	0	0	1	0	3	2	3	0	0	0	1					
		0.56%	0.00%	1.16%	0.52%	1.08%	0.71%	0.51%	0.78%	0.56%	0.00%	2.67%	0.74%	0.00%	0.00%	0.23%	0.97%	1.41%	0.00%	0.00%	0.00%	0.95%	0.60%	0.00%	0.00%	0.00%	0.38%	0.23%	0.00%	0.15%	0.00%	0.00%	1.64%	0.00%	0.61%	1.26%	0.52%	0.00%	0.00%	0.00%	0.32%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
