Выборы Президента Российской Федерации																																																											
																																																											
Наименование Избирательной комиссии:    Выксунская																																																											
																																																											
Итоги голосования 																																																											
																																																											
		Сумма	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №2490					
11	Число полученных открепительных  удостоверений	925	25	25	25	25	20	10	25	25	35	25	0	35	25	20	20	25	25	20	20	35	35	25	25	15	10	15	10	20	20	25	20	10	10	10	10	20	20	10	15	15	10	10	10	10	10	10	10	10	5	10	15	10					
12	Число выданных открепительных удостоверений	527	16	9	7	21	5	7	20	17	29	21	0	30	24	5	3	24	16	17	12	26	24	10	17	9	10	6	5	8	13	6	7	3	10	6	1	5	14	0	15	15	1	0	3	10	0	0	8	1	0	3	2	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	372	2	6	3	6	2	4	24	3	8	16	109	10	18	10	2	7	3	4	1	0	12	5	7	8	4	1	5	0	2	5	5	8	3	0	1	2	8	0	7	5	6	1	0	2	3	2	3	3	9	5	5	7					
14	Число неиспользованных открепительных удостоверений	398	9	16	18	4	15	3	5	8	6	4	0	5	1	15	17	1	9	3	8	9	11	15	8	6	0	9	5	12	7	19	13	7	0	4	9	15	6	10	0	0	9	10	7	0	10	10	2	9	5	7	13	4					
15	"Число открепительных удостоверений, выданных в ТИК"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	. Глазьев Сергей Юрьевич	1561	61	49	32	33	18	27	32	79	67	48	17	57	48	37	49	43	62	32	27	69	69	57	47	34	34	19	9	52	37	48	37	28	26	9	7	39	37	6	21	18	3	4	1	1	1	1	9	2	0	8	6	4					
		3.50%	3.83%	4.60%	2.72%	2.93%	2.78%	3.98%	2.69%	6.64%	5.95%	3.43%	3.29%	3.50%	3.48%	3.33%	3.17%	2.84%	4.10%	3.01%	2.82%	4.94%	4.64%	3.70%	3.55%	3.90%	4.48%	2.14%	1.85%	5.18%	3.64%	4.23%	3.68%	3.52%	3.77%	1.73%	1.44%	4.61%	3.63%	3.02%	3.74%	2.46%	0.77%	1.04%	0.36%	0.35%	0.92%	0.90%	1.44%	1.23%	0.00%	3.31%	1.14%	1.75%					
19	. Малышкин Олег Александрович	1065	40	34	21	34	24	23	22	38	20	33	16	27	37	25	37	36	35	23	20	26	28	43	36	30	19	22	9	16	30	24	30	12	10	21	4	22	23	4	22	6	10	7	6	10	2	5	18	6	1	4	7	7					
		2.39%	2.51%	3.19%	1.79%	3.02%	3.70%	3.39%	1.85%	3.20%	1.78%	2.36%	3.09%	1.66%	2.68%	2.25%	2.39%	2.38%	2.32%	2.16%	2.09%	1.86%	1.88%	2.79%	2.72%	3.44%	2.50%	2.48%	1.85%	1.60%	2.95%	2.11%	2.99%	1.51%	1.45%	4.04%	0.82%	2.60%	2.26%	2.01%	3.92%	0.82%	2.55%	1.82%	2.17%	3.55%	1.83%	4.50%	2.88%	3.68%	1.33%	1.65%	1.33%	3.07%					
20	. Миронов Сергей Михайлович	381	6	12	5	14	4	7	11	14	7	9	6	9	14	16	16	18	15	10	17	9	8	7	10	6	6	8	2	9	4	9	7	5	11	4	2	9	7	4	20	4	1	0	1	2	1	1	4	0	1	1	5	3					
		0.85%	0.38%	1.13%	0.43%	1.24%	0.62%	1.03%	0.92%	1.18%	0.62%	0.64%	1.16%	0.55%	1.02%	1.44%	1.03%	1.19%	0.99%	0.94%	1.78%	0.64%	0.54%	0.45%	0.76%	0.69%	0.79%	0.90%	0.41%	0.90%	0.39%	0.79%	0.70%	0.63%	1.59%	0.77%	0.41%	1.06%	0.69%	2.01%	3.57%	0.55%	0.26%	0.00%	0.36%	0.71%	0.92%	0.90%	0.64%	0.00%	1.33%	0.41%	0.95%	1.32%					
21	. Путин Владимир Владимирович	31371	1151	738	835	736	464	441	820	759	715	966	374	1082	907	775	1104	1069	1006	636	684	913	1010	1017	894	600	528	658	399	720	724	829	772	625	530	391	394	574	705	159	386	578	335	311	209	182	86	88	502	113	59	204	451	163					
		70.35%	72.30%	69.23%	71.06%	65.31%	71.60%	64.95%	68.91%	63.84%	63.50%	69.10%	72.34%	66.50%	65.77%	69.82%	71.32%	70.61%	66.58%	59.77%	71.47%	65.31%	67.88%	65.95%	67.52%	68.89%	69.57%	74.27%	82.10%	71.78%	71.26%	73.04%	76.82%	78.62%	76.81%	75.19%	80.90%	67.85%	69.25%	79.90%	68.81%	78.96%	85.46%	80.78%	75.72%	64.54%	78.90%	79.28%	80.32%	69.33%	78.67%	84.30%	85.58%	71.49%					
22	. Хакамада Ирина Муцуовна	1306	40	48	29	31	17	23	57	33	67	52	8	69	62	53	28	47	86	44	21	52	48	48	52	32	32	11	1	21	16	22	23	9	11	7	6	19	20	3	11	14	3	2	3	4	0	0	4	2	0	3	6	6					
		2.93%	2.51%	4.50%	2.47%	2.75%	2.62%	3.39%	4.79%	2.78%	5.95%	3.72%	1.55%	4.24%	4.50%	4.77%	1.81%	3.10%	5.69%	4.14%	2.19%	3.72%	3.23%	3.11%	3.93%	3.67%	4.22%	1.24%	0.21%	2.09%	1.57%	1.94%	2.29%	1.13%	1.59%	1.35%	1.23%	2.25%	1.96%	1.51%	1.96%	1.91%	0.77%	0.52%	1.09%	1.42%	0.00%	0.00%	0.64%	1.23%	0.00%	1.24%	1.14%	2.63%					
23	. Харитонов Николай Михайлович	6957	214	131	209	223	92	138	195	185	181	213	61	282	228	133	233	222	239	277	150	252	256	291	213	135	90	146	58	149	160	157	112	102	81	69	58	152	190	21	87	95	36	52	55	78	19	13	79	33	12	20	46	34					
		15.60%	13.44%	12.29%	17.79%	19.79%	14.20%	20.32%	16.39%	15.56%	16.07%	15.24%	11.80%	17.33%	16.53%	11.98%	15.05%	14.66%	15.82%	26.03%	15.67%	18.03%	17.20%	18.87%	16.09%	15.50%	11.86%	16.48%	11.93%	14.86%	15.75%	13.83%	11.14%	12.83%	11.74%	13.27%	11.91%	17.97%	18.66%	10.55%	15.51%	12.98%	9.18%	13.51%	19.93%	27.66%	17.43%	11.71%	12.64%	20.25%	16.00%	8.26%	8.73%	14.91%					
																																																											
24	Против всех	1585	72	54	32	45	24	14	42	70	66	71	33	90	71	62	61	68	59	36	32	62	69	62	54	33	49	16	3	27	28	31	16	4	18	12	10	17	19	1	8	11	2	8	1	2	0	2	2	5	1	2	2	6					
		3.55%	4.52%	5.07%	2.72%	3.99%	3.70%	2.06%	3.53%	5.89%	5.86%	5.08%	6.38%	5.53%	5.15%	5.59%	3.94%	4.49%	3.90%	3.38%	3.34%	4.43%	4.64%	4.02%	4.08%	3.79%	6.46%	1.81%	0.62%	2.69%	2.76%	2.73%	1.59%	0.50%	2.61%	2.31%	2.05%	2.01%	1.87%	0.50%	1.43%	1.50%	0.51%	2.08%	0.36%	0.71%	0.00%	1.80%	0.32%	3.07%	1.33%	0.83%	0.38%	2.63%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
