Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
"Наименование Избирательной комиссии:    Тула, Зареченская "																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1264	22	0	52	52	15	45	22	22	42	22	25	24	32	22	22	25	47	52	52	32	50	37	22	45	52	25	45	52	45	30	50	55	50	42	22	15					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	883	17	0	31	34	11	22	19	18	42	16	21	24	30	13	16	24	34	25	24	21	29	35	17	35	24	19	38	25	28	24	32	45	32	31	17	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	614	19	95	15	6	10	10	7	11	16	14	33	4	31	18	5	22	28	11	13	19	11	10	25	7	14	7	4	12	15	18	9	15	12	16	25	27					
14	Число погашенных открепительных удостоверений	381	5	0	21	18	4	23	3	4	0	6	4	0	2	9	6	1	13	27	28	11	21	2	5	10	28	6	7	27	17	6	18	10	18	11	5	5					
15	Число открепительных удостоверений выданных ТИК	94	5	0	9	1	5	6	1	1	3	4	1	2	6	3	2	2	1	2	2	2	1	4	2	2	2	0	2	2	3	1	2	1	1	4	3	6					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	311	12	0	6	10	11	19	7	6	2	5	9	41	8	9	6	6	12	10	4	12	8	10	7	5	7	13	3	9	10	4	8	5	16	3	3	5					
		0.75%	1.14%	0.0%	0.46%	0.80%	1.21%	2.14%	0.61%	0.54%	0.14%	0.44%	0.75%	1.97%	0.76%	0.92%	0.64%	0.50%	0.97%	0.78%	0.29%	0.95%	0.57%	0.68%	0.61%	0.43%	0.64%	1.07%	0.28%	0.70%	0.87%	0.38%	0.59%	0.41%	1.14%	0.28%	0.32%	0.78%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1798	26	4	59	49	46	45	46	43	47	51	40	65	39	56	52	83	66	47	71	62	53	74	79	46	32	63	54	56	27	51	52	62	72	52	17	11					
		4.35%	2.47%	3.66%	4.62%	3.93%	5.08%	5.07%	4.04%	3.90%	3.34%	4.53%	3.36%	3.13%	3.74%	5.73%	5.56%	6.95%	5.35%	3.70%	5.17%	4.92%	3.84%	5.06%	6.96%	3.99%	2.94%	5.22%	5.05%	4.39%	2.37%	4.88%	3.84%	5.16%	5.15%	4.91%	1.84%	1.73%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1406	77	11	42	52	28	18	37	78	71	57	28	35	48	13	19	31	32	37	46	44	31	33	26	28	41	44	39	32	32	42	31	40	63	41	47	32					
		3.40%	7.34%	10.09%	3.28%	4.17%	3.09%	2.03%	3.25%	7.09%	5.05%	5.07%	2.35%	1.68%	4.61%	1.33%	2.03%	2.59%	2.59%	2.91%	3.35%	3.49%	2.24%	2.25%	2.29%	2.43%	3.77%	3.65%	3.64%	2.50%	2.80%	4.01%	2.28%	3.33%	4.50%	3.87%	5.10%	5.04%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2576	46	3	77	85	40	56	65	70	96	69	71	85	49	54	60	84	97	88	130	81	88	94	89	81	58	85	55	90	67	82	106	74	71	59	40	31					
		6.23%	4.38%	2.75%	6.02%	6.82%	4.41%	6.32%	5.72%	6.36%	6.83%	6.13%	5.97%	4.10%	4.70%	5.53%	6.42%	7.04%	7.86%	6.93%	9.48%	6.42%	6.37%	6.43%	7.84%	7.03%	5.33%	7.05%	5.14%	7.05%	5.88%	7.84%	7.82%	6.16%	5.07%	5.58%	4.34%	4.88%					
22	"5. ""За Русь Святую"""	256	13	0	11	11	8	3	5	7	14	12	10	12	5	6	15	6	8	2	3	8	6	3	7	6	4	8	11	7	7	7	7	6	6	2	6	4					
		0.62%	1.23%	0.0%	0.86%	0.88%	0.88%	0.33%	0.44%	0.63%	0.99%	1.06%	0.84%	0.57%	0.48%	0.61%	1.60%	0.50%	0.64%	0.15%	0.21%	0.63%	0.43%	0.20%	0.61%	0.52%	0.36%	0.66%	1.02%	0.54%	0.61%	0.66%	0.51%	0.49%	0.42%	0.18%	0.65%	0.63%					
23	"6. ""Объединенная Российская партия ""Русь"""	80	2	0	3	1	2	2	1	0	3	3	2	10	2	2	1	4	1	1	2	4	5	3	3	1	1	0	1	3	2	0	0	4	1	4	4	2					
		0.19%	0.19%	0.0%	0.23%	0.08%	0.22%	0.22%	0.08%	0.0%	0.21%	0.26%	0.16%	0.48%	0.19%	0.20%	0.10%	0.33%	0.08%	0.07%	0.14%	0.31%	0.36%	0.20%	0.26%	0.08%	0.09%	0.0%	0.09%	0.23%	0.17%	0.0%	0.0%	0.33%	0.07%	0.37%	0.43%	0.31%					
24	"7. ""Новый курс - Автомобильная Россия"""	397	9	0	8	13	11	7	12	7	13	10	22	23	14	4	13	10	12	9	12	8	15	13	6	12	8	12	10	15	14	6	11	10	13	10	15	10					
		0.96%	0.85%	0.0%	0.62%	1.04%	1.21%	0.79%	1.05%	0.63%	0.92%	0.88%	1.85%	1.10%	1.34%	0.40%	1.39%	0.83%	0.97%	0.70%	0.87%	0.63%	1.08%	0.88%	0.52%	1.04%	0.73%	0.99%	0.93%	1.17%	1.22%	0.57%	0.81%	0.83%	0.92%	0.94%	1.63%	1.57%					
25	"8. ""Народно-республиканская партия России"""	51	1	0	1	3	1	2	2	2	3	1	3	1	2	1	1	1	2	1	1	1	1	0	0	1	0	3	1	3	2	3	0	1	2	0	1	3					
		0.12%	0.09%	0.0%	0.07%	0.24%	0.11%	0.22%	0.17%	0.18%	0.21%	0.08%	0.25%	0.04%	0.19%	0.10%	0.10%	0.08%	0.16%	0.07%	0.07%	0.07%	0.07%	0.0%	0.0%	0.08%	0.0%	0.24%	0.09%	0.23%	0.17%	0.28%	0.0%	0.08%	0.14%	0.0%	0.10%	0.47%					
26	"9. ""Российская экологическая партия ""Зеленые"""	190	9	1	2	2	4	3	10	6	2	3	6	5	14	3	3	3	10	8	6	6	3	7	9	4	6	2	7	7	7	5	3	6	5	5	5	3					
		0.46%	0.85%	0.91%	0.15%	0.16%	0.44%	0.33%	0.88%	0.54%	0.14%	0.26%	0.50%	0.24%	1.34%	0.30%	0.32%	0.25%	0.81%	0.63%	0.43%	0.47%	0.21%	0.47%	0.79%	0.34%	0.55%	0.16%	0.65%	0.54%	0.61%	0.47%	0.22%	0.49%	0.35%	0.47%	0.54%	0.47%					
27	"10. ""Аграрная партия России"""	637	30	4	17	16	17	10	20	14	18	23	20	18	15	9	19	18	16	21	17	16	25	19	14	18	18	23	23	14	28	16	12	19	14	17	22	17					
		1.54%	2.85%	3.66%	1.33%	1.28%	1.87%	1.12%	1.76%	1.27%	1.28%	2.04%	1.68%	0.86%	1.44%	0.92%	2.03%	1.50%	1.29%	1.65%	1.23%	1.26%	1.81%	1.30%	1.23%	1.56%	1.65%	1.90%	2.15%	1.09%	2.45%	1.53%	0.88%	1.58%	1.00%	1.60%	2.39%	2.68%					
28	"11. ""Истинные патриоты России"""	23	0	0	1	2	2	0	0	0	0	2	0	1	1	1	0	2	1	1	0	0	3	0	1	0	1	1	0	0	0	2	1	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.07%	0.16%	0.22%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.04%	0.09%	0.10%	0.0%	0.16%	0.08%	0.07%	0.0%	0.0%	0.21%	0.0%	0.08%	0.0%	0.09%	0.08%	0.0%	0.0%	0.0%	0.19%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	553	15	0	17	13	8	13	15	9	23	16	13	29	9	16	17	21	16	16	19	14	15	26	19	12	19	11	16	15	17	20	21	21	1	16	21	4					
		1.33%	1.42%	0.0%	1.33%	1.04%	0.88%	1.46%	1.32%	0.81%	1.63%	1.42%	1.09%	1.39%	0.86%	1.63%	1.82%	1.76%	1.29%	1.26%	1.38%	1.11%	1.08%	1.77%	1.67%	1.04%	1.74%	0.91%	1.49%	1.17%	1.49%	1.91%	1.55%	1.74%	0.07%	1.51%	2.28%	0.63%					
30	"13. ""Демократическая партия России"""	73	6	1	0	3	3	1	0	3	2	2	5	4	0	1	1	2	0	2	3	2	3	4	0	1	2	3	1	1	2	2	2	2	6	1	1	1					
		0.17%	0.57%	0.91%	0.0%	0.24%	0.33%	0.11%	0.0%	0.27%	0.14%	0.17%	0.42%	0.19%	0.0%	0.10%	0.10%	0.16%	0.0%	0.15%	0.21%	0.15%	0.21%	0.27%	0.0%	0.08%	0.18%	0.24%	0.09%	0.07%	0.17%	0.19%	0.14%	0.16%	0.42%	0.09%	0.10%	0.15%					
31	"14. ""Великая Россия - Евразийский Союз"""	74	1	0	1	5	2	2	0	2	6	0	2	6	3	5	2	1	0	5	0	1	3	7	1	0	2	0	4	1	1	2	3	1	2	0	2	1					
		0.17%	0.09%	0.0%	0.07%	0.40%	0.22%	0.22%	0.0%	0.18%	0.42%	0.0%	0.16%	0.28%	0.28%	0.51%	0.21%	0.08%	0.0%	0.39%	0.0%	0.07%	0.21%	0.47%	0.08%	0.0%	0.18%	0.0%	0.37%	0.07%	0.08%	0.19%	0.22%	0.08%	0.14%	0.0%	0.21%	0.15%					
32	"15. ""Партия СЛОН"""	65	1	0	1	1	1	0	2	1	1	0	3	20	1	0	1	0	2	0	0	0	2	2	5	3	1	1	4	2	1	2	0	0	3	1	3	0					
		0.15%	0.09%	0.0%	0.07%	0.08%	0.11%	0.0%	0.17%	0.09%	0.07%	0.0%	0.25%	0.96%	0.09%	0.0%	0.10%	0.0%	0.16%	0.0%	0.0%	0.0%	0.14%	0.13%	0.44%	0.26%	0.09%	0.08%	0.37%	0.15%	0.08%	0.19%	0.0%	0.0%	0.21%	0.09%	0.32%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	7382	115	9	234	217	232	176	194	186	273	168	183	214	151	152	105	216	231	273	292	233	330	248	146	245	217	211	177	279	222	194	322	241	292	214	114	76					
		17.88%	10.96%	8.25%	18.32%	17.41%	25.63%	19.86%	17.07%	16.90%	19.43%	14.94%	15.40%	10.32%	14.50%	15.57%	11.24%	18.10%	18.73%	21.51%	21.29%	18.49%	23.91%	16.97%	12.87%	21.26%	19.96%	17.51%	16.55%	21.88%	19.49%	18.56%	23.78%	20.06%	20.88%	20.24%	12.39%	11.98%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	81	2	0	1	1	1	2	3	1	4	2	1	13	1	1	2	4	1	2	2	2	4	0	3	1	2	0	1	2	3	2	1	3	5	5	3	0					
		0.19%	0.19%	0.0%	0.07%	0.08%	0.11%	0.22%	0.26%	0.09%	0.28%	0.17%	0.08%	0.62%	0.09%	0.10%	0.21%	0.33%	0.08%	0.15%	0.14%	0.15%	0.28%	0.0%	0.26%	0.08%	0.18%	0.0%	0.09%	0.15%	0.26%	0.19%	0.07%	0.24%	0.35%	0.47%	0.32%	0.0%					
35	"18. ""ЛДПР"""	4373	110	9	115	109	85	87	116	129	149	122	161	287	114	130	120	102	129	116	114	109	123	153	131	122	109	126	121	145	127	101	153	117	146	121	101	64					
		10.59%	10.48%	8.25%	9.00%	8.74%	9.39%	9.81%	10.21%	11.72%	10.60%	10.85%	13.55%	13.84%	10.95%	13.31%	12.84%	8.54%	10.46%	9.14%	8.31%	8.65%	8.91%	10.47%	11.55%	10.59%	10.02%	10.45%	11.31%	11.37%	11.15%	9.66%	11.29%	9.74%	10.44%	11.44%	10.97%	10.09%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	605	18	3	10	17	11	12	14	15	26	12	23	20	11	19	10	19	17	21	13	15	17	28	20	24	16	24	14	21	18	14	23	19	17	12	19	13					
		1.46%	1.71%	2.75%	0.78%	1.36%	1.21%	1.35%	1.23%	1.36%	1.85%	1.06%	1.93%	0.96%	1.05%	1.94%	1.07%	1.59%	1.37%	1.65%	0.94%	1.19%	1.23%	1.91%	1.76%	2.08%	1.47%	1.99%	1.30%	1.64%	1.58%	1.33%	1.69%	1.58%	1.21%	1.13%	2.06%	2.05%					
37	"20. ""Политическая партия ""Единая Россия"""	13182	330	34	422	400	217	271	371	320	419	382	402	901	343	330	336	342	376	392	386	412	406	503	357	348	339	342	364	385	363	312	397	359	441	320	317	243					
		31.92%	31.45%	31.19%	33.04%	32.10%	23.97%	30.58%	32.65%	29.09%	29.82%	33.98%	33.83%	43.46%	32.94%	33.81%	35.97%	28.66%	30.49%	30.89%	28.15%	32.69%	29.42%	34.42%	31.48%	30.20%	31.18%	28.38%	34.05%	30.19%	31.87%	29.85%	29.32%	29.89%	31.54%	30.27%	34.45%	38.32%					
38	"21. ""Российская Конституционно-демократическая партия"""	49	3	0	1	3	0	2	2	0	3	2	0	5	1	1	2	0	2	0	0	2	2	2	4	1	1	1	1	1	2	1	0	1	0	1	1	1					
		0.11%	0.28%	0.0%	0.07%	0.24%	0.0%	0.22%	0.17%	0.0%	0.21%	0.17%	0.0%	0.24%	0.09%	0.10%	0.21%	0.0%	0.16%	0.0%	0.0%	0.15%	0.14%	0.13%	0.35%	0.08%	0.09%	0.08%	0.09%	0.07%	0.17%	0.09%	0.0%	0.08%	0.0%	0.09%	0.10%	0.15%					
39	"22. ""Развитие предпринимательства"""	87	3	0	5	4	0	1	1	1	5	6	1	5	3	0	3	2	3	3	2	4	6	1	2	2	2	1	1	1	2	4	2	2	2	4	2	1					
		0.21%	0.28%	0.0%	0.39%	0.32%	0.0%	0.11%	0.08%	0.09%	0.35%	0.53%	0.08%	0.24%	0.28%	0.0%	0.32%	0.16%	0.24%	0.23%	0.14%	0.31%	0.43%	0.06%	0.17%	0.17%	0.18%	0.08%	0.09%	0.07%	0.17%	0.38%	0.14%	0.16%	0.14%	0.37%	0.21%	0.15%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3902	119	17	130	114	113	77	125	118	124	115	95	125	123	85	71	129	112	105	142	130	137	100	101	106	112	133	74	95	115	100	116	134	110	111	116	73					
		9.45%	11.34%	15.59%	10.18%	9.14%	12.48%	8.69%	11.00%	10.72%	8.82%	10.23%	7.99%	6.02%	11.81%	8.70%	7.60%	10.81%	9.08%	8.27%	10.35%	10.31%	9.92%	6.84%	8.90%	9.20%	10.30%	11.03%	6.92%	7.45%	10.09%	9.56%	8.56%	11.15%	7.86%	10.50%	12.60%	11.51%					
																																											
41	Против всех	2644	85	13	101	87	57	65	74	70	91	49	72	103	69	72	65	77	78	99	88	79	85	119	85	74	76	82	83	74	54	60	77	64	97	46	45	29					
		6.40%	8.10%	11.92%	7.90%	6.98%	6.29%	7.33%	6.51%	6.36%	6.47%	4.35%	6.06%	4.96%	6.62%	7.37%	6.95%	6.45%	6.32%	7.80%	6.41%	6.26%	6.15%	8.14%	7.49%	6.42%	6.99%	6.80%	7.76%	5.80%	4.74%	5.74%	5.68%	5.32%	6.93%	4.35%	4.89%	4.57%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
