Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Гиагинская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	119	8	12	20	21	2	7	9	2	0	1	1	0	2	3	6	1	5	0	2	0	5	2	3	7	0					
		0.75%	0.71%	1.28%	1.51%	2.04%	0.21%	0.91%	1.38%	0.28%	0.00%	0.20%	0.78%	0.00%	0.24%	0.25%	0.91%	0.24%	0.53%	0.00%	0.24%	0.00%	0.95%	1.64%	0.49%	0.69%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9779	539	466	606	468	438	442	258	437	93	298	75	44	736	1085	478	312	736	80	537	77	338	77	406	683	70					
		61.90%	47.61%	49.84%	45.70%	45.44%	46.84%	57.63%	39.57%	61.12%	65.49%	59.60%	58.14%	69.84%	88.99%	89.97%	72.42%	73.41%	78.38%	90.91%	65.01%	62.10%	63.89%	63.11%	66.78%	67.56%	64.81%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	66	4	6	8	3	15	0	0	3	0	2	1	0	2	4	2	1	5	0	4	0	0	0	3	3	0					
		0.42%	0.35%	0.64%	0.60%	0.29%	1.60%	0.00%	0.00%	0.42%	0.00%	0.40%	0.78%	0.00%	0.24%	0.33%	0.30%	0.24%	0.53%	0.00%	0.48%	0.00%	0.00%	0.00%	0.49%	0.30%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
