Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Ногайская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194					
		71.42%	83.08%	80.33%	78.54%	93.94%	64.68%	85.93%	86.67%	72.73%	80.00%	59.66%	58.70%	95.92%	66.02%	68.35%	93.75%	80.33%	79.31%	80.88%	55.71%	72.91%	49.20%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	17	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	3					
		0.13%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.60%	0.48%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
