Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Чемальская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203					
		1.25%	0.72%	0.73%	0.0%	2.12%	2.77%	0.54%	2.43%	1.25%	1.20%	2.42%	0.65%	2.35%	1.63%	1.36%	0.0%	0.48%	1.03%	3.03%	3.12%	0.0%	0.35%	1.86%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	70	0	0	0	0	0	7	4	1	3	9	12	6	5	3	0	1	3	3	6	3	3	1					
		1.57%	0.0%	0.0%	0.0%	0.0%	0.0%	3.82%	1.38%	0.41%	1.20%	3.64%	3.94%	2.35%	1.63%	1.02%	0.0%	0.48%	1.54%	4.54%	9.37%	1.01%	1.06%	0.37%					
22	"5. ""За Русь Святую"""	10	0	0	1	1	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	1	2	0					
		0.22%	0.0%	0.0%	0.89%	1.06%	0.0%	0.54%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.70%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	9	0	0	1	1	0	0	1	0	1	1	1	0	0	1	0	0	2	0	0	0	0	0					
		0.20%	0.0%	0.0%	0.89%	1.06%	0.0%	0.0%	0.34%	0.0%	0.40%	0.40%	0.32%	0.0%	0.0%	0.34%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	19	0	0	1	1	0	0	1	0	1	1	3	1	0	3	0	0	2	0	0	1	3	1					
		0.42%	0.0%	0.0%	0.89%	1.06%	0.0%	0.0%	0.34%	0.0%	0.40%	0.40%	0.98%	0.39%	0.0%	1.02%	0.0%	0.0%	1.03%	0.0%	0.0%	0.33%	1.06%	0.37%					
25	"8. ""Народно-республиканская партия России"""	12	0	0	0	0	0	0	0	0	0	2	0	1	1	3	0	1	0	0	0	0	3	1					
		0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.39%	0.32%	1.02%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	1.06%	0.37%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	0	0	0	0	0	0	3	2	0	0	2	0	1	1	0	1	1	2	1	0	0	0					
		0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.83%	0.0%	0.0%	0.65%	0.0%	0.32%	0.34%	0.0%	0.48%	0.51%	3.03%	1.56%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1532	98	87	62	33	12	32	69	98	68	73	82	62	75	79	112	112	66	23	6	179	77	27					
		34.38%	71.01%	63.97%	55.35%	35.10%	16.66%	17.48%	23.95%	40.83%	27.41%	29.55%	26.97%	24.31%	24.50%	27.05%	69.13%	53.84%	34.02%	34.84%	9.37%	60.47%	27.20%	10.07%					
28	"11. ""Истинные патриоты России"""	5	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0					
		0.11%	0.0%	0.0%	0.89%	1.06%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	1.51%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	78	0	1	5	3	2	1	7	3	9	4	6	1	5	7	1	3	4	0	4	6	4	2					
		1.75%	0.0%	0.73%	4.46%	3.19%	2.77%	0.54%	2.43%	1.25%	3.62%	1.61%	1.97%	0.39%	1.63%	2.39%	0.61%	1.44%	2.06%	0.0%	6.25%	2.02%	1.41%	0.74%					
30	"13. ""Демократическая партия России"""	9	0	0	0	0	0	1	0	1	1	3	0	0	0	1	0	0	0	0	1	0	0	1					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.41%	0.40%	1.21%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	1.56%	0.0%	0.0%	0.37%					
31	"14. ""Великая Россия - Евразийский Союз"""	4	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.40%	0.0%	0.39%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0					
		0.06%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	1.56%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	160	1	2	0	1	4	13	17	11	20	13	23	12	5	14	2	2	3	1	0	2	7	7					
		3.59%	0.72%	1.47%	0.0%	1.06%	5.55%	7.10%	5.90%	4.58%	8.06%	5.26%	7.56%	4.70%	1.63%	4.79%	1.23%	0.96%	1.54%	1.51%	0.0%	0.67%	2.47%	2.61%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	12	2	0	1	0	0	0	1	0	2	0	0	3	0	0	0	0	1	0	1	0	0	1					
		0.26%	1.44%	0.0%	0.89%	0.0%	0.0%	0.0%	0.34%	0.0%	0.80%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	1.56%	0.0%	0.0%	0.37%					
35	"18. ""ЛДПР"""	340	1	2	8	6	8	26	20	19	22	23	19	20	40	36	6	13	22	4	3	6	14	22					
		7.63%	0.72%	1.47%	7.14%	6.38%	11.11%	14.20%	6.94%	7.91%	8.87%	9.31%	6.25%	7.84%	13.07%	12.32%	3.70%	6.25%	11.34%	6.06%	4.68%	2.02%	4.94%	8.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	38	0	0	0	0	0	1	3	4	2	1	2	3	5	5	0	0	0	0	0	6	2	4					
		0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	1.04%	1.66%	0.80%	0.40%	0.65%	1.17%	1.63%	1.71%	0.0%	0.0%	0.0%	0.0%	0.0%	2.02%	0.70%	1.49%					
37	"20. ""Политическая партия ""Единая Россия"""	1384	17	20	21	27	34	55	106	61	77	64	110	105	92	92	22	49	62	19	28	54	118	151					
		31.05%	12.31%	14.70%	18.74%	28.72%	47.22%	30.05%	36.80%	25.41%	31.04%	25.91%	36.18%	41.17%	30.06%	31.50%	13.58%	23.55%	31.95%	28.78%	43.75%	18.24%	41.69%	56.34%					
38	"21. ""Российская Конституционно-демократическая партия"""	5	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0					
		0.11%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.40%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	8	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	1	0	0	0	1	2					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.34%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.35%	0.74%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	363	8	12	8	7	5	27	27	22	17	25	14	15	51	20	11	12	12	6	6	23	20	15					
		8.14%	5.79%	8.82%	7.14%	7.44%	6.94%	14.75%	9.37%	9.16%	6.85%	10.12%	4.60%	5.88%	16.66%	6.84%	6.79%	5.76%	6.18%	9.09%	9.37%	7.77%	7.06%	5.59%					
																													
41	Против всех	108	1	2	0	1	1	10	5	9	7	12	12	4	4	5	1	4	5	2	4	4	7	8					
		2.42%	0.72%	1.47%	0.0%	1.06%	1.38%	5.46%	1.73%	3.75%	2.82%	4.85%	3.94%	1.56%	1.30%	1.71%	0.61%	1.92%	2.57%	3.03%	6.25%	1.35%	2.47%	2.98%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
