Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Тайшетская городская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	917	37	37	70	14	54	51	43	26	41	25	44	10	11	32	6	41	0	24	3	1	31	11	5	28	3	52	14	53	57	23	50	20	0					
		5.03%	5.30%	3.93%	7.35%	3.63%	7.45%	4.64%	5.63%	4.16%	5.77%	4.96%	4.39%	2.82%	2.12%	3.90%	4.88%	5.35%	0.00%	3.73%	9.09%	0.34%	5.38%	3.41%	2.67%	5.25%	5.77%	6.40%	7.82%	6.83%	8.65%	3.65%	5.54%	3.46%	0.00%					
19	. Малышкин Олег Александрович	792	31	29	49	9	13	35	34	31	30	13	41	22	27	51	7	37	0	16	0	5	17	10	4	45	2	31	13	55	43	25	48	19	0					
		4.34%	4.44%	3.08%	5.15%	2.33%	1.79%	3.19%	4.45%	4.96%	4.22%	2.58%	4.09%	6.20%	5.20%	6.22%	5.69%	4.83%	0.00%	2.49%	0.00%	1.71%	2.95%	3.10%	2.14%	8.44%	3.85%	3.82%	7.26%	7.09%	6.53%	3.97%	5.32%	3.29%	0.00%					
20	. Миронов Сергей Михайлович	228	15	4	4	4	12	16	13	5	9	5	7	4	9	8	2	5	0	9	0	2	7	8	2	7	0	16	3	5	7	5	29	5	1					
		1.25%	2.15%	0.43%	0.42%	1.04%	1.66%	1.46%	1.70%	0.80%	1.27%	0.99%	0.70%	1.13%	1.73%	0.98%	1.63%	0.65%	0.00%	1.40%	0.00%	0.68%	1.22%	2.48%	1.07%	1.31%	0.00%	1.97%	1.68%	0.64%	1.06%	0.79%	3.22%	0.87%	2.38%					
21	. Путин Владимир Владимирович	10903	431	558	560	282	438	690	462	410	441	331	595	201	250	498	85	476	26	407	24	247	377	244	136	289	33	432	98	377	306	408	436	326	29					
		59.77%	61.75%	59.30%	58.82%	73.06%	60.41%	62.84%	60.47%	65.60%	62.03%	65.67%	59.38%	56.62%	48.17%	60.73%	69.11%	62.14%	74.29%	63.30%	72.73%	84.30%	65.45%	75.54%	72.73%	54.22%	63.46%	53.20%	54.75%	48.58%	46.43%	64.76%	48.34%	56.40%	69.05%					
22	. Хакамада Ирина Муцуовна	613	23	22	44	17	19	44	21	18	24	22	33	12	24	19	6	21	0	20	1	7	17	4	10	11	4	20	9	48	23	19	36	12	3					
		3.36%	3.30%	2.34%	4.62%	4.40%	2.62%	4.01%	2.75%	2.88%	3.38%	4.37%	3.29%	3.38%	4.62%	2.32%	4.88%	2.74%	0.00%	3.11%	3.03%	2.39%	2.95%	1.24%	5.35%	2.06%	7.69%	2.46%	5.03%	6.19%	3.49%	3.02%	3.99%	2.08%	7.14%					
23	. Харитонов Николай Михайлович	3882	127	201	176	55	160	242	149	105	116	88	252	85	78	192	11	152	6	147	4	1	103	36	29	136	4	224	33	205	180	133	267	177	8					
		21.28%	18.19%	21.36%	18.49%	14.25%	22.07%	22.04%	19.50%	16.80%	16.32%	17.46%	25.15%	23.94%	15.03%	23.41%	8.94%	19.84%	17.14%	22.86%	12.12%	0.34%	17.88%	11.15%	15.51%	25.52%	7.69%	27.59%	18.44%	26.42%	27.31%	21.11%	29.60%	30.62%	19.05%					
																																								
24	Против всех	767	24	80	44	3	25	17	37	24	44	19	27	18	114	16	6	29	3	13	1	29	21	7	1	14	3	25	5	29	30	12	28	18	1					
		4.20%	3.44%	8.50%	4.62%	0.78%	3.45%	1.55%	4.84%	3.84%	6.19%	3.77%	2.69%	5.07%	21.97%	1.95%	4.88%	3.79%	8.57%	2.02%	3.03%	9.90%	3.65%	2.17%	0.53%	2.63%	5.77%	3.08%	2.79%	3.74%	4.55%	1.90%	3.10%	3.11%	2.38%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
