Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																									
Дата голосования: 02.12.2007																																																									
																																																									
"Наименование Избирательной комиссии:    Рязань, Железнодорожная"																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	2250	40	40	40	90	40	40	40	40	40	40	60	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	80	60	40	60	40	40	40	50	40	40	40	40	40	50	60	40	60	120	40	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1272	29	10	15	36	19	20	17	20	25	12	45	13	19	33	20	16	8	18	14	31	21	16	14	16	24	38	29	15	36	23	61	35	15	32	17	32	26	40	23	24	22	18	20	45	44	26	22	90	28	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	686	9	13	18	13	12	8	22	9	5	17	6	12	6	9	17	17	5	8	20	10	19	8	19	8	11	16	14	11	14	10	18	24	10	15	16	19	28	20	12	18	13	18	19	7	17	12	8	10	18	18					
14	Число погашенных неиспользованных открепительных удостоверений	978	11	30	25	54	21	20	23	20	15	28	15	27	21	7	20	24	32	22	26	9	19	24	26	24	16	2	11	25	4	17	19	25	25	28	23	8	14	10	17	16	18	22	20	5	16	14	38	30	12	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	35	0	0	0	1	0	0	0	1	0	0	0	4	1	0	0	0	1	1	0	0	0	0	1	0	5	0	0	0	0	0	0	0	1	1	0	0	0	1	2	1	0	0	3	2	0	1	1	7	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	1.Политическая партия «Аграрная партия России»	1434	20	13	34	13	25	21	27	32	25	24	49	28	34	30	19	30	19	27	29	35	30	36	21	34	35	45	30	30	33	21	32	33	28	33	33	39	26	32	29	26	31	25	31	38	37	41	37	15	16	3					
		2.13%	1.53%	1.11%	3.13%	1.66%	2.13%	1.83%	2.14%	2.21%	2.23%	1.63%	3.79%	1.84%	2.39%	2.09%	1.32%	2.32%	3.08%	1.93%	2.40%	2.22%	2.21%	2.44%	1.67%	2.91%	2.43%	3.02%	2.26%	2.38%	2.56%	1.53%	2.41%	2.07%	2.14%	1.83%	2.70%	2.45%	2.07%	2.13%	2.20%	1.89%	2.21%	1.99%	2.11%	2.73%	2.77%	2.88%	1.52%	0.75%	1.19%	0.69%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1092	23	15	21	10	11	17	17	19	18	24	11	19	29	16	22	21	13	16	23	32	15	26	20	13	30	28	22	22	22	43	27	49	17	16	18	44	22	33	35	29	23	22	32	13	19	15	13	15	23	9					
		1.62%	1.76%	1.28%	1.94%	1.28%	0.94%	1.48%	1.35%	1.31%	1.61%	1.63%	0.85%	1.25%	2.04%	1.11%	1.53%	1.63%	2.11%	1.14%	1.90%	2.03%	1.10%	1.76%	1.59%	1.11%	2.08%	1.88%	1.66%	1.75%	1.71%	3.13%	2.03%	3.07%	1.30%	0.89%	1.47%	2.76%	1.75%	2.19%	2.66%	2.11%	1.64%	1.76%	2.18%	0.93%	1.42%	1.05%	0.54%	0.75%	1.72%	2.07%					
20	3.Политическая партия «Демократическая партия России»	92	3	1	1	0	3	0	1	1	0	4	0	2	0	3	0	2	1	1	1	2	1	0	1	0	5	3	0	6	1	0	5	2	3	2	0	5	0	3	2	3	4	2	4	4	1	2	5	0	1	1					
		0.14%	0.23%	0.09%	0.09%	0.00%	0.26%	0.00%	0.08%	0.07%	0.00%	0.27%	0.00%	0.13%	0.00%	0.21%	0.00%	0.15%	0.16%	0.07%	0.08%	0.13%	0.07%	0.00%	0.08%	0.00%	0.35%	0.20%	0.00%	0.48%	0.08%	0.00%	0.38%	0.13%	0.23%	0.11%	0.00%	0.31%	0.00%	0.20%	0.15%	0.22%	0.29%	0.16%	0.27%	0.29%	0.07%	0.14%	0.21%	0.00%	0.07%	0.23%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	12583	254	244	224	107	247	217	264	260	185	313	192	280	246	314	295	212	102	288	191	295	255	280	292	301	294	305	271	245	282	266	187	362	274	239	337	373	281	292	269	329	308	266	251	228	243	230	206	139	240	8					
		18.66%	19.45%	20.87%	20.65%	13.65%	21.04%	18.87%	20.90%	17.92%	16.50%	21.26%	14.85%	18.42%	17.32%	21.87%	20.47%	16.42%	16.53%	20.57%	15.79%	18.68%	18.75%	18.94%	23.16%	25.75%	20.39%	20.46%	20.44%	19.44%	21.86%	19.39%	14.07%	22.67%	20.90%	13.27%	27.56%	23.43%	22.34%	19.41%	20.43%	23.93%	21.98%	21.26%	17.07%	16.38%	18.20%	16.16%	8.48%	6.91%	17.92%	1.84%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	609	23	12	9	5	20	11	8	10	9	17	19	7	13	8	7	10	8	21	14	13	18	20	15	6	14	14	7	12	10	13	27	27	7	5	1	12	9	11	15	18	14	14	10	7	11	13	12	7	15	1					
		0.90%	1.76%	1.03%	0.83%	0.64%	1.70%	0.96%	0.63%	0.69%	0.80%	1.15%	1.47%	0.46%	0.92%	0.56%	0.49%	0.77%	1.30%	1.50%	1.16%	0.82%	1.32%	1.35%	1.19%	0.51%	0.97%	0.94%	0.53%	0.95%	0.78%	0.95%	2.03%	1.69%	0.53%	0.28%	0.08%	0.75%	0.72%	0.73%	1.14%	1.31%	0.99%	1.12%	0.68%	0.50%	0.82%	0.91%	0.49%	0.35%	1.12%	0.23%					
23	6.Политическая партия «Партия социальной справедливости»	263	12	5	2	1	2	2	8	6	5	5	5	5	5	2	10	14	1	6	8	7	6	8	2	7	6	4	3	3	5	3	7	15	10	8	3	6	6	4	1	4	2	9	4	1	4	1	13	1	6	0					
		0.39%	0.92%	0.43%	0.18%	0.13%	0.17%	0.17%	0.63%	0.41%	0.45%	0.34%	0.39%	0.33%	0.35%	0.14%	0.69%	1.08%	0.16%	0.43%	0.66%	0.44%	0.44%	0.54%	0.16%	0.60%	0.42%	0.27%	0.23%	0.24%	0.39%	0.22%	0.53%	0.94%	0.76%	0.44%	0.25%	0.38%	0.48%	0.27%	0.08%	0.29%	0.14%	0.72%	0.27%	0.07%	0.30%	0.07%	0.54%	0.05%	0.45%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	7389	97	98	121	93	110	128	131	158	115	159	161	151	178	133	132	158	62	143	151	153	111	154	119	101	133	134	136	119	123	161	184	147	135	255	119	149	169	178	127	126	132	140	170	172	145	176	389	249	184	120					
		10.96%	7.43%	8.38%	11.15%	11.86%	9.37%	11.13%	10.37%	10.89%	10.26%	10.80%	12.45%	9.93%	12.54%	9.26%	9.16%	12.24%	10.05%	10.21%	12.48%	9.69%	8.16%	10.42%	9.44%	8.64%	9.22%	8.99%	10.26%	9.44%	9.53%	11.73%	13.84%	9.20%	10.30%	14.16%	9.73%	9.36%	13.43%	11.84%	9.64%	9.16%	9.42%	11.19%	11.56%	12.36%	10.86%	12.37%	16.02%	12.38%	13.74%	27.59%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5834	116	92	114	58	133	88	103	123	78	138	94	140	136	130	137	115	42	129	92	141	140	113	126	110	144	130	125	123	112	110	110	138	116	133	116	117	115	151	115	120	141	87	124	190	103	135	180	80	123	8					
		8.65%	8.88%	7.87%	10.51%	7.40%	11.33%	7.65%	8.16%	8.48%	6.96%	9.38%	7.27%	9.21%	9.58%	9.05%	9.51%	8.91%	6.81%	9.21%	7.60%	8.93%	10.29%	7.65%	9.99%	9.41%	9.99%	8.72%	9.43%	9.76%	8.68%	8.02%	8.28%	8.64%	8.85%	7.38%	9.48%	7.35%	9.14%	10.04%	8.73%	8.73%	10.06%	6.95%	8.44%	13.65%	7.72%	9.49%	7.41%	3.98%	9.19%	1.84%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	948	23	24	18	15	18	16	26	25	23	17	17	21	26	20	25	16	7	18	10	20	15	15	15	20	9	17	20	13	17	24	28	16	16	22	22	24	17	24	18	23	18	13	19	19	15	14	52	14	15	9					
		1.41%	1.76%	2.05%	1.66%	1.91%	1.53%	1.39%	2.06%	1.72%	2.05%	1.15%	1.31%	1.38%	1.83%	1.39%	1.73%	1.24%	1.13%	1.29%	0.83%	1.27%	1.10%	1.01%	1.19%	1.71%	0.62%	1.14%	1.51%	1.03%	1.32%	1.75%	2.11%	1.00%	1.22%	1.22%	1.80%	1.51%	1.35%	1.60%	1.37%	1.67%	1.28%	1.04%	1.29%	1.36%	1.12%	0.98%	2.14%	0.70%	1.12%	2.07%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	33932	621	589	495	456	534	601	619	746	630	712	701	803	678	717	754	660	337	687	639	807	690	755	592	511	663	733	644	630	627	644	669	698	642	1029	518	709	555	712	612	621	653	605	772	686	705	744	1481	1442	664	140					
		50.33%	47.55%	50.38%	45.62%	58.16%	45.49%	52.26%	49.01%	51.41%	56.20%	48.37%	54.22%	52.83%	47.75%	49.93%	52.32%	51.12%	54.62%	49.07%	52.81%	51.11%	50.74%	51.08%	46.95%	43.71%	45.98%	49.16%	48.57%	50.00%	48.60%	46.94%	50.34%	43.71%	48.97%	57.13%	42.35%	44.54%	44.12%	47.34%	46.47%	45.16%	46.61%	48.36%	52.52%	49.28%	52.81%	52.28%	60.99%	71.67%	49.59%	32.18%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2536	98	63	35	20	59	35	49	58	26	49	32	52	65	46	29	36	21	52	43	62	61	61	50	58	93	62	54	40	44	71	41	94	47	32	42	96	52	45	71	59	65	59	39	21	33	37	14	25	34	106					
		3.76%	7.50%	5.39%	3.23%	2.55%	5.03%	3.04%	3.88%	3.99%	2.32%	3.33%	2.47%	3.42%	4.58%	3.20%	2.01%	2.79%	3.40%	3.71%	3.55%	3.93%	4.49%	4.13%	3.97%	4.96%	6.45%	4.16%	4.07%	3.17%	3.41%	5.17%	3.09%	5.89%	3.59%	1.78%	3.43%	6.03%	4.13%	2.99%	5.39%	4.29%	4.64%	4.72%	2.65%	1.51%	2.47%	2.60%	0.58%	1.24%	2.54%	24.37%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
