8	Число бюллетеней в стационарных ящиках для голосования	29786	249	298	369	166	193	538	312	1146	238	543	111	233	379	453	178	5	549	1089	151	507	380	432	166	141	311	380	229	1141	253	185	153	134	191	403	169	141	322	295	224	254	259	225	206	896	255	347	500	836	792	812	1793	2139	944	1867	782	968	714	1544	296					
9	Число недействительных избирательных бюллетеней	51	18	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	4	0	0					
10	Число действительных избирательных бюллетеней	32853	231	298	386	169	235	538	339	1168	248	587	156	256	434	453	180	127	561	1180	165	507	380	465	232	166	330	462	229	1283	277	206	180	134	202	428	226	224	322	295	224	304	432	225	342	986	285	358	561	1017	1007	1015	1871	2179	976	1927	1034	1017	926	1612	296					
11	Число полученных открепительных  удостоверений	967	5	5	5	3	35	5	5	20	12	6	8	5	40	5	3	3	5	20	3	8	5	5	5	3	5	8	5	15	5	5	3	3	5	18	5	5	5	5	5	5	8	5	5	50	5	5	38	30	40	25	70	70	60	50	50	50	30	50	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	902	5	2	3	0	35	3	5	20	12	6	4	5	40	5	2	3	5	20	3	8	5	5	5	3	5	8	5	15	5	5	3	3	0	18	0	2	5	5	0	5	8	5	5	50	5	0	38	30	15	25	70	70	60	50	50	50	30	50	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	129	0	0	0	0	1	0	1	2	0	1	0	4	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	2	1	0	2	3	0	0	1	0	2	0	2	0	0	0	1	6	0	5	4	5	0	11	8	7	4	49					
14	Число неиспользованных открепительных удостоверений	65	0	3	2	3	0	2	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	3	0	0	5	0	0	0	0	0	0	5	0	0	25	0	0	0	0	0	0	0	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	33	0	0	1	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2	2	3	0	1	3	4	1	2	2	1	0	3	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																		
18	Богданов Андрей Владимирович	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	1	10	0	0	2	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.20%	0.00%	0.16%	0.00%	0.10%	0.52%	0.00%	0.00%	0.22%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	236	1	3	0	1	2	2	2	10	0	0	0	3	0	0	1	4	2	2	1	1	0	3	3	0	1	1	4	2	6	0	3	0	0	3	3	2	2	2	2	2	0	0	1	7	3	5	0	4	24	9	11	4	4	45	0	1	29	15	0					
		0.72%	0.40%	1.01%	0.00%	0.59%	0.83%	0.37%	0.59%	0.86%	0.00%	0.00%	0.00%	1.17%	0.00%	0.00%	0.56%	2.96%	0.35%	0.17%	0.61%	0.20%	0.00%	0.65%	1.29%	0.00%	0.30%	0.22%	1.75%	0.16%	2.17%	0.00%	1.67%	0.00%	0.00%	0.70%	1.30%	0.89%	0.62%	0.68%	0.89%	0.66%	0.00%	0.00%	0.29%	0.71%	1.05%	1.40%	0.00%	0.39%	2.37%	0.89%	0.59%	0.18%	0.41%	2.34%	0.00%	0.10%	3.12%	0.93%	0.00%					
20	Зюганов Геннадий Андреевич	1121	8	8	13	1	17	14	8	42	0	6	1	1	61	11	1	5	13	4	3	2	2	4	7	9	2	3	7	16	7	7	2	13	3	27	5	2	3	3	2	3	2	6	0	72	5	4	29	29	121	41	79	54	38	100	10	40	78	65	2					
		3.41%	3.21%	2.68%	3.37%	0.59%	7.08%	2.60%	2.36%	3.60%	0.00%	1.02%	0.64%	0.39%	14.06%	2.43%	0.56%	3.70%	2.30%	0.34%	1.82%	0.39%	0.53%	0.86%	3.02%	5.42%	0.61%	0.65%	3.06%	1.25%	2.53%	3.40%	1.11%	9.70%	1.49%	6.26%	2.17%	0.89%	0.93%	1.02%	0.89%	0.99%	0.46%	2.67%	0.00%	7.30%	1.75%	1.12%	5.17%	2.85%	11.97%	4.04%	4.22%	2.48%	3.89%	5.19%	0.97%	3.93%	8.39%	4.03%	0.68%					
21	Медведев Дмитрий Анатольевич	31472	222	287	373	167	216	522	329	1116	248	581	155	252	373	442	178	118	545	1174	161	504	378	457	222	157	327	458	218	1265	262	199	175	121	199	398	218	220	317	290	220	299	430	219	341	907	277	349	532	982	860	965	1778	2121	933	1772	1024	976	817	1532	294					
		95.65%	89.16%	96.31%	96.63%	98.82%	90.00%	97.03%	97.05%	95.55%	100.00%	98.98%	99.36%	98.44%	85.94%	97.57%	98.89%	87.41%	96.46%	99.49%	97.58%	99.41%	99.47%	98.28%	95.69%	94.58%	99.09%	99.13%	95.20%	98.60%	94.58%	96.60%	97.22%	90.30%	98.51%	92.34%	94.78%	98.21%	98.45%	98.31%	98.21%	98.36%	99.54%	97.33%	99.71%	91.99%	97.19%	97.49%	94.83%	96.46%	85.06%	95.07%	95.03%	97.34%	95.59%	91.96%	99.03%	95.97%	87.85%	95.04%	99.32%					
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
