Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Академический район																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035	УИК №2036	УИК №3160	УИК №3161					
		0.24%	0.27%	0.21%	0.19%	0.77%	0.12%	0.06%	0.18%	0.17%	0.35%	0.20%	0.18%	0.55%	0.23%	0.06%	0.11%	0.48%	0.09%	0.30%	0.39%	0.07%	0.17%	0.34%	0.12%	0.26%	0.17%	0.17%	0.18%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5476	121	209	262	159	281	221	229	171	177	212	264	131	284	221	229	221	155	222	154	189	191	285	282	182	162	176	79	7					
		15.14%	10.98%	15.22%	16.99%	10.22%	17.75%	15.37%	14.10%	15.33%	15.56%	14.19%	16.11%	12.18%	16.39%	13.75%	13.71%	15.18%	15.19%	17.12%	12.01%	15.10%	17.17%	19.86%	17.69%	16.22%	14.31%	15.01%	14.84%	8.75%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	2	0	1	3	0	1	1	1	1	2	1	3	1	0	1	3	2	0	2	2	0	1	3	1	0	1	3	0					
		0.09%	0.18%	0.0%	0.06%	0.19%	0.0%	0.06%	0.06%	0.08%	0.08%	0.13%	0.06%	0.27%	0.05%	0.0%	0.05%	0.20%	0.19%	0.0%	0.15%	0.15%	0.0%	0.06%	0.18%	0.08%	0.0%	0.08%	0.56%	0.0%					
35	"18. ""ЛДПР"""	1968	97	55	90	70	82	100	100	64	74	97	104	70	71	74	111	96	63	73	63	64	51	51	49	42	62	54	33	8					
		5.44%	8.80%	4.00%	5.83%	4.50%	5.18%	6.95%	6.15%	5.73%	6.50%	6.49%	6.34%	6.51%	4.09%	4.60%	6.64%	6.59%	6.17%	5.63%	4.91%	5.11%	4.58%	3.55%	3.07%	3.74%	5.47%	4.60%	6.20%	10.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	324	15	25	11	20	5	14	13	7	12	9	16	7	12	13	12	16	8	10	8	11	10	15	19	8	17	8	3	0					
		0.89%	1.36%	1.82%	0.71%	1.28%	0.31%	0.97%	0.80%	0.62%	1.05%	0.60%	0.97%	0.65%	0.69%	0.80%	0.71%	1.09%	0.78%	0.77%	0.62%	0.87%	0.89%	1.04%	1.19%	0.71%	1.50%	0.68%	0.56%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	10693	383	329	476	451	482	479	565	365	373	512	553	315	356	418	483	491	317	311	421	388	279	323	425	298	358	327	188	27					
		29.56%	34.75%	23.96%	30.86%	29.00%	30.44%	33.33%	34.79%	32.73%	32.80%	34.27%	33.76%	29.30%	20.55%	26.01%	28.92%	33.74%	31.07%	23.99%	32.83%	31.01%	25.08%	22.50%	26.66%	26.55%	31.62%	27.90%	35.33%	33.75%					
38	"21. ""Российская Конституционно-демократическая партия"""	45	1	1	3	2	1	0	2	1	1	2	2	1	2	1	4	2	3	0	3	1	0	0	4	0	4	4	0	0					
		0.12%	0.09%	0.07%	0.19%	0.12%	0.06%	0.0%	0.12%	0.08%	0.08%	0.13%	0.12%	0.09%	0.11%	0.06%	0.23%	0.13%	0.29%	0.0%	0.23%	0.07%	0.0%	0.0%	0.25%	0.0%	0.35%	0.34%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	119	2	9	2	4	5	3	4	8	4	9	8	2	8	8	4	9	0	5	2	4	0	5	5	5	0	3	1	0					
		0.32%	0.18%	0.65%	0.12%	0.25%	0.31%	0.20%	0.24%	0.71%	0.35%	0.60%	0.48%	0.18%	0.46%	0.49%	0.23%	0.61%	0.0%	0.38%	0.15%	0.31%	0.0%	0.34%	0.31%	0.44%	0.0%	0.25%	0.18%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2701	44	119	112	106	123	82	133	75	76	97	130	69	173	146	101	118	82	106	71	79	86	109	168	80	73	92	50	1					
		7.46%	3.99%	8.66%	7.26%	6.81%	7.77%	5.70%	8.18%	6.72%	6.68%	6.49%	7.93%	6.41%	9.98%	9.08%	6.04%	8.10%	8.03%	8.17%	5.53%	6.31%	7.73%	7.59%	10.53%	7.13%	6.44%	7.84%	9.39%	1.25%					
																																			
41	Против всех	2301	156	75	95	116	104	99	87	61	82	100	90	80	86	82	74	97	53	95	76	72	84	71	105	68	71	69	41	12					
		6.36%	14.15%	5.46%	6.16%	7.45%	6.56%	6.88%	5.35%	5.47%	7.21%	6.69%	5.49%	7.44%	4.96%	5.10%	4.43%	6.66%	5.19%	7.33%	5.92%	5.75%	7.55%	4.94%	6.58%	6.06%	6.27%	5.88%	7.70%	15.0%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
