Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																															
Дата голосования: 07.12.2003 0:00:00																																																															
																																																															
Наименование Избирательной комиссии:    Дахадаевская 																																																															
																																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																															
																																																															
		Сумма	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	100	9	5	4	5	0	3	0	4	5	0	0	3	0	0	0	1	0	0	0	0	0	3	5	5	0	5	3	0	5	10	0	0	0	0	0	0	0	0	0	0	0	5	1	0	5	0	1	0	3	2	2	0	0	3	3	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	8	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	92	7	5	4	5	0	3	0	2	5	0	0	3	0	0	0	1	0	0	0	0	0	3	5	5	0	4	3	0	5	10	0	0	0	0	0	0	0	0	0	0	0	4	1	0	5	0	1	0	3	1	2	2	0	0	3	0					
15	Число открепительных удостоверений выданных ТИК	42	0	0	0	0	0	0	0	4	5	0	0	3	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																															
18	"1. ""ЕДИНЕНИЕ"""	56	0	0	0	9	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	19	0	0	0	0	2	0	0	1	0	1	0	0	10	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.29%	0.0%	0.0%	0.0%	1.76%	0.50%	1.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.88%	0.18%	2.54%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.24%	0.0%	0.53%	0.0%	0.0%	4.42%	0.0%	0.0%	1.56%	1.08%	0.0%	1.23%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1393	19	14	5	3	11	0	2	1	219	0	27	170	2	0	11	0	40	9	9	5	31	16	0	10	0	42	0	0	40	1	0	10	1	1	0	0	0	0	0	7	0	5	3	0	10	1	15	1	0	221	401	7	2	0	18	3					
		7.28%	1.82%	1.89%	0.55%	0.58%	2.76%	0.0%	2.38%	0.17%	36.68%	0.0%	7.94%	41.26%	1.69%	0.0%	2.11%	0.0%	8.65%	5.62%	6.61%	4.71%	5.59%	2.13%	0.0%	1.09%	0.0%	4.51%	0.0%	0.0%	10.75%	0.24%	0.0%	5.31%	1.21%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	3.58%	0.0%	1.27%	1.05%	0.0%	3.64%	0.78%	4.21%	1.42%	0.0%	30.48%	51.47%	4.79%	1.04%	0.0%	8.78%	3.70%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	60	6	0	0	0	3	1	2	0	0	0	0	0	0	1	10	0	0	2	0	3	0	3	4	0	0	0	8	0	1	3	1	2	0	0	1	0	1	3	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0					
		0.31%	0.57%	0.0%	0.0%	0.0%	0.75%	0.37%	2.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	1.92%	0.0%	0.0%	1.25%	0.0%	2.83%	0.0%	0.40%	0.44%	0.0%	0.0%	0.0%	2.5%	0.0%	0.26%	0.72%	1.05%	1.06%	0.0%	0.0%	0.44%	0.0%	1.35%	4.68%	0.0%	0.0%	1.23%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	18	3	0	0	1	0	0	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	1	0					
		0.09%	0.28%	0.0%	0.0%	0.19%	0.0%	0.0%	3.57%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%					
22	"5. ""За Русь Святую"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	4	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.11%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	9	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.86%	0.27%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	75	2	2	2	6	2	0	2	0	0	0	0	0	1	4	0	0	1	5	0	3	0	20	2	0	0	1	0	0	1	5	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	5	0	0	4	2	0	0	0	0	0	0					
		0.39%	0.19%	0.27%	0.22%	1.17%	0.50%	0.0%	2.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	1.12%	0.0%	0.0%	0.21%	3.12%	0.0%	2.83%	0.0%	2.67%	0.22%	0.0%	0.0%	0.10%	0.0%	0.0%	0.26%	1.20%	2.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	3.90%	0.0%	0.0%	1.66%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	231	7	30	2	13	1	4	0	1	9	11	0	1	2	3	14	12	1	6	0	0	6	2	50	25	0	1	9	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	5	3	0	3	0	0	6					
		1.20%	0.67%	4.05%	0.22%	2.54%	0.25%	1.50%	0.0%	0.17%	1.50%	2.44%	0.0%	0.24%	1.69%	0.84%	2.69%	7.79%	0.21%	3.75%	0.0%	0.0%	1.08%	0.26%	5.59%	2.73%	0.0%	0.10%	2.81%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	1.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.38%	0.0%	1.57%	0.0%	0.0%	7.40%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.11%	0.0%	0.0%	0.0%	0.31%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.35%	0.0%	0.0%	0.0%	1.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.18%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.09%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	64	11	1	0	4	3	0	0	1	2	10	0	4	0	3	7	1	0	0	0	1	2	3	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0					
		0.33%	1.05%	0.13%	0.0%	0.78%	0.75%	0.0%	0.0%	0.17%	0.33%	2.22%	0.0%	0.97%	0.0%	0.84%	1.34%	0.64%	0.0%	0.0%	0.0%	0.94%	0.36%	0.40%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.24%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	80	5	0	2	3	9	5	0	0	0	0	0	3	2	3	6	0	0	0	3	0	0	0	3	0	0	1	6	0	0	5	1	2	3	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	3	7	0	0	2	1	0					
		0.41%	0.48%	0.0%	0.22%	0.58%	2.26%	1.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	1.69%	0.84%	1.15%	0.0%	0.0%	0.0%	2.20%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.10%	1.87%	0.0%	0.0%	1.20%	1.05%	1.06%	3.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	1.05%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.41%	0.89%	0.0%	0.0%	1.30%	0.48%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	161	0	8	0	9	6	1	0	0	0	0	0	1	0	1	2	0	0	0	0	2	0	0	4	0	0	0	3	0	0	45	5	7	6	12	0	0	0	0	0	0	1	4	2	0	0	9	0	0	0	0	5	0	26	2	0	0					
		0.84%	0.0%	1.08%	0.0%	1.76%	1.50%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.28%	0.38%	0.0%	0.0%	0.0%	0.0%	1.88%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	10.81%	5.26%	3.72%	7.31%	13.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.23%	1.01%	0.70%	0.0%	0.0%	7.03%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	13.61%	1.30%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	11743	477	365	357	400	332	224	70	500	317	359	274	203	94	299	380	133	375	108	58	43	411	294	380	429	26	337	235	140	314	258	54	116	46	55	177	120	42	43	20	133	23	292	148	86	224	91	319	63	223	355	305	124	137	124	167	64					
		61.43%	45.86%	49.39%	39.40%	78.27%	83.41%	84.21%	83.33%	86.65%	53.09%	79.77%	80.58%	49.27%	79.66%	83.75%	73.21%	86.36%	81.16%	67.5%	42.64%	40.56%	74.18%	39.30%	42.50%	46.93%	89.65%	36.23%	73.43%	93.33%	84.40%	62.01%	56.84%	61.70%	56.09%	61.11%	78.31%	83.33%	56.75%	67.18%	21.73%	68.20%	28.39%	74.30%	51.92%	86.0%	81.75%	71.09%	89.60%	89.99%	92.91%	48.96%	39.15%	84.93%	71.72%	81.04%	81.46%	79.01%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	0	0	0	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.19%	0.25%	1.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	15	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.11%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	1.05%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%	1.08%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4959	488	308	534	56	23	11	5	60	50	70	32	21	11	32	83	8	45	28	63	45	102	383	440	450	3	546	25	7	12	92	28	46	24	18	37	18	28	16	67	50	44	73	118	9	35	19	22	5	13	131	43	15	21	21	17	8					
		25.94%	46.92%	41.67%	58.94%	10.95%	5.77%	4.13%	5.95%	10.39%	8.37%	15.55%	9.41%	5.09%	9.32%	8.96%	15.99%	5.19%	9.74%	17.5%	46.32%	42.45%	18.41%	51.20%	49.21%	49.23%	10.34%	58.70%	7.81%	4.66%	3.22%	22.11%	29.47%	24.46%	29.26%	20.0%	16.37%	12.5%	37.83%	25.0%	72.82%	25.64%	54.32%	18.57%	41.40%	9.0%	12.77%	14.84%	6.17%	7.14%	5.41%	18.06%	5.51%	10.27%	10.99%	13.72%	8.29%	9.87%					
																																																															
41	Против всех	90	9	3	0	3	1	6	0	3	0	0	4	3	4	4	3	0	0	2	0	2	0	3	6	0	0	0	3	0	0	2	2	0	0	0	1	0	1	0	1	3	2	3	0	0	0	0	0	0	0	0	11	0	2	3	0	0					
		0.47%	0.86%	0.40%	0.0%	0.58%	0.25%	2.25%	0.0%	0.51%	0.0%	0.0%	1.17%	0.72%	3.38%	1.12%	0.57%	0.0%	0.0%	1.25%	0.0%	1.88%	0.0%	0.40%	0.67%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.48%	2.10%	0.0%	0.0%	0.0%	0.44%	0.0%	1.35%	0.0%	1.08%	1.53%	2.46%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.41%	0.0%	1.04%	1.96%	0.0%	0.0%					
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
