Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Тарумовская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698					
23	"6. ""Объединенная Российская партия ""Русь"""	6	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0					
		0.04%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	9	1	0	0	0	0	0	2	0	1	2	2	0	0	0	0	0	1	0	0	0					
		0.07%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.31%	0.20%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	5	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.20%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	7	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	1	0	0	0					
		0.05%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	614	25	7	29	10	26	2	30	99	7	48	48	25	0	0	0	0	52	82	70	54					
		4.99%	3.28%	2.05%	14.5%	1.99%	2.41%	1.61%	5.42%	16.52%	2.18%	4.86%	4.71%	6.08%	0.0%	0.0%	0.0%	0.0%	11.06%	4.93%	8.17%	9.59%					
28	"11. ""Истинные патриоты России"""	119	13	0	0	0	57	0	2	0	1	14	13	0	0	18	0	0	1	0	0	0					
		0.96%	1.71%	0.0%	0.0%	0.0%	5.29%	0.0%	0.36%	0.0%	0.31%	1.41%	1.27%	0.0%	0.0%	2.69%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	11	1	0	1	0	0	0	2	0	1	1	5	0	0	0	0	0	0	0	0	0					
		0.08%	0.13%	0.0%	0.5%	0.0%	0.0%	0.0%	0.36%	0.0%	0.31%	0.10%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	3	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	126	0	0	0	25	0	0	0	21	6	0	0	0	0	13	0	2	0	33	16	10					
		1.02%	0.0%	0.0%	0.0%	4.99%	0.0%	0.0%	0.0%	3.50%	1.87%	0.0%	0.0%	0.0%	0.0%	1.94%	0.0%	0.81%	0.0%	1.98%	1.86%	1.77%					
32	"15. ""Партия СЛОН"""	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0					
		0.02%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	70	0	0	2	0	0	9	3	0	5	9	3	0	0	0	0	0	15	0	19	5					
		0.56%	0.0%	0.0%	1.0%	0.0%	0.0%	7.25%	0.54%	0.0%	1.56%	0.91%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	3.19%	0.0%	2.21%	0.88%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	7	0	0	2	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.31%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	129	0	0	3	0	14	0	7	0	7	29	16	8	0	0	0	0	45	0	0	0					
		1.04%	0.0%	0.0%	1.5%	0.0%	1.30%	0.0%	1.26%	0.0%	2.18%	2.94%	1.57%	1.94%	0.0%	0.0%	0.0%	0.0%	9.57%	0.0%	0.0%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	608	0	0	1	0	4	0	2	0	0	4	1	0	0	0	0	0	3	0	593	0					
		4.94%	0.0%	0.0%	0.5%	0.0%	0.37%	0.0%	0.36%	0.0%	0.0%	0.40%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	69.27%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	7256	555	204	47	363	740	68	287	363	104	572	751	99	178	461	527	169	229	1145	0	394					
		58.97%	73.02%	60.0%	23.5%	72.45%	68.77%	54.83%	51.89%	60.60%	32.5%	58.01%	73.69%	24.08%	71.77%	69.11%	74.96%	68.97%	48.72%	68.89%	0.0%	69.98%					
38	"21. ""Российская Конституционно-демократическая партия"""	5	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2619	108	119	80	80	196	31	128	63	155	245	126	241	67	163	160	61	91	327	108	70					
		21.28%	14.21%	35.0%	40.0%	15.96%	18.21%	25.0%	23.14%	10.51%	48.43%	24.84%	12.36%	58.63%	27.01%	24.43%	22.75%	24.89%	19.36%	19.67%	12.61%	12.43%					
																											
41	Против всех	150	7	0	13	0	10	1	24	5	15	13	13	13	0	0	0	0	14	22	0	0					
		1.21%	0.92%	0.0%	6.5%	0.0%	0.92%	0.80%	4.33%	0.83%	4.68%	1.31%	1.27%	3.16%	0.0%	0.0%	0.0%	0.0%	2.97%	1.32%	0.0%	0.0%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
