Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    район Ховрино																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №3162					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	927	42	46	47	42	50	44	49	35	38	35	38	46	35	53	43	48	68	46	46	31	40	5					
		3.13%	2.62%	3.10%	3.20%	2.84%	3.89%	3.21%	3.56%	2.43%	2.49%	2.44%	2.89%	4.18%	2.51%	3.78%	2.65%	3.33%	5.07%	3.27%	3.07%	2.35%	3.36%	3.91%					
19	2.Всероссийская политическая партия «Гражданская Сила»	932	42	58	67	51	53	41	49	38	51	32	44	33	46	39	57	42	32	34	30	44	46	3					
		3.15%	2.62%	3.90%	4.57%	3.45%	4.12%	2.99%	3.56%	2.64%	3.34%	2.23%	3.34%	2.99%	3.30%	2.78%	3.52%	2.92%	2.39%	2.42%	2.00%	3.34%	3.87%	2.34%					
20	3.Политическая партия «Демократическая партия России»	63	1	3	3	5	2	2	4	1	2	4	2	4	1	6	1	6	2	2	4	6	2	0					
		0.21%	0.06%	0.20%	0.20%	0.34%	0.16%	0.15%	0.29%	0.07%	0.13%	0.28%	0.15%	0.36%	0.07%	0.43%	0.06%	0.42%	0.15%	0.14%	0.27%	0.45%	0.17%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4403	238	197	232	240	210	198	196	268	277	247	208	118	198	162	230	241	190	237	154	170	174	18					
		14.86%	14.82%	13.26%	15.81%	16.25%	16.33%	14.45%	14.24%	18.62%	18.12%	17.21%	15.79%	10.72%	14.21%	11.55%	14.20%	16.74%	14.17%	16.84%	10.28%	12.89%	14.62%	14.06%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1329	64	108	119	99	90	47	68	65	67	62	60	46	48	52	70	44	46	38	39	53	44	0					
		4.49%	3.99%	7.27%	8.11%	6.70%	6.99%	3.43%	4.94%	4.52%	4.38%	4.32%	4.56%	4.18%	3.45%	3.71%	4.32%	3.06%	3.43%	2.70%	2.60%	4.02%	3.70%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	122	10	7	11	4	5	6	4	8	3	9	1	3	3	7	4	9	5	6	3	6	7	1					
		0.41%	0.62%	0.47%	0.75%	0.27%	0.39%	0.44%	0.29%	0.56%	0.20%	0.63%	0.08%	0.27%	0.22%	0.50%	0.25%	0.63%	0.37%	0.43%	0.20%	0.45%	0.59%	0.78%					
24	7.Политическая партия «Либерально-демократическая партия России»	2081	95	100	57	85	89	89	94	94	109	103	93	77	105	129	128	99	110	103	126	91	97	8					
		7.02%	5.92%	6.73%	3.89%	5.75%	6.92%	6.50%	6.83%	6.53%	7.13%	7.18%	7.06%	6.99%	7.54%	9.20%	7.90%	6.88%	8.20%	7.32%	8.41%	6.90%	8.15%	6.25%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2476	115	124	104	135	109	118	121	132	134	133	128	83	127	115	145	113	94	91	86	142	107	20					
		8.36%	7.16%	8.34%	7.09%	9.14%	8.48%	8.61%	8.79%	9.17%	8.76%	9.27%	9.72%	7.54%	9.12%	8.20%	8.95%	7.85%	7.01%	6.47%	5.74%	10.77%	8.99%	15.63%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	460	29	26	19	18	22	21	34	24	26	25	15	22	15	25	24	18	18	23	16	21	17	2					
		1.55%	1.81%	1.75%	1.30%	1.22%	1.71%	1.53%	2.47%	1.67%	1.70%	1.74%	1.14%	1.99%	1.08%	1.78%	1.48%	1.25%	1.34%	1.63%	1.07%	1.59%	1.43%	1.56%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13915	791	637	553	613	533	680	644	633	695	663	617	557	718	695	793	664	659	714	763	643	583	67					
		46.97%	49.25%	42.87%	37.70%	41.50%	41.45%	49.64%	46.80%	43.99%	45.45%	46.20%	46.85%	50.59%	51.54%	49.57%	48.95%	46.11%	49.14%	50.75%	50.93%	48.75%	48.99%	52.34%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2329	150	146	221	165	98	96	95	118	108	95	98	84	83	100	96	144	95	88	84	99	64	2					
		7.86%	9.34%	9.83%	15.06%	11.17%	7.62%	7.01%	6.90%	8.20%	7.06%	6.62%	7.44%	7.63%	5.96%	7.13%	5.93%	10.00%	7.08%	6.25%	5.61%	7.51%	5.38%	1.56%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
