Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Еравнинская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	786	35	18	32	7	28	8	46	1	22	15	4	13	77	51	64	61	90	7	17	18	73	8	7	22	52	10					
		9.43%	7.97%	8.78%	7.06%	15.56%	12.79%	5.59%	9.22%	3.70%	7.07%	6.91%	9.30%	10.40%	11.99%	8.70%	12.52%	11.60%	15.41%	5.60%	7.73%	7.17%	12.72%	11.43%	4.40%	5.03%	7.91%	3.79%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	428	21	19	17	0	10	4	9	0	25	2	9	16	32	37	22	18	23	1	7	4	48	8	10	12	70	4					
		5.14%	4.78%	9.27%	3.75%	0.00%	4.57%	2.80%	1.80%	0.00%	8.04%	0.92%	20.93%	12.80%	4.98%	6.31%	4.31%	3.42%	3.94%	0.80%	3.18%	1.59%	8.36%	11.43%	6.29%	2.75%	10.65%	1.52%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	46	3	0	4	0	2	2	3	1	4	0	0	0	2	3	2	1	2	0	0	0	4	0	5	2	4	2					
		0.55%	0.68%	0.00%	0.88%	0.00%	0.91%	1.40%	0.60%	3.70%	1.29%	0.00%	0.00%	0.00%	0.31%	0.51%	0.39%	0.19%	0.34%	0.00%	0.00%	0.00%	0.70%	0.00%	3.14%	0.46%	0.61%	0.76%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1816	88	32	82	4	57	45	191	12	52	48	8	26	155	130	125	110	128	24	58	60	160	13	21	90	83	14					
		21.80%	20.05%	15.61%	18.10%	8.89%	26.03%	31.47%	38.28%	44.44%	16.72%	22.12%	18.60%	20.80%	24.14%	22.18%	24.46%	20.91%	21.92%	19.20%	26.36%	23.90%	27.87%	18.57%	13.21%	20.59%	12.63%	5.30%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	35	2	2	2	0	0	1	4	0	0	0	1	0	1	4	2	3	4	0	1	0	4	1	0	0	2	1					
		0.42%	0.46%	0.98%	0.44%	0.00%	0.00%	0.70%	0.80%	0.00%	0.00%	0.00%	2.33%	0.00%	0.16%	0.68%	0.39%	0.57%	0.68%	0.00%	0.45%	0.00%	0.70%	1.43%	0.00%	0.00%	0.30%	0.38%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5082	279	130	311	34	119	82	240	13	200	146	19	65	367	350	287	327	316	90	133	168	279	36	111	304	443	233					
		60.99%	63.55%	63.41%	68.65%	75.56%	54.34%	57.34%	48.10%	48.15%	64.31%	67.28%	44.19%	52.00%	57.17%	59.73%	56.16%	62.17%	54.11%	72.00%	60.45%	66.93%	48.61%	51.43%	69.81%	69.57%	67.43%	88.26%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	18	3	1	0	0	1	0	2	0	1	1	0	0	1	0	0	2	0	0	0	1	0	0	0	2	3	0					
		0.22%	0.68%	0.49%	0.00%	0.00%	0.46%	0.00%	0.40%	0.00%	0.32%	0.46%	0.00%	0.00%	0.16%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.46%	0.46%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
