Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Саянская городская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068					
23	6.Политическая партия «Партия социальной справедливости»	57	0	6	1	1	4	1	2	4	4	4	4	3	1	5	1	0	4	4	2	2	1	3					
		0.26%	0.00%	0.51%	0.09%	0.10%	0.36%	0.09%	0.17%	0.36%	0.40%	0.33%	0.33%	0.26%	0.10%	0.48%	0.09%	0.00%	0.39%	0.48%	0.19%	0.19%	0.11%	0.30%					
24	7.Политическая партия «Либерально-демократическая партия России»	2490	56	142	122	118	122	122	139	137	112	150	130	119	108	111	107	30	105	88	116	125	118	113					
		11.20%	9.06%	11.97%	11.11%	11.65%	11.08%	10.79%	12.14%	12.23%	11.09%	12.40%	10.85%	10.20%	10.61%	10.69%	10.08%	10.49%	10.32%	10.55%	11.24%	12.18%	12.81%	11.22%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2157	39	120	90	95	89	135	105	136	101	129	95	127	89	121	103	11	103	80	92	100	76	121					
		9.70%	6.31%	10.12%	8.20%	9.38%	8.08%	11.94%	9.17%	12.14%	10.00%	10.66%	7.93%	10.88%	8.74%	11.66%	9.71%	3.85%	10.13%	9.59%	8.91%	9.75%	8.25%	12.02%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	133	3	8	5	7	9	7	2	3	8	10	4	11	7	8	7	2	3	5	4	9	6	5					
		0.60%	0.49%	0.67%	0.46%	0.69%	0.82%	0.62%	0.17%	0.27%	0.79%	0.83%	0.33%	0.94%	0.69%	0.77%	0.66%	0.70%	0.29%	0.60%	0.39%	0.88%	0.65%	0.50%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12816	451	681	607	573	638	627	684	611	591	686	721	640	611	598	593	190	550	498	587	549	566	564					
		57.63%	72.98%	57.42%	55.28%	56.56%	57.95%	55.44%	59.74%	54.55%	58.51%	56.69%	60.18%	54.84%	60.02%	57.61%	55.89%	66.43%	54.08%	59.71%	56.88%	53.51%	61.45%	56.01%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	279	2	8	12	12	21	14	18	21	15	13	19	20	14	9	9	2	7	7	16	18	6	16					
		1.25%	0.32%	0.67%	1.09%	1.18%	1.91%	1.24%	1.57%	1.88%	1.49%	1.07%	1.59%	1.71%	1.38%	0.87%	0.85%	0.70%	0.69%	0.84%	1.55%	1.75%	0.65%	1.59%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
