Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Ряжская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №1117					
14	Число погашенных открепительных удостоверений	133	1	6	2	5	5	2	5	4	6	8	2	7	6	5	0	5	4	4	2	5	5	5	4	2	5	5	0	1	4	5	3	4	1	5					
15	Число открепительных удостоверений выданных ТИК	13	2	1	0	0	0	1	0	0	1	2	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	"1. ""ЕДИНЕНИЕ"""	144	7	7	2	6	0	23	7	13	6	8	16	3	8	3	3	5	0	0	1	0	2	1	1	0	0	1	4	2	0	2	3	2	0	8					
		1.16%	1.12%	1.51%	0.44%	0.86%	0.0%	2.17%	1.26%	1.22%	1.19%	1.60%	1.36%	0.65%	1.46%	1.21%	1.04%	2.39%	0.0%	0.0%	0.55%	0.0%	2.04%	1.36%	0.49%	0.0%	0.0%	0.38%	1.28%	1.03%	0.0%	1.50%	1.20%	1.20%	0.0%	1.90%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	227	71	4	4	11	3	12	4	17	2	2	17	5	15	3	3	2	0	4	3	3	8	2	7	0	0	2	7	0	3	0	4	0	7	2					
		1.83%	11.39%	0.86%	0.88%	1.59%	2.38%	1.13%	0.72%	1.59%	0.39%	0.40%	1.45%	1.08%	2.75%	1.21%	1.04%	0.95%	0.0%	2.59%	1.65%	2.06%	8.16%	2.73%	3.43%	0.0%	0.0%	0.76%	2.25%	0.0%	3.12%	0.0%	1.61%	0.0%	1.55%	0.47%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	874	22	19	18	61	14	38	33	72	28	45	104	39	64	42	27	7	3	2	12	2	0	2	15	9	6	21	24	13	3	7	21	26	35	40					
		7.06%	3.53%	4.11%	3.99%	8.84%	11.11%	3.59%	5.96%	6.76%	5.58%	9.03%	8.89%	8.49%	11.74%	17.00%	9.37%	3.34%	3.19%	1.29%	6.62%	1.37%	0.0%	2.73%	7.35%	5.88%	13.04%	8.01%	7.71%	6.73%	3.12%	5.26%	8.46%	15.66%	7.76%	9.50%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	194	5	8	10	12	0	28	13	29	10	12	29	6	8	3	3	1	0	1	0	0	0	0	0	0	0	0	8	0	1	0	5	0	1	1					
		1.56%	0.80%	1.73%	2.21%	1.73%	0.0%	2.65%	2.35%	2.72%	1.99%	2.40%	2.48%	1.30%	1.46%	1.21%	1.04%	0.47%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.57%	0.0%	1.04%	0.0%	2.01%	0.0%	0.22%	0.23%					
22	"5. ""За Русь Святую"""	57	2	1	5	4	0	4	2	5	4	2	3	5	2	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	2	3	5					
		0.46%	0.32%	0.21%	1.10%	0.57%	0.0%	0.37%	0.36%	0.46%	0.79%	0.40%	0.25%	1.08%	0.36%	0.40%	0.34%	0.95%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.40%	1.20%	0.66%	1.18%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	1	0	0	3	0	3	0	0	1	0	3	0	0	0	1	4	0	3	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1					
		0.18%	0.16%	0.0%	0.0%	0.43%	0.0%	0.28%	0.0%	0.0%	0.19%	0.0%	0.25%	0.0%	0.0%	0.0%	0.34%	1.91%	0.0%	1.94%	0.55%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.23%					
24	"7. ""Новый курс - Автомобильная Россия"""	67	6	7	1	1	0	9	4	6	1	1	4	0	4	1	0	0	1	1	0	4	0	1	0	0	0	0	3	3	0	0	1	0	1	7					
		0.54%	0.96%	1.51%	0.22%	0.14%	0.0%	0.85%	0.72%	0.56%	0.19%	0.20%	0.34%	0.0%	0.73%	0.40%	0.0%	0.0%	1.06%	0.64%	0.0%	2.75%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	0.96%	1.55%	0.0%	0.0%	0.40%	0.0%	0.22%	1.66%					
25	"8. ""Народно-республиканская партия России"""	31	0	0	3	0	0	0	0	2	1	3	0	0	0	1	1	4	0	0	1	5	0	0	0	0	0	0	0	1	0	0	1	2	6	0					
		0.25%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.18%	0.19%	0.60%	0.0%	0.0%	0.0%	0.40%	0.34%	1.91%	0.0%	0.0%	0.55%	3.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.40%	1.20%	1.33%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	36	5	1	3	0	0	3	1	5	2	1	4	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	0	1	0					
		0.29%	0.80%	0.21%	0.66%	0.0%	0.0%	0.28%	0.18%	0.46%	0.39%	0.20%	0.34%	0.21%	0.36%	0.0%	0.34%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	1.61%	0.0%	0.22%	0.0%					
27	"10. ""Аграрная партия России"""	584	14	8	17	21	1	39	15	32	35	20	32	10	17	8	27	22	7	27	8	6	0	13	18	3	4	35	39	17	6	20	15	14	27	7					
		4.72%	2.24%	1.73%	3.76%	3.04%	0.79%	3.69%	2.71%	3.00%	6.98%	4.01%	2.73%	2.17%	3.11%	3.23%	9.37%	10.52%	7.44%	17.53%	4.41%	4.13%	0.0%	17.80%	8.82%	1.96%	8.69%	13.35%	12.54%	8.80%	6.25%	15.03%	6.04%	8.43%	5.98%	1.66%					
28	"11. ""Истинные патриоты России"""	11	0	2	0	1	0	1	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.08%	0.0%	0.43%	0.0%	0.14%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.08%	0.65%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	112	4	2	4	10	0	11	5	14	5	5	12	7	8	0	2	5	1	2	0	1	0	0	0	0	0	0	2	1	1	1	2	1	1	5					
		0.90%	0.64%	0.43%	0.88%	1.44%	0.0%	1.04%	0.90%	1.31%	0.99%	1.00%	1.02%	1.52%	1.46%	0.0%	0.69%	2.39%	1.06%	1.29%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.51%	1.04%	0.75%	0.80%	0.60%	0.22%	1.18%					
30	"13. ""Демократическая партия России"""	32	1	0	1	1	0	1	1	2	0	0	2	4	2	3	0	1	0	0	1	0	0	0	0	0	0	2	2	0	1	0	2	0	4	1					
		0.25%	0.16%	0.0%	0.22%	0.14%	0.0%	0.09%	0.18%	0.18%	0.0%	0.0%	0.17%	0.87%	0.36%	1.21%	0.0%	0.47%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.64%	0.0%	1.04%	0.0%	0.80%	0.0%	0.88%	0.23%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	1	1	1	1	0	1	2	1	0	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.11%	0.16%	0.21%	0.22%	0.14%	0.0%	0.09%	0.36%	0.09%	0.0%	0.20%	0.0%	0.0%	0.36%	0.40%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%					
32	"15. ""Партия СЛОН"""	10	2	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1					
		0.08%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.08%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.68%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.23%					
33	"16. ""Родина"" (народно-патриотический союз)"""	961	32	41	33	71	0	91	67	131	48	42	93	39	35	24	22	15	10	8	12	7	0	1	17	7	3	6	9	11	2	13	17	12	24	18					
		7.76%	5.13%	8.87%	7.31%	10.28%	0.0%	8.61%	12.11%	12.30%	9.58%	8.43%	7.95%	8.49%	6.42%	9.71%	7.63%	7.17%	10.63%	5.19%	6.62%	4.82%	0.0%	1.36%	8.33%	4.57%	6.52%	2.29%	2.89%	5.69%	2.08%	9.77%	6.85%	7.22%	5.32%	4.27%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	4	1	1	2	1	1	0	2	0	0	0	0	5	1	1	1	0	0	0	1	0	1	0	0	0	0	0	2	0	1	0	0	2	2					
		0.23%	0.64%	0.21%	0.22%	0.28%	0.79%	0.09%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.91%	0.40%	0.34%	0.47%	0.0%	0.0%	0.0%	0.68%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.75%	0.0%	0.0%	0.44%	0.47%					
35	"18. ""ЛДПР"""	1576	80	78	80	132	4	133	63	132	69	62	119	62	63	27	39	19	8	29	20	26	3	5	38	18	7	38	23	17	13	12	27	13	61	56					
		12.73%	12.84%	16.88%	17.73%	19.13%	3.17%	12.59%	11.39%	12.39%	13.77%	12.44%	10.17%	13.50%	11.55%	10.93%	13.54%	9.09%	8.51%	18.83%	11.04%	17.93%	3.06%	6.84%	18.62%	11.76%	15.21%	14.50%	7.39%	8.80%	13.54%	9.02%	10.88%	7.83%	13.52%	13.30%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	243	8	11	6	4	0	24	16	30	10	6	27	19	14	6	2	4	0	4	1	4	3	0	3	3	0	6	9	7	0	2	3	1	6	4					
		1.96%	1.28%	2.38%	1.33%	0.57%	0.0%	2.27%	2.89%	2.81%	1.99%	1.20%	2.30%	4.13%	2.56%	2.42%	0.69%	1.91%	0.0%	2.59%	0.55%	2.75%	3.06%	0.0%	1.47%	1.96%	0.0%	2.29%	2.89%	3.62%	0.0%	1.50%	1.20%	0.60%	1.33%	0.95%					
37	"20. ""Политическая партия ""Единая Россия"""	4813	222	188	162	252	95	450	215	409	178	187	382	165	171	64	92	68	37	57	84	59	71	34	71	107	9	91	126	80	55	60	104	66	198	204					
		38.90%	35.63%	40.69%	35.92%	36.52%	75.39%	42.61%	38.87%	38.40%	35.52%	37.55%	32.67%	35.94%	31.37%	25.91%	31.94%	32.53%	39.36%	37.01%	46.40%	40.68%	72.44%	46.57%	34.80%	69.93%	19.56%	34.73%	40.51%	41.45%	57.29%	45.11%	41.93%	39.75%	43.90%	48.45%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	1	0	1	1	0	1	2	1	0	0	4	0	0	0	0	1	1	1	0	2	0	1	1	0	0	0	1	0	0	0	1	0	5	4					
		0.23%	0.16%	0.0%	0.22%	0.14%	0.0%	0.09%	0.36%	0.09%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.47%	1.06%	0.64%	0.0%	1.37%	0.0%	1.36%	0.49%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.40%	0.0%	1.10%	0.95%					
39	"22. ""Развитие предпринимательства"""	33	1	2	1	2	0	5	2	5	1	0	3	1	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0					
		0.26%	0.16%	0.43%	0.22%	0.28%	0.0%	0.47%	0.36%	0.46%	0.19%	0.0%	0.25%	0.21%	0.36%	0.80%	0.69%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1512	72	59	61	46	8	119	69	91	83	80	222	63	87	38	33	40	16	7	26	10	6	7	25	3	12	45	31	24	6	5	18	11	49	40					
		12.22%	11.55%	12.77%	13.52%	6.66%	6.34%	11.26%	12.47%	8.54%	16.56%	16.06%	18.99%	13.72%	15.96%	15.38%	11.45%	19.13%	17.02%	4.54%	14.36%	6.89%	6.12%	9.58%	12.25%	1.96%	26.08%	17.17%	9.96%	12.43%	6.25%	3.75%	7.25%	6.62%	10.86%	9.50%					
																																									
41	Против всех	507	22	13	22	41	0	48	28	49	7	9	73	22	21	13	11	4	4	3	7	10	2	4	5	0	1	10	17	7	4	4	12	7	16	11					
		4.09%	3.53%	2.81%	4.87%	5.94%	0.0%	4.54%	5.06%	4.60%	1.39%	1.80%	6.24%	4.79%	3.85%	5.26%	3.81%	1.91%	4.25%	1.94%	3.86%	6.89%	2.04%	5.47%	2.45%	0.0%	2.17%	3.81%	5.46%	3.62%	4.16%	3.00%	4.83%	4.21%	3.54%	2.61%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
