Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Шемышейская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	149	0	0	0	2	0	1	0	2	6	2	5	7	3	10	3	0	1	0	0	0	1	11	5	7	0	5	2	1	8	20	33	14					
		1.40%	0.0%	0.0%	0.0%	0.57%	0.0%	0.39%	0.0%	0.82%	1.79%	0.58%	2.74%	2.07%	1.87%	1.98%	1.10%	0.0%	0.67%	0.0%	0.0%	0.0%	0.36%	2.54%	0.85%	1.37%	0.0%	1.42%	0.67%	0.55%	1.01%	2.12%	2.85%	1.97%					
22	"5. ""За Русь Святую"""	41	0	0	0	0	0	0	2	0	2	0	0	4	0	2	0	1	2	1	0	0	0	2	2	2	0	0	2	1	1	2	13	2					
		0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.98%	0.0%	0.59%	0.0%	0.0%	1.18%	0.0%	0.39%	0.0%	0.25%	1.34%	0.64%	0.0%	0.0%	0.0%	0.46%	0.34%	0.39%	0.0%	0.0%	0.67%	0.55%	0.12%	0.21%	1.12%	0.28%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	0	0	0	1	1	2	0	1	1	0	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	3					
		0.16%	0.0%	0.0%	0.0%	0.28%	1.58%	0.79%	0.0%	0.41%	0.29%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.51%	0.0%	0.0%	0.0%	1.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.42%					
24	"7. ""Новый курс - Автомобильная Россия"""	38	0	0	0	0	0	0	0	1	0	0	2	1	1	2	3	0	0	1	0	2	1	1	5	1	0	0	1	0	4	5	2	5					
		0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	1.09%	0.29%	0.62%	0.39%	1.10%	0.0%	0.0%	0.64%	0.0%	1.18%	0.36%	0.23%	0.85%	0.19%	0.0%	0.0%	0.33%	0.0%	0.50%	0.53%	0.17%	0.70%					
25	"8. ""Народно-республиканская партия России"""	13	0	0	0	0	0	0	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	2	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.98%	0.41%	0.0%	0.0%	0.0%	0.29%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.17%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	2	0	0	0	1	0	0	2	4	1					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.19%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.36%	0.23%	0.34%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.21%	0.34%	0.14%					
27	"10. ""Аграрная партия России"""	363	3	4	0	6	0	11	1	10	21	13	2	6	17	17	8	8	2	6	2	2	9	35	15	18	2	13	13	4	12	45	28	30					
		3.42%	3.61%	5.40%	0.0%	1.71%	0.0%	4.34%	0.99%	4.13%	6.28%	3.79%	1.09%	1.78%	10.62%	3.37%	2.95%	2.06%	1.34%	3.87%	3.77%	1.18%	3.32%	8.08%	2.56%	3.54%	1.78%	3.70%	4.37%	2.22%	1.52%	4.78%	2.42%	4.23%					
28	"11. ""Истинные патриоты России"""	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	6	1	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.64%	0.0%	0.0%	0.36%	0.23%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.76%	0.10%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	60	0	1	0	2	2	2	0	0	1	0	0	4	0	4	10	1	1	0	0	0	0	4	6	0	0	0	0	0	1	7	9	5					
		0.56%	0.0%	1.35%	0.0%	0.57%	3.17%	0.79%	0.0%	0.0%	0.29%	0.0%	0.0%	1.18%	0.0%	0.79%	3.69%	0.25%	0.67%	0.0%	0.0%	0.0%	0.0%	0.92%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.74%	0.77%	0.70%					
30	"13. ""Демократическая партия России"""	27	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	2	2	0	0	1	1	2	2	0	0	1	0	2	1	2	7					
		0.25%	1.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	0.29%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	1.34%	1.29%	0.0%	0.0%	0.36%	0.23%	0.34%	0.39%	0.0%	0.0%	0.33%	0.0%	0.25%	0.10%	0.17%	0.98%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	0	0	0	0	0	1	0	1	0	0	0	1	2	3	0	1	0	0	0	0	0	0	1	0	1	3	3	2	14	4	0	4					
		0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.41%	0.0%	0.0%	0.0%	0.29%	1.25%	0.59%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.89%	0.85%	1.01%	1.11%	1.77%	0.42%	0.0%	0.56%					
32	"15. ""Партия СЛОН"""	5	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.25%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	328	1	2	1	8	2	6	2	3	9	4	5	6	1	7	2	9	7	5	0	2	12	13	20	16	2	2	3	1	46	44	56	31					
		3.09%	1.20%	2.70%	1.42%	2.29%	3.17%	2.37%	1.98%	1.23%	2.69%	1.16%	2.74%	1.78%	0.62%	1.39%	0.73%	2.31%	4.69%	3.22%	0.0%	1.18%	4.42%	3.00%	3.42%	3.14%	1.78%	0.56%	1.01%	0.55%	5.84%	4.67%	4.85%	4.37%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	0	0	0	0	0	1	0	1	0	0	0	2	0	1	2	0	0	0	0	1	0	2	3	2	0	2	2	0	7	3	2	1					
		0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.41%	0.0%	0.0%	0.0%	0.59%	0.0%	0.19%	0.73%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.46%	0.51%	0.39%	0.0%	0.56%	0.67%	0.0%	0.88%	0.31%	0.17%	0.14%					
35	"18. ""ЛДПР"""	757	4	10	2	18	6	9	7	16	26	19	10	17	27	26	13	5	6	24	2	6	24	26	28	35	2	27	11	9	33	117	98	94					
		7.13%	4.81%	13.51%	2.85%	5.15%	9.52%	3.55%	6.93%	6.61%	7.78%	5.53%	5.49%	5.04%	16.87%	5.16%	4.79%	1.28%	4.02%	15.48%	3.77%	3.55%	8.85%	6.00%	4.79%	6.88%	1.78%	7.69%	3.70%	5.0%	4.19%	12.43%	8.49%	13.25%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	122	1	0	0	11	0	0	2	2	3	4	1	7	3	5	0	1	1	2	1	4	2	9	7	2	1	2	0	1	4	17	19	10					
		1.15%	1.20%	0.0%	0.0%	3.15%	0.0%	0.0%	1.98%	0.82%	0.89%	1.16%	0.54%	2.07%	1.87%	0.99%	0.0%	0.25%	0.67%	1.29%	1.88%	2.36%	0.73%	2.07%	1.19%	0.39%	0.89%	0.56%	0.0%	0.55%	0.50%	1.80%	1.64%	1.41%					
37	"20. ""Политическая партия ""Единая Россия"""	6467	55	47	60	238	49	194	67	172	222	276	63	196	87	274	190	296	98	93	43	119	189	225	306	343	99	264	179	139	466	438	625	355					
		60.97%	66.26%	63.51%	85.71%	68.19%	77.77%	76.67%	66.33%	71.07%	66.46%	80.46%	34.61%	58.16%	54.37%	54.47%	70.11%	76.28%	65.77%	60.0%	81.13%	70.41%	69.74%	51.96%	52.39%	67.51%	88.39%	75.21%	60.26%	77.22%	59.21%	46.54%	54.15%	50.07%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	0	0	1	1	0	0	0	1	1	0	0	2	3	1	1	0	1	0	0	0	0	3	2	0	0	0	3	0	1	4	3	1					
		0.27%	0.0%	0.0%	1.42%	0.28%	0.0%	0.0%	0.0%	0.41%	0.29%	0.0%	0.0%	0.59%	1.87%	0.19%	0.36%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.69%	0.34%	0.0%	0.0%	0.0%	1.01%	0.0%	0.12%	0.42%	0.25%	0.14%					
39	"22. ""Развитие предпринимательства"""	22	0	0	0	2	0	1	0	0	1	0	0	2	0	2	0	0	0	1	0	0	0	1	0	0	0	0	2	0	1	2	3	4					
		0.20%	0.0%	0.0%	0.0%	0.57%	0.0%	0.39%	0.0%	0.0%	0.29%	0.0%	0.0%	0.59%	0.0%	0.39%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.12%	0.21%	0.25%	0.56%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1290	16	9	4	37	2	13	16	16	31	15	76	41	7	92	22	27	26	13	1	16	13	65	94	57	5	12	43	18	113	149	159	82					
		12.16%	19.27%	12.16%	5.71%	10.60%	3.17%	5.13%	15.84%	6.61%	9.28%	4.37%	41.75%	12.16%	4.37%	18.29%	8.11%	6.95%	17.44%	8.38%	1.88%	9.46%	4.79%	15.01%	16.09%	11.22%	4.46%	3.41%	14.47%	10.0%	14.35%	15.83%	13.77%	11.56%					
																																							
41	Против всех	183	1	0	1	6	0	6	1	3	8	1	7	8	5	10	2	4	0	1	0	2	5	11	14	1	0	5	9	2	8	23	23	16					
		1.72%	1.20%	0.0%	1.42%	1.71%	0.0%	2.37%	0.99%	1.23%	2.39%	0.29%	3.84%	2.37%	3.12%	1.98%	0.73%	1.03%	0.0%	0.64%	0.0%	1.18%	1.84%	2.54%	2.39%	0.19%	0.0%	1.42%	3.03%	1.11%	1.01%	2.44%	1.99%	2.25%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
