Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Мишкинская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1271	196	85	63	30	114	64	13	21	61	13	34	3	17	3	22	13	0	134	22	54	6	24	2	41	24	85	33	12	10	24	11	22	13	2					
		11.29%	18.13%	12.07%	11.45%	10.07%	15.04%	8.78%	8.97%	7.47%	10.70%	15.66%	6.24%	5.66%	9.50%	3.19%	5.12%	7.18%	0.00%	12.06%	5.73%	9.14%	5.22%	7.97%	2.78%	14.24%	11.71%	36.96%	17.37%	11.32%	12.82%	9.45%	9.82%	11.06%	7.10%	2.44%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	19	6	3	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0					
		0.17%	0.56%	0.43%	0.18%	0.00%	0.26%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.87%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.89%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0					
		0.09%	0.09%	0.00%	0.00%	0.34%	0.13%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	1.89%	0.00%	0.00%	0.00%	0.00%	1.41%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.89%	0.00%	0.55%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1091	120	87	68	30	84	89	22	22	53	10	52	8	28	24	37	21	8	62	41	41	12	27	2	31	5	18	20	8	4	17	7	14	17	2					
		9.70%	11.10%	12.36%	12.36%	10.07%	11.08%	12.21%	15.17%	7.83%	9.30%	12.05%	9.54%	15.09%	15.64%	25.53%	8.60%	11.60%	11.27%	5.58%	10.68%	6.94%	10.43%	8.97%	2.78%	10.76%	2.44%	7.83%	10.53%	7.55%	5.13%	6.69%	6.25%	7.04%	9.29%	2.44%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	557	61	51	39	13	46	70	4	8	40	2	21	3	16	6	10	1	1	55	6	30	5	14	0	1	7	9	4	2	0	13	1	7	8	3					
		4.95%	5.64%	7.24%	7.09%	4.36%	6.07%	9.60%	2.76%	2.85%	7.02%	2.41%	3.85%	5.66%	8.94%	6.38%	2.33%	0.55%	1.41%	4.95%	1.56%	5.08%	4.35%	4.65%	0.00%	0.35%	3.41%	3.91%	2.11%	1.89%	0.00%	5.12%	0.89%	3.52%	4.37%	3.66%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	64	5	4	4	2	6	7	0	1	4	0	4	0	1	2	0	1	0	4	0	2	0	3	2	0	1	1	0	2	0	3	0	2	3	0					
		0.57%	0.46%	0.57%	0.73%	0.67%	0.79%	0.96%	0.00%	0.36%	0.70%	0.00%	0.73%	0.00%	0.56%	2.13%	0.00%	0.55%	0.00%	0.36%	0.00%	0.34%	0.00%	0.99%	2.78%	0.00%	0.49%	0.43%	0.00%	1.89%	0.00%	1.18%	0.00%	1.01%	1.64%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7605	635	453	346	213	466	456	104	183	382	54	397	32	102	57	344	139	58	788	284	449	80	214	63	184	153	115	118	79	59	168	79	149	133	69					
		67.58%	58.74%	64.35%	62.91%	71.48%	61.48%	62.55%	71.72%	65.12%	67.02%	65.06%	72.84%	60.38%	56.98%	60.64%	80.00%	76.80%	81.69%	70.93%	73.96%	75.97%	69.57%	71.10%	87.50%	63.89%	74.63%	50.00%	62.11%	74.53%	75.64%	66.14%	70.54%	74.87%	72.68%	84.15%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	36	7	2	4	0	2	2	0	2	0	1	5	0	0	0	0	1	0	2	0	0	1	1	0	0	1	0	1	1	0	2	0	1	0	0					
		0.32%	0.65%	0.28%	0.73%	0.00%	0.26%	0.27%	0.00%	0.71%	0.00%	1.20%	0.92%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.18%	0.00%	0.00%	0.87%	0.33%	0.00%	0.00%	0.49%	0.00%	0.53%	0.94%	0.00%	0.79%	0.00%	0.50%	0.00%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
