Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Мишкинская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №1176					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	1	0	1	3	0	2	1	1	1	2	2	0	1	1	0	0	2	0	3	2	2	0	2	0	0	0	1	0	0	0	3	0	2	0	0	1					
		0.37%	0.18%	0.00%	0.21%	0.68%	0.00%	0.44%	0.34%	0.14%	0.75%	0.88%	0.49%	0.00%	0.23%	2.38%	0.00%	0.00%	0.63%	0.00%	0.56%	0.65%	0.38%	0.00%	0.72%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	1.48%	0.00%	1.09%	0.00%	0.00%	0.27%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
