Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Удомельская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	447	14	17	14	18	18	12	11	26	9	27	27	16	21	18	2	22	11	8	8	13	20	15	10	7	6	15	20	11	6	2	3	3	17	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	443	14	16	14	18	18	12	11	26	9	27	27	16	21	18	2	22	11	8	8	13	20	14	10	7	6	15	20	11	6	2	3	1	17	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	255	7	13	10	13	4	12	8	9	4	13	12	16	22	2	2	4	3	27	6	10	4	6	9	6	2	1	4	3	1	0	6	1	4	11					
14	Число погашенных неиспользованных открепительных удостоверений	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	53	4	2	3	3	3	0	2	0	4	2	2	3	3	4	0	3	4	0	0	1	0	3	2	2	0	0	0	1	0	0	0	0	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	698	20	23	37	34	28	35	33	29	33	31	30	24	41	24	26	14	8	11	23	22	10	38	13	4	11	5	23	6	8	5	18	20	9	2					
		3.32%	2.19%	1.69%	3.21%	2.60%	2.21%	2.83%	2.84%	2.40%	2.78%	2.58%	2.75%	1.79%	2.92%	4.47%	10.08%	4.11%	5.56%	3.61%	7.08%	4.80%	10.20%	7.52%	5.65%	3.17%	7.28%	2.08%	8.46%	4.44%	7.84%	7.69%	9.94%	10.20%	2.59%	1.01%					
19	2.Всероссийская политическая партия «Гражданская Сила»	271	7	26	18	30	23	10	11	13	24	21	16	25	26	6	0	1	1	0	0	1	0	0	0	0	0	7	3	0	0	0	0	1	1	0					
		1.29%	0.77%	1.91%	1.56%	2.29%	1.82%	0.81%	0.95%	1.08%	2.02%	1.75%	1.47%	1.86%	1.85%	1.12%	0.00%	0.29%	0.69%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	2.92%	1.10%	0.00%	0.00%	0.00%	0.00%	0.51%	0.29%	0.00%					
20	3.Политическая партия «Демократическая партия России»	17	1	2	1	1	0	0	0	1	3	0	1	1	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.08%	0.11%	0.15%	0.09%	0.08%	0.00%	0.00%	0.00%	0.08%	0.25%	0.00%	0.09%	0.07%	0.21%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2017	105	116	86	127	117	106	134	131	127	131	101	132	127	46	11	25	8	28	35	42	5	56	16	4	23	18	36	14	17	12	11	12	42	16					
		9.58%	11.49%	8.51%	7.45%	9.71%	9.23%	8.57%	11.51%	10.85%	10.69%	10.91%	9.27%	9.84%	9.04%	8.57%	4.26%	7.33%	5.56%	9.18%	10.77%	9.17%	5.10%	11.09%	6.96%	3.17%	15.23%	7.50%	13.24%	10.37%	16.67%	18.46%	6.08%	6.12%	12.10%	8.04%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	101	1	18	0	7	15	8	2	4	8	10	3	12	4	2	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	1					
		0.48%	0.11%	1.32%	0.00%	0.54%	1.18%	0.65%	0.17%	0.33%	0.67%	0.83%	0.28%	0.89%	0.28%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.02%	0.40%	1.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%					
23	6.Политическая партия «Партия социальной справедливости»	52	1	5	3	6	3	2	1	4	0	4	2	6	5	1	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	2					
		0.25%	0.11%	0.37%	0.26%	0.46%	0.24%	0.16%	0.09%	0.33%	0.00%	0.33%	0.18%	0.45%	0.36%	0.19%	0.78%	0.29%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	1.54%	0.55%	0.00%	0.00%	1.01%					
24	7.Политическая партия «Либерально-демократическая партия России»	2464	82	193	175	158	173	179	122	143	154	168	132	192	188	53	13	28	17	29	9	36	6	42	19	11	11	13	23	10	5	6	16	7	33	18					
		11.70%	8.97%	14.16%	15.16%	12.08%	13.65%	14.47%	10.48%	11.85%	12.96%	13.99%	12.12%	14.31%	13.38%	9.87%	5.04%	8.21%	11.81%	9.51%	2.77%	7.86%	6.12%	8.32%	8.26%	8.73%	7.28%	5.42%	8.46%	7.41%	4.90%	9.23%	8.84%	3.57%	9.51%	9.05%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1798	72	127	127	126	139	107	82	120	99	109	117	130	145	38	12	17	5	10	11	18	9	26	12	11	12	12	23	7	10	9	11	8	17	20					
		8.54%	7.88%	9.32%	11.01%	9.63%	10.97%	8.65%	7.04%	9.94%	8.33%	9.08%	10.74%	9.69%	10.32%	7.08%	4.65%	4.99%	3.47%	3.28%	3.38%	3.93%	9.18%	5.15%	5.22%	8.73%	7.95%	5.00%	8.46%	5.19%	9.80%	13.85%	6.08%	4.08%	4.90%	10.05%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	153	5	10	10	9	9	9	9	11	11	12	11	9	15	1	2	0	3	1	0	1	1	2	1	1	1	0	2	0	1	0	2	0	1	3					
		0.73%	0.55%	0.73%	0.87%	0.69%	0.71%	0.73%	0.77%	0.91%	0.93%	0.99%	1.01%	0.67%	1.07%	0.19%	0.78%	0.00%	2.08%	0.33%	0.00%	0.22%	1.02%	0.40%	0.43%	0.79%	0.66%	0.00%	0.74%	0.00%	0.98%	0.00%	1.10%	0.00%	0.29%	1.51%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13052	605	799	669	785	715	742	755	731	703	669	649	774	824	356	192	250	102	225	243	336	66	337	165	95	92	182	161	97	61	31	120	146	241	134					
		61.99%	66.19%	58.62%	57.97%	60.02%	56.43%	59.98%	64.86%	60.56%	59.18%	55.70%	59.60%	57.68%	58.65%	66.29%	74.42%	73.31%	70.83%	73.77%	74.77%	73.36%	67.35%	66.73%	71.74%	75.40%	60.93%	75.83%	59.19%	71.85%	59.80%	47.69%	66.30%	74.49%	69.45%	67.34%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	272	7	34	19	16	28	25	9	12	14	30	17	20	18	3	0	5	0	0	2	0	0	0	1	0	0	2	0	1	0	1	1	2	2	3					
		1.29%	0.77%	2.49%	1.65%	1.22%	2.21%	2.02%	0.77%	0.99%	1.18%	2.50%	1.56%	1.49%	1.28%	0.56%	0.00%	1.47%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.83%	0.00%	0.74%	0.00%	1.54%	0.55%	1.02%	0.58%	1.51%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
