Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Удомельская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1257					
		3.04%	0.26%	3.93%	5.24%	4.44%	4.33%	3.63%	3.63%	2.77%	3.42%	2.77%	2.46%	3.92%	4.98%	3.17%	1.01%	0.57%	1.33%	0.95%	0.82%	0.73%	2.30%	0.00%	0.76%	0.44%	1.52%	2.06%	1.67%	1.24%	0.34%	2.01%	0.36%	0.74%	1.05%	2.63%	3.53%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7680	155	230	426	395	355	384	362	400	351	429	329	443	370	429	159	201	121	144	139	87	37	36	86	258	209	69	121	65	201	149	157	71	141	36	135					
		40.08%	40.90%	37.64%	34.89%	33.73%	34.98%	32.41%	34.54%	39.56%	34.28%	39.65%	35.15%	36.95%	34.10%	33.99%	40.15%	56.94%	53.54%	68.25%	57.20%	63.50%	42.53%	51.43%	65.15%	57.21%	52.91%	71.13%	67.22%	40.37%	69.07%	42.69%	56.27%	52.59%	49.13%	31.58%	39.71%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	87	0	5	7	5	5	4	6	7	4	1	2	12	8	6	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	1	3	0	4					
		0.45%	0.00%	0.82%	0.57%	0.43%	0.49%	0.34%	0.57%	0.69%	0.39%	0.09%	0.21%	1.00%	0.74%	0.48%	0.25%	0.28%	0.00%	0.00%	0.41%	0.00%	1.15%	0.00%	0.76%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.74%	1.05%	0.00%	1.18%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
