Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Невьянская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	511	32	33	38	28	32	27	28	15	6	13	10	10	13	0	4	4	37	41	32	15	4	8	23	8	4	8	4	4	0	4	4	2	9	3	5	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	468	29	33	34	25	31	27	23	15	5	13	10	9	10	0	4	3	29	35	32	15	4	8	23	6	3	7	1	4	0	4	4	2	9	3	5	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	459	20	22	25	16	20	21	8	8	14	13	8	27	24	22	6	9	12	6	43	13	6	13	12	11	4	8	8	5	4	6	7	5	4	6	4	19					
14	Число погашенных неиспользованных открепительных удостоверений	43	3	0	4	3	1	0	5	0	1	0	0	1	3	0	0	1	8	6	0	0	0	0	0	2	1	1	3	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	58	5	9	6	6	4	6	4	4	1	2	0	1	1	0	0	0	2	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	3	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	383	12	15	26	33	29	37	15	9	6	12	3	12	7	2	4	1	23	10	28	3	2	3	35	3	4	9	0	3	4	8	7	3	6	2	5	2					
		1.78%	1.02%	1.22%	1.99%	2.52%	2.10%	2.81%	1.61%	1.26%	1.16%	2.19%	0.51%	2.55%	1.18%	1.75%	2.25%	2.78%	1.65%	0.67%	1.94%	0.72%	1.04%	1.20%	3.38%	1.25%	4.21%	2.51%	0.00%	1.60%	13.33%	1.80%	2.26%	3.09%	1.24%	2.06%	3.18%	0.81%					
19	2.Всероссийская политическая партия «Гражданская Сила»	421	20	46	33	27	28	33	32	14	4	11	6	9	5	1	1	0	30	34	24	4	1	1	15	2	0	2	2	2	1	4	4	4	5	0	7	9					
		1.96%	1.69%	3.75%	2.54%	2.06%	2.02%	2.51%	3.44%	1.96%	0.77%	2.00%	1.01%	1.91%	0.84%	0.88%	0.56%	0.00%	2.15%	2.27%	1.66%	0.96%	0.52%	0.40%	1.45%	0.83%	0.00%	0.56%	2.17%	1.07%	3.33%	0.90%	1.29%	4.12%	1.04%	0.00%	4.46%	3.64%					
20	3.Политическая партия «Демократическая партия России»	24	1	2	0	1	0	2	2	3	0	0	2	1	2	0	2	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0					
		0.11%	0.08%	0.16%	0.00%	0.08%	0.00%	0.15%	0.22%	0.42%	0.00%	0.00%	0.34%	0.21%	0.34%	0.00%	1.12%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.80%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	1.03%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1985	139	121	155	145	176	143	99	68	41	71	31	35	56	2	14	4	100	104	180	32	6	19	62	29	4	17	8	2	1	24	23	5	35	2	19	13					
		9.24%	11.76%	9.86%	11.91%	11.06%	12.73%	10.86%	10.66%	9.50%	7.93%	12.93%	5.22%	7.45%	9.43%	1.75%	7.87%	11.11%	7.17%	6.93%	12.47%	7.66%	3.11%	7.63%	5.98%	12.08%	4.21%	4.75%	8.70%	1.07%	3.33%	5.39%	7.42%	5.15%	7.26%	2.06%	12.10%	5.26%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	223	9	4	16	26	10	13	5	14	10	1	10	8	3	2	1	0	28	17	20	1	0	0	6	2	0	1	0	0	0	5	9	0	1	0	0	1					
		1.04%	0.76%	0.33%	1.23%	1.98%	0.72%	0.99%	0.54%	1.96%	1.93%	0.18%	1.68%	1.70%	0.51%	1.75%	0.56%	0.00%	2.01%	1.13%	1.39%	0.24%	0.00%	0.00%	0.58%	0.83%	0.00%	0.28%	0.00%	0.00%	0.00%	1.12%	2.90%	0.00%	0.21%	0.00%	0.00%	0.40%					
23	6.Политическая партия «Партия социальной справедливости»	61	2	5	6	5	7	5	3	2	0	0	0	1	0	0	0	0	5	4	5	1	1	0	2	0	0	1	0	0	0	3	2	0	0	0	0	1					
		0.28%	0.17%	0.41%	0.46%	0.38%	0.51%	0.38%	0.32%	0.28%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.36%	0.27%	0.35%	0.24%	0.52%	0.00%	0.19%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.67%	0.65%	0.00%	0.00%	0.00%	0.00%	0.40%					
24	7.Политическая партия «Либерально-демократическая партия России»	2472	161	151	166	178	194	162	121	80	57	64	73	50	58	11	16	1	130	161	120	38	19	26	118	25	9	37	17	28	2	33	45	13	48	8	22	30					
		11.50%	13.62%	12.31%	12.76%	13.58%	14.03%	12.30%	13.02%	11.17%	11.03%	11.66%	12.29%	10.64%	9.76%	9.65%	8.99%	2.78%	9.32%	10.73%	8.31%	9.09%	9.84%	10.44%	11.38%	10.42%	9.47%	10.34%	18.48%	14.97%	6.67%	7.42%	14.52%	13.40%	9.96%	8.25%	14.01%	12.15%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1513	70	97	107	102	101	119	70	59	32	27	34	30	39	8	12	3	108	109	128	30	18	22	56	22	4	15	4	9	2	17	11	5	20	0	12	11					
		7.04%	5.92%	7.91%	8.22%	7.78%	7.30%	9.04%	7.53%	8.24%	6.19%	4.92%	5.72%	6.38%	6.57%	7.02%	6.74%	8.33%	7.74%	7.27%	8.86%	7.18%	9.33%	8.84%	5.40%	9.17%	4.21%	4.19%	4.35%	4.81%	6.67%	3.82%	3.55%	5.15%	4.15%	0.00%	7.64%	4.45%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	113	4	8	7	6	9	1	5	6	1	5	0	2	4	1	0	0	8	9	6	3	1	3	5	0	1	2	1	1	0	8	2	0	1	0	2	1					
		0.53%	0.34%	0.65%	0.54%	0.46%	0.65%	0.08%	0.54%	0.84%	0.19%	0.91%	0.00%	0.43%	0.67%	0.88%	0.00%	0.00%	0.57%	0.60%	0.42%	0.72%	0.52%	1.20%	0.48%	0.00%	1.05%	0.56%	1.09%	0.53%	0.00%	1.80%	0.65%	0.00%	0.21%	0.00%	1.27%	0.40%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13816	743	751	766	722	808	767	499	439	362	351	432	315	417	84	127	27	930	1024	899	304	143	170	725	155	73	270	59	142	20	325	202	63	354	83	88	177					
		64.29%	62.86%	61.21%	58.88%	55.07%	58.42%	58.24%	53.71%	61.31%	70.02%	63.93%	72.73%	67.02%	70.20%	73.68%	71.35%	75.00%	66.67%	68.27%	62.26%	72.73%	74.09%	68.27%	69.91%	64.58%	76.84%	75.42%	64.13%	75.94%	66.67%	73.03%	65.16%	64.95%	73.44%	85.57%	56.05%	71.66%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	193	9	13	12	9	18	22	11	11	3	3	2	2	0	2	1	0	19	11	19	0	2	0	4	0	0	2	1	0	0	7	3	1	3	0	1	2					
		0.90%	0.76%	1.06%	0.92%	0.69%	1.30%	1.67%	1.18%	1.54%	0.58%	0.55%	0.34%	0.43%	0.00%	1.75%	0.56%	0.00%	1.36%	0.73%	1.32%	0.00%	1.04%	0.00%	0.39%	0.00%	0.00%	0.56%	1.09%	0.00%	0.00%	1.57%	0.97%	1.03%	0.62%	0.00%	0.64%	0.81%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
