Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																							
Дата голосования: 07.12.2003 0:00:00																																																							
																																																							
Наименование Избирательной комиссии:    Псковская																																																							
																																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																							
																																																							
		Сумма	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	550	9	3	5	6	3	18	22	14	18	2	8	6	18	8	10	11	23	6	3	5	3	3	28	31	18	7	2	4	6	3	2	22	15	4	17	7	15	33	31	5	6	31	11	24	4	10	7	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	86	7	0	2	1	2	0	2	3	4	0	2	0	1	0	0	1	1	1	0	0	0	0	7	0	1	2	0	0	1	0	0	2	1	0	2	0	0	13	9	0	0	8	3	4	1	1	3	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	124	1	13	2	1	3	2	6	2	0	3	4	0	3	0	3	2	2	3	1	1	2	2	4	2	4	4	1	0	3	2	0	6	3	5	2	2	3	4	5	1	3	1	2	3	4	1	2	1					
14	Число погашенных открепительных удостоверений	464	2	3	3	5	1	18	20	11	14	2	6	6	17	8	10	10	22	5	3	5	3	3	21	31	17	5	2	4	5	3	2	20	14	4	15	7	15	20	22	5	6	23	8	20	3	9	4	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																							
18	"1. ""ЕДИНЕНИЕ"""	306	7	6	2	6	2	6	11	7	5	0	8	4	14	1	9	17	6	5	3	2	4	2	12	15	7	8	2	1	5	1	2	7	6	1	8	4	6	19	7	3	3	28	4	12	3	3	9	3					
		1.90%	2.38%	3.87%	1.03%	2.54%	1.18%	1.37%	2.05%	1.92%	1.09%	0.0%	2.72%	1.71%	2.56%	0.43%	2.93%	5.16%	1.23%	2.15%	2.54%	1.00%	2.83%	1.19%	1.39%	1.82%	1.65%	4.25%	3.17%	0.90%	2.41%	1.14%	3.12%	1.23%	1.92%	0.70%	1.79%	2.15%	3.68%	1.60%	1.01%	2.34%	2.67%	2.03%	1.20%	1.94%	2.22%	1.31%	3.58%	2.29%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	450	4	1	3	3	4	6	37	21	20	0	4	1	11	3	2	5	3	5	1	4	1	2	28	27	7	3	0	1	4	3	1	53	21	2	3	3	2	51	18	0	1	46	5	16	6	3	2	3					
		2.80%	1.36%	0.64%	1.55%	1.27%	2.36%	1.37%	6.92%	5.76%	4.37%	0.0%	1.36%	0.42%	2.01%	1.30%	0.65%	1.51%	0.61%	2.15%	0.84%	2.01%	0.70%	1.19%	3.25%	3.27%	1.65%	1.59%	0.0%	0.90%	1.93%	3.44%	1.56%	9.33%	6.75%	1.40%	0.67%	1.61%	1.22%	4.31%	2.60%	0.0%	0.89%	3.34%	1.50%	2.58%	4.44%	1.31%	0.79%	2.29%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	372	10	4	1	10	2	11	10	9	8	2	12	5	11	2	8	5	12	3	4	2	4	0	10	22	7	6	10	6	1	8	2	14	11	5	10	2	8	33	15	6	2	19	7	19	4	6	3	1					
		2.32%	3.40%	2.58%	0.51%	4.23%	1.18%	2.52%	1.87%	2.47%	1.75%	2.24%	4.08%	2.14%	2.01%	0.86%	2.60%	1.51%	2.46%	1.29%	3.38%	1.00%	2.83%	0.0%	1.16%	2.66%	1.65%	3.19%	15.87%	5.45%	0.48%	9.19%	3.12%	2.46%	3.53%	3.52%	2.24%	1.07%	4.90%	2.79%	2.16%	4.68%	1.78%	1.38%	2.10%	3.07%	2.96%	2.63%	1.19%	0.76%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	383	6	1	2	6	4	3	13	10	13	1	7	0	5	2	9	12	17	2	2	2	5	1	22	13	18	9	0	4	9	1	3	10	5	7	9	3	4	39	20	3	7	38	5	10	4	7	4	6					
		2.38%	2.04%	0.64%	1.03%	2.54%	2.36%	0.68%	2.43%	2.74%	2.84%	1.12%	2.38%	0.0%	0.91%	0.86%	2.93%	3.64%	3.49%	0.86%	1.69%	1.00%	3.54%	0.59%	2.55%	1.57%	4.25%	4.78%	0.0%	3.63%	4.34%	1.14%	4.68%	1.76%	1.60%	4.92%	2.02%	1.61%	2.45%	3.30%	2.89%	2.34%	6.24%	2.76%	1.50%	1.61%	2.96%	3.07%	1.59%	4.58%					
22	"5. ""За Русь Святую"""	77	3	1	1	1	1	3	1	0	2	0	3	2	4	1	1	1	6	0	0	3	0	0	0	1	0	0	0	0	3	0	0	4	2	0	3	1	1	6	4	1	0	9	2	2	2	1	0	1					
		0.48%	1.02%	0.64%	0.51%	0.42%	0.59%	0.68%	0.18%	0.0%	0.43%	0.0%	1.02%	0.85%	0.73%	0.43%	0.32%	0.30%	1.23%	0.0%	0.0%	1.50%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	1.44%	0.0%	0.0%	0.70%	0.64%	0.0%	0.67%	0.53%	0.61%	0.50%	0.57%	0.78%	0.0%	0.65%	0.60%	0.32%	1.48%	0.43%	0.0%	0.76%					
23	"6. ""Объединенная Российская партия ""Русь"""	52	1	0	0	1	1	1	0	0	3	2	0	0	1	2	2	2	1	0	1	0	0	0	2	3	1	0	1	3	0	0	0	3	1	0	3	1	1	3	2	0	0	4	1	1	1	0	2	1					
		0.32%	0.34%	0.0%	0.0%	0.42%	0.59%	0.22%	0.0%	0.0%	0.65%	2.24%	0.0%	0.0%	0.18%	0.86%	0.65%	0.60%	0.20%	0.0%	0.84%	0.0%	0.0%	0.0%	0.23%	0.36%	0.23%	0.0%	1.58%	2.72%	0.0%	0.0%	0.0%	0.52%	0.32%	0.0%	0.67%	0.53%	0.61%	0.25%	0.28%	0.0%	0.0%	0.29%	0.30%	0.16%	0.74%	0.0%	0.79%	0.76%					
24	"7. ""Новый курс - Автомобильная Россия"""	97	0	1	1	0	1	4	0	0	6	0	1	0	6	0	1	2	3	1	3	0	1	0	7	3	4	2	0	2	2	0	0	1	1	0	0	0	0	10	4	0	1	16	1	6	1	1	3	1					
		0.60%	0.0%	0.64%	0.51%	0.0%	0.59%	0.91%	0.0%	0.0%	1.31%	0.0%	0.34%	0.0%	1.09%	0.0%	0.32%	0.60%	0.61%	0.43%	2.54%	0.0%	0.70%	0.0%	0.81%	0.36%	0.94%	1.06%	0.0%	1.81%	0.96%	0.0%	0.0%	0.17%	0.32%	0.0%	0.0%	0.0%	0.0%	0.84%	0.57%	0.0%	0.89%	1.16%	0.30%	0.97%	0.74%	0.43%	1.19%	0.76%					
25	"8. ""Народно-республиканская партия России"""	48	0	0	1	0	0	0	0	1	1	2	0	0	1	1	1	0	2	0	0	0	4	1	0	1	0	1	1	0	0	0	0	4	0	1	19	0	1	0	1	0	0	0	0	2	0	0	2	0					
		0.29%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.27%	0.21%	2.24%	0.0%	0.0%	0.18%	0.43%	0.32%	0.0%	0.41%	0.0%	0.0%	0.0%	2.83%	0.59%	0.0%	0.12%	0.0%	0.53%	1.58%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.70%	4.26%	0.0%	0.61%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.79%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	44	2	0	1	0	9	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	2	0	1	1	0	0	0	0	1	0	0	0	1	6	0	0	0	7	2	3	0	0	0	0					
		0.27%	0.68%	0.0%	0.51%	0.0%	5.32%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.12%	0.47%	0.0%	1.58%	0.90%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.61%	0.50%	0.0%	0.0%	0.0%	0.50%	0.60%	0.48%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	491	8	3	2	8	0	12	22	13	16	1	10	4	10	3	3	10	9	7	3	41	10	7	66	39	9	2	2	2	4	2	2	9	5	2	9	4	1	32	19	5	3	20	12	20	7	3	5	5					
		3.06%	2.72%	1.93%	1.03%	3.38%	0.0%	2.75%	4.11%	3.57%	3.50%	1.12%	3.40%	1.71%	1.83%	1.30%	0.97%	3.03%	1.85%	3.01%	2.54%	20.60%	7.09%	4.16%	7.67%	4.73%	2.12%	1.06%	3.17%	1.81%	1.93%	2.29%	3.12%	1.58%	1.60%	1.40%	2.02%	2.15%	0.61%	2.70%	2.74%	3.90%	2.67%	1.45%	3.61%	3.23%	5.18%	1.31%	1.99%	3.81%					
28	"11. ""Истинные патриоты России"""	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	1	0	2	0	1	1	2	0	1	0	1	1	0					
		0.13%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.20%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.90%	0.48%	0.0%	0.0%	0.17%	0.32%	0.70%	0.0%	0.53%	0.0%	0.16%	0.0%	0.78%	0.89%	0.14%	0.0%	0.16%	0.0%	0.43%	0.39%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	165	4	1	0	5	1	10	3	5	3	2	1	1	5	3	7	1	2	1	2	0	3	5	11	7	7	5	0	0	0	3	0	6	4	0	4	0	4	8	8	2	1	9	5	7	1	3	3	2					
		1.02%	1.36%	0.64%	0.0%	2.11%	0.59%	2.29%	0.56%	1.37%	0.65%	2.24%	0.34%	0.42%	0.91%	1.30%	2.28%	0.30%	0.41%	0.43%	1.69%	0.0%	2.12%	2.97%	1.27%	0.84%	1.65%	2.65%	0.0%	0.0%	0.0%	3.44%	0.0%	1.05%	1.28%	0.0%	0.89%	0.0%	2.45%	0.67%	1.15%	1.56%	0.89%	0.65%	1.50%	1.13%	0.74%	1.31%	1.19%	1.52%					
30	"13. ""Демократическая партия России"""	53	0	0	2	1	0	0	4	0	3	0	1	2	3	1	1	0	2	1	2	0	1	2	1	3	1	0	2	0	0	3	0	3	1	1	2	1	1	3	0	0	0	3	0	0	1	0	1	0					
		0.33%	0.0%	0.0%	1.03%	0.42%	0.0%	0.0%	0.74%	0.0%	0.65%	0.0%	0.34%	0.85%	0.54%	0.43%	0.32%	0.0%	0.41%	0.43%	1.69%	0.0%	0.70%	1.19%	0.11%	0.36%	0.23%	0.0%	3.17%	0.0%	0.0%	3.44%	0.0%	0.52%	0.32%	0.70%	0.44%	0.53%	0.61%	0.25%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.74%	0.0%	0.39%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	30	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	2	1	0	0	0	2	1	1	4	0	0	0	0	0	0	0	1	1	0	0	1	0	6	0	1	1	3	0	0	0	0	0	1					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.21%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.60%	0.20%	0.0%	0.0%	0.0%	1.41%	0.59%	0.11%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.32%	0.0%	0.0%	0.53%	0.0%	0.50%	0.0%	0.78%	0.89%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%					
32	"15. ""Партия СЛОН"""	35	0	0	0	0	1	1	2	0	0	0	1	0	3	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0	2	0	0	0	0	1	2	1	0	0	9	2	2	0	0	0	0					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.59%	0.22%	0.37%	0.0%	0.0%	0.0%	0.34%	0.0%	0.54%	0.0%	0.65%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	1.93%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.61%	0.16%	0.14%	0.0%	0.0%	0.65%	0.60%	0.32%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	871	18	5	1	5	7	29	45	32	32	3	11	8	34	12	13	9	45	5	4	2	5	4	54	62	27	11	2	2	6	2	6	16	20	3	20	2	16	61	51	3	9	73	8	38	6	14	20	10					
		5.43%	6.12%	3.22%	0.51%	2.11%	4.14%	6.66%	8.42%	8.79%	7.00%	3.37%	3.74%	3.43%	6.22%	5.21%	4.23%	2.73%	9.25%	2.15%	3.38%	1.00%	3.54%	2.38%	6.27%	7.52%	6.38%	5.85%	3.17%	1.81%	2.89%	2.29%	9.37%	2.81%	6.43%	2.11%	4.49%	1.07%	9.81%	5.16%	7.36%	2.34%	8.03%	5.31%	2.40%	6.14%	4.44%	6.14%	7.96%	7.63%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	73	2	2	0	3	3	2	1	0	0	3	0	0	4	0	3	1	2	1	1	0	2	0	0	5	3	0	0	0	3	2	0	2	2	2	1	3	2	3	4	0	0	4	0	2	3	0	1	1					
		0.45%	0.68%	1.29%	0.0%	1.27%	1.77%	0.45%	0.18%	0.0%	0.0%	3.37%	0.0%	0.0%	0.73%	0.0%	0.97%	0.30%	0.41%	0.43%	0.84%	0.0%	1.41%	0.0%	0.0%	0.60%	0.70%	0.0%	0.0%	0.0%	1.44%	2.29%	0.0%	0.35%	0.64%	1.40%	0.22%	1.61%	1.22%	0.25%	0.57%	0.0%	0.0%	0.29%	0.0%	0.32%	2.22%	0.0%	0.39%	0.76%					
35	"18. ""ЛДПР"""	1675	23	7	15	32	15	34	50	30	44	0	26	20	46	20	47	29	52	10	4	18	12	13	104	92	61	12	11	9	25	9	7	47	28	22	37	10	20	133	67	10	10	231	22	89	17	36	14	5					
		10.44%	7.82%	4.51%	7.77%	13.55%	8.87%	7.81%	9.36%	8.24%	9.62%	0.0%	8.84%	8.58%	8.42%	8.69%	15.30%	8.81%	10.69%	4.31%	3.38%	9.04%	8.51%	7.73%	12.09%	11.16%	14.42%	6.38%	17.46%	8.18%	12.07%	10.34%	10.93%	8.27%	9.00%	15.49%	8.31%	5.37%	12.26%	11.26%	9.68%	7.81%	8.92%	16.81%	6.62%	14.40%	12.59%	15.78%	5.57%	3.81%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	779	23	8	21	8	15	16	14	14	18	4	6	19	28	13	24	23	20	5	7	5	12	11	33	24	36	7	3	5	3	2	1	20	13	5	25	13	18	53	37	11	1	49	15	47	14	14	7	9					
		4.85%	7.82%	5.16%	10.88%	3.38%	8.87%	3.67%	2.62%	3.84%	3.93%	4.49%	2.04%	8.15%	5.12%	5.65%	7.81%	6.99%	4.11%	2.15%	5.93%	2.51%	8.51%	6.54%	3.83%	2.91%	8.51%	3.72%	4.76%	4.54%	1.44%	2.29%	1.56%	3.52%	4.18%	3.52%	5.61%	6.98%	11.04%	4.48%	5.34%	8.59%	0.89%	3.56%	4.51%	7.60%	10.37%	6.14%	2.78%	6.87%					
37	"20. ""Политическая партия ""Единая Россия"""	7110	139	98	125	123	78	176	207	134	178	59	171	138	258	137	112	159	211	130	48	106	56	111	328	325	172	82	20	61	106	28	32	262	125	67	206	101	58	517	284	53	47	561	194	214	33	95	144	41					
		44.34%	47.27%	63.22%	64.76%	52.11%	46.15%	40.45%	38.76%	36.81%	38.94%	66.29%	58.16%	59.22%	47.25%	59.56%	36.48%	48.32%	43.41%	56.03%	40.67%	53.26%	39.71%	66.07%	38.13%	39.44%	40.66%	43.61%	31.74%	55.45%	51.20%	32.18%	50.0%	46.12%	40.19%	47.18%	46.29%	54.30%	35.58%	43.77%	41.04%	41.40%	41.96%	40.82%	58.43%	34.62%	24.44%	41.66%	57.37%	31.29%					
38	"21. ""Российская Конституционно-демократическая партия"""	34	0	1	1	1	2	0	1	0	0	0	1	0	3	1	1	1	0	0	2	0	1	0	0	2	0	0	0	1	0	1	0	2	0	0	0	2	0	0	3	1	0	1	2	1	0	1	1	0					
		0.21%	0.0%	0.64%	0.51%	0.42%	1.18%	0.0%	0.18%	0.0%	0.0%	0.0%	0.34%	0.0%	0.54%	0.43%	0.32%	0.30%	0.0%	0.0%	1.69%	0.0%	0.70%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.90%	0.0%	1.14%	0.0%	0.35%	0.0%	0.0%	0.0%	1.07%	0.0%	0.0%	0.43%	0.78%	0.0%	0.07%	0.60%	0.16%	0.0%	0.43%	0.39%	0.0%					
39	"22. ""Развитие предпринимательства"""	34	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	4	0	0	0	0	0	0	2	2	1	0	0	0	0	0	2	1	2	0	2	4	3	0	0	0	5	0	1	0	0	0	0					
		0.21%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.18%	0.0%	0.21%	0.0%	0.0%	0.42%	0.0%	0.43%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.47%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.32%	1.40%	0.0%	1.07%	2.45%	0.25%	0.0%	0.0%	0.0%	0.36%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1959	41	14	9	15	10	99	79	61	75	5	21	19	60	20	44	34	69	46	19	12	11	6	128	94	41	20	7	8	15	14	5	76	41	19	67	18	6	130	120	21	22	121	35	91	24	19	18	30					
		12.21%	13.94%	9.03%	4.66%	6.35%	5.91%	22.75%	14.79%	16.75%	16.41%	5.61%	7.14%	8.15%	10.98%	8.69%	14.33%	10.33%	14.19%	19.82%	16.10%	6.03%	7.80%	3.57%	14.88%	11.40%	9.69%	10.63%	11.11%	7.27%	7.24%	16.09%	7.81%	13.38%	13.18%	13.38%	15.05%	9.67%	3.68%	11.00%	17.34%	16.40%	19.64%	8.80%	10.54%	14.72%	17.77%	8.33%	7.17%	22.90%					
																																																							
41	Против всех	618	0	2	3	8	10	12	23	20	19	3	7	3	20	1	11	3	14	8	5	1	6	2	36	55	12	9	1	2	13	2	2	14	12	2	19	14	7	50	21	4	3	101	7	23	8	11	1	8					
		3.85%	0.0%	1.29%	1.55%	3.38%	5.91%	2.75%	4.30%	5.49%	4.15%	3.37%	2.38%	1.28%	3.66%	0.43%	3.58%	0.91%	2.88%	3.44%	4.23%	0.50%	4.25%	1.19%	4.18%	6.67%	2.83%	4.78%	1.58%	1.81%	6.28%	2.29%	3.12%	2.46%	3.85%	1.40%	4.26%	7.52%	4.29%	4.23%	3.03%	3.12%	2.67%	7.35%	2.10%	3.72%	5.92%	4.82%	0.39%	6.10%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
