Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
"Наименование Избирательной комиссии:    Красноярск, Центральная"																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504					
26	"9. ""Российская экологическая партия ""Зеленые"""	147	5	4	5	3	9	7	7	1	3	6	7	4	4	8	12	3	9	5	7	8	3	1	2	3	0	2	3	6	5	4	1					
		0.74%	0.39%	0.50%	0.86%	0.80%	1.13%	0.84%	0.84%	0.26%	0.37%	0.80%	0.69%	0.88%	0.55%	0.73%	2.01%	0.49%	1.52%	0.50%	0.80%	0.91%	0.61%	0.20%	0.51%	0.85%	0.0%	0.77%	0.45%	0.92%	1.81%	1.12%	0.30%					
27	"10. ""Аграрная партия России"""	411	40	19	12	6	25	27	18	11	18	21	24	4	13	28	8	10	14	0	16	23	9	9	9	11	1	3	7	10	5	3	7					
		2.08%	3.16%	2.40%	2.06%	1.61%	3.15%	3.25%	2.17%	2.94%	2.22%	2.83%	2.39%	0.88%	1.80%	2.55%	1.34%	1.64%	2.36%	0.0%	1.83%	2.63%	1.83%	1.88%	2.31%	3.12%	0.35%	1.16%	1.07%	1.53%	1.81%	0.84%	2.16%					
28	"11. ""Истинные патриоты России"""	5	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	89	6	3	4	2	1	0	6	2	5	2	3	3	2	5	1	4	0	6	3	4	2	4	3	3	1	2	5	3	1	1	2					
		0.45%	0.47%	0.37%	0.68%	0.53%	0.12%	0.0%	0.72%	0.53%	0.61%	0.26%	0.29%	0.66%	0.27%	0.45%	0.16%	0.65%	0.0%	0.60%	0.34%	0.45%	0.40%	0.83%	0.77%	0.85%	0.35%	0.77%	0.76%	0.46%	0.36%	0.28%	0.61%					
30	"13. ""Демократическая партия России"""	16	1	0	1	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	3	1	0	0					
		0.08%	0.07%	0.0%	0.17%	0.53%	0.0%	0.12%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.11%	0.11%	0.0%	0.20%	0.25%	0.0%	0.0%	0.38%	0.0%	0.46%	0.36%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	32	5	1	0	0	0	2	1	0	1	2	0	3	3	4	0	0	1	3	1	0	2	1	0	0	0	0	2	0	0	0	0					
		0.16%	0.39%	0.12%	0.0%	0.0%	0.0%	0.24%	0.12%	0.0%	0.12%	0.26%	0.0%	0.66%	0.41%	0.36%	0.0%	0.0%	0.16%	0.30%	0.11%	0.0%	0.40%	0.20%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	52	3	2	1	0	4	1	2	1	2	1	0	1	4	4	0	2	4	1	3	3	2	1	1	1	1	1	0	3	0	2	1					
		0.26%	0.23%	0.25%	0.17%	0.0%	0.50%	0.12%	0.24%	0.26%	0.24%	0.13%	0.0%	0.22%	0.55%	0.36%	0.0%	0.32%	0.67%	0.10%	0.34%	0.34%	0.40%	0.20%	0.25%	0.28%	0.35%	0.38%	0.0%	0.46%	0.0%	0.56%	0.30%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4423	316	185	139	96	168	191	197	78	179	170	241	95	175	246	132	149	126	272	218	180	122	88	87	57	47	42	162	138	18	28	81					
		22.46%	24.98%	23.41%	23.96%	25.80%	21.18%	23.01%	23.79%	20.91%	22.12%	22.94%	24.00%	21.01%	24.27%	22.46%	22.18%	24.50%	21.31%	27.33%	25.05%	20.61%	24.84%	18.41%	22.42%	16.19%	16.72%	16.34%	24.80%	21.19%	6.52%	7.88%	25.07%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	70	0	1	2	2	1	3	1	1	1	0	2	0	1	4	0	1	0	34	1	1	3	1	1	2	0	2	2	0	2	1	0					
		0.35%	0.0%	0.12%	0.34%	0.53%	0.12%	0.36%	0.12%	0.26%	0.12%	0.0%	0.19%	0.0%	0.13%	0.36%	0.0%	0.16%	0.0%	3.41%	0.11%	0.11%	0.61%	0.20%	0.25%	0.56%	0.0%	0.77%	0.30%	0.0%	0.72%	0.28%	0.0%					
35	"18. ""ЛДПР"""	1586	82	50	33	24	54	44	56	27	59	55	66	42	57	72	28	32	32	49	80	101	37	71	40	55	40	34	89	79	30	46	22					
		8.05%	6.48%	6.32%	5.68%	6.45%	6.80%	5.30%	6.76%	7.23%	7.29%	7.42%	6.57%	9.29%	7.90%	6.57%	4.70%	5.26%	5.41%	4.92%	9.19%	11.56%	7.53%	14.85%	10.30%	15.62%	14.23%	13.22%	13.62%	12.13%	10.86%	12.95%	6.81%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	232	16	9	3	3	9	11	8	5	10	12	7	1	8	11	3	7	7	14	12	2	7	11	0	7	6	9	10	11	2	6	5					
		1.17%	1.26%	1.13%	0.51%	0.80%	1.13%	1.32%	0.96%	1.34%	1.23%	1.61%	0.69%	0.22%	1.10%	1.00%	0.50%	1.15%	1.18%	1.40%	1.37%	0.22%	1.42%	2.30%	0.0%	1.98%	2.13%	3.50%	1.53%	1.68%	0.72%	1.69%	1.54%					
37	"20. ""Политическая партия ""Единая Россия"""	4728	266	180	117	80	177	198	207	107	201	185	251	117	165	223	130	148	142	203	199	276	117	95	103	70	71	53	147	154	112	157	77					
		24.01%	21.02%	22.78%	20.17%	21.50%	22.32%	23.85%	25.00%	28.68%	24.84%	24.96%	24.99%	25.88%	22.88%	20.36%	21.84%	24.34%	24.02%	20.40%	22.87%	31.61%	23.82%	19.87%	26.54%	19.88%	25.26%	20.62%	22.51%	23.65%	40.57%	44.22%	23.83%					
38	"21. ""Российская Конституционно-демократическая партия"""	12	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	3	1	1	0					
		0.06%	0.07%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.12%	0.13%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.35%	0.0%	0.0%	0.46%	0.36%	0.28%	0.0%					
39	"22. ""Развитие предпринимательства"""	43	6	1	1	3	1	0	0	1	3	2	1	1	2	2	1	0	2	2	2	0	5	2	1	0	0	0	3	1	0	0	0					
		0.21%	0.47%	0.12%	0.17%	0.80%	0.12%	0.0%	0.0%	0.26%	0.37%	0.26%	0.09%	0.22%	0.27%	0.18%	0.16%	0.0%	0.33%	0.20%	0.22%	0.0%	1.01%	0.41%	0.25%	0.0%	0.0%	0.0%	0.45%	0.15%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2346	163	93	74	54	114	106	88	43	75	68	118	36	86	184	96	86	76	156	111	70	39	62	35	54	35	48	48	66	8	15	39					
		11.91%	12.88%	11.77%	12.75%	14.51%	14.37%	12.77%	10.62%	11.52%	9.27%	9.17%	11.75%	7.96%	11.92%	16.80%	16.13%	14.14%	12.85%	15.67%	12.75%	8.01%	7.94%	12.97%	9.02%	15.34%	12.45%	18.67%	7.35%	10.13%	2.89%	4.22%	12.07%					
																																						
41	Против всех	1842	119	83	62	35	81	48	71	36	73	72	82	46	65	101	45	52	48	84	69	88	39	57	43	24	23	23	71	76	54	47	25					
		9.35%	9.40%	10.50%	10.68%	9.40%	10.21%	5.78%	8.57%	9.65%	9.02%	9.71%	8.16%	10.17%	9.01%	9.22%	7.56%	8.55%	8.12%	8.44%	7.93%	10.08%	7.94%	11.92%	11.08%	6.81%	8.18%	8.94%	10.87%	11.67%	19.56%	13.23%	7.73%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
