Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Эжвинская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1298	40	36	79	118	103	99	103	119	49	83	58	80	84	51	47	19	50	37	39	4					
		5.67%	3.98%	3.61%	5.96%	7.33%	6.44%	7.01%	6.06%	7.49%	4.17%	6.89%	4.32%	6.06%	5.92%	4.36%	5.99%	3.53%	4.89%	4.70%	4.91%	4.76%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	792	40	22	36	43	47	47	54	40	37	49	59	54	53	39	24	13	49	46	36	4					
		3.46%	3.98%	2.21%	2.71%	2.67%	2.93%	3.33%	3.17%	2.51%	3.14%	4.07%	4.39%	4.09%	3.74%	3.33%	3.06%	2.41%	4.79%	5.85%	4.53%	4.76%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1442	34	34	85	83	120	112	108	106	61	90	99	92	99	81	53	32	51	45	54	3					
		6.30%	3.38%	3.41%	6.41%	5.15%	7.50%	7.93%	6.35%	6.67%	5.19%	7.48%	7.38%	6.98%	6.98%	6.92%	6.76%	5.94%	4.99%	5.72%	6.80%	3.57%					
22	"5. ""За Русь Святую"""	102	6	6	3	10	6	11	11	4	2	4	3	5	4	8	4	1	3	10	1	0					
		0.44%	0.59%	0.60%	0.22%	0.62%	0.37%	0.77%	0.64%	0.25%	0.17%	0.33%	0.22%	0.37%	0.28%	0.68%	0.51%	0.18%	0.29%	1.27%	0.12%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	59	4	2	3	3	3	5	4	2	2	5	6	2	3	6	1	1	2	3	2	0					
		0.25%	0.39%	0.20%	0.22%	0.18%	0.18%	0.35%	0.23%	0.12%	0.17%	0.41%	0.44%	0.15%	0.21%	0.51%	0.12%	0.18%	0.19%	0.38%	0.25%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	197	15	6	12	15	19	17	8	14	6	7	6	12	17	13	3	6	7	5	9	0					
		0.86%	1.49%	0.60%	0.90%	0.93%	1.18%	1.20%	0.47%	0.88%	0.51%	0.58%	0.44%	0.91%	1.19%	1.11%	0.38%	1.11%	0.68%	0.63%	1.13%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	6	0	0	1	1	3	1	0	0	1	1	0	0	3	0	2	0	1	1	0					
		0.09%	0.59%	0.0%	0.0%	0.06%	0.06%	0.21%	0.05%	0.0%	0.0%	0.08%	0.07%	0.0%	0.0%	0.25%	0.0%	0.37%	0.0%	0.12%	0.12%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	124	5	10	2	15	8	5	9	10	6	7	7	8	5	6	3	1	11	4	2	0					
		0.54%	0.49%	1.00%	0.15%	0.93%	0.50%	0.35%	0.52%	0.62%	0.51%	0.58%	0.52%	0.60%	0.35%	0.51%	0.38%	0.18%	1.07%	0.50%	0.25%	0.0%					
27	"10. ""Аграрная партия России"""	628	24	14	35	39	48	33	59	46	30	31	43	47	45	25	19	11	27	29	21	2					
		2.74%	2.39%	1.40%	2.64%	2.42%	3.00%	2.33%	3.47%	2.89%	2.55%	2.57%	3.20%	3.56%	3.17%	2.13%	2.42%	2.04%	2.64%	3.68%	2.64%	2.38%					
28	"11. ""Истинные патриоты России"""	24	3	5	0	2	0	1	1	3	0	0	2	0	1	3	2	1	0	0	0	0					
		0.10%	0.29%	0.50%	0.0%	0.12%	0.0%	0.07%	0.05%	0.18%	0.0%	0.0%	0.14%	0.0%	0.07%	0.25%	0.25%	0.18%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	455	27	31	25	24	39	21	39	30	24	20	19	24	26	20	11	18	25	14	17	1					
		1.99%	2.68%	3.11%	1.88%	1.49%	2.43%	1.48%	2.29%	1.88%	2.04%	1.66%	1.41%	1.82%	1.83%	1.71%	1.40%	3.34%	2.44%	1.78%	2.14%	1.19%					
30	"13. ""Демократическая партия России"""	54	5	3	2	3	7	3	2	5	2	5	1	0	3	2	2	1	4	1	3	0					
		0.23%	0.49%	0.30%	0.15%	0.18%	0.43%	0.21%	0.11%	0.31%	0.17%	0.41%	0.07%	0.0%	0.21%	0.17%	0.25%	0.18%	0.39%	0.12%	0.37%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	57	9	6	5	1	2	3	5	4	3	6	0	1	3	3	2	0	1	3	0	0					
		0.24%	0.89%	0.60%	0.37%	0.06%	0.12%	0.21%	0.29%	0.25%	0.25%	0.49%	0.0%	0.07%	0.21%	0.25%	0.25%	0.0%	0.09%	0.38%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	27	2	1	4	1	2	1	1	0	1	0	1	2	0	1	1	3	3	3	0	0					
		0.11%	0.19%	0.10%	0.30%	0.06%	0.12%	0.07%	0.05%	0.0%	0.08%	0.0%	0.07%	0.15%	0.0%	0.08%	0.12%	0.55%	0.29%	0.38%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2000	47	48	131	187	192	128	161	143	110	105	112	107	122	101	46	49	66	63	74	8					
		8.74%	4.68%	4.82%	9.88%	11.62%	12.00%	9.07%	9.47%	9.00%	9.36%	8.72%	8.35%	8.11%	8.60%	8.63%	5.86%	9.10%	6.45%	8.01%	9.31%	9.52%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	2	2	4	4	0	2	3	3	1	2	4	2	4	3	0	0	1	0	1	0					
		0.16%	0.19%	0.20%	0.30%	0.24%	0.0%	0.14%	0.17%	0.18%	0.08%	0.16%	0.29%	0.15%	0.28%	0.25%	0.0%	0.0%	0.09%	0.0%	0.12%	0.0%					
35	"18. ""ЛДПР"""	4029	192	247	249	263	265	236	285	265	217	195	199	217	237	216	138	98	221	137	146	6					
		17.62%	19.12%	24.82%	18.79%	16.34%	16.57%	16.72%	16.77%	16.68%	18.46%	16.20%	14.83%	16.46%	16.72%	18.47%	17.60%	18.21%	21.62%	17.43%	18.38%	7.14%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	413	27	15	25	36	22	27	27	25	24	22	16	28	29	25	6	14	21	10	10	4					
		1.80%	2.68%	1.50%	1.88%	2.23%	1.37%	1.91%	1.58%	1.57%	2.04%	1.82%	1.19%	2.12%	2.04%	2.13%	0.76%	2.60%	2.05%	1.27%	1.25%	4.76%					
37	"20. ""Политическая партия ""Единая Россия"""	7463	329	331	418	489	489	449	534	528	385	370	464	443	460	382	312	183	327	261	270	39					
		32.64%	32.76%	33.26%	31.54%	30.39%	30.58%	31.82%	31.43%	33.24%	32.76%	30.75%	34.60%	33.61%	32.46%	32.67%	39.79%	34.01%	31.99%	33.20%	34.00%	46.42%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	2	4	2	2	3	0	1	1	1	1	1	1	5	1	1	0	1	1	0	0					
		0.12%	0.19%	0.40%	0.15%	0.12%	0.18%	0.0%	0.05%	0.06%	0.08%	0.08%	0.07%	0.07%	0.35%	0.08%	0.12%	0.0%	0.09%	0.12%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	66	1	5	3	5	4	2	6	5	2	3	7	3	2	7	3	1	2	2	2	1					
		0.28%	0.09%	0.50%	0.22%	0.31%	0.25%	0.14%	0.35%	0.31%	0.17%	0.24%	0.52%	0.22%	0.14%	0.59%	0.38%	0.18%	0.19%	0.25%	0.25%	1.19%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1788	79	80	86	132	123	101	152	101	116	111	136	91	111	86	53	49	67	51	55	8					
		7.82%	7.86%	8.04%	6.49%	8.20%	7.69%	7.15%	8.94%	6.36%	9.87%	9.22%	10.14%	6.90%	7.83%	7.35%	6.76%	9.10%	6.55%	6.48%	6.92%	9.52%					
																											
41	Против всех	1257	60	56	93	111	80	87	85	103	70	67	74	63	59	58	38	22	61	33	34	3					
		5.49%	5.97%	5.62%	7.01%	6.89%	5.00%	6.16%	5.00%	6.48%	5.95%	5.56%	5.51%	4.77%	4.16%	4.96%	4.84%	4.08%	5.96%	4.19%	4.28%	3.57%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
