Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Саянская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1856	УИК №1857	УИК №1858	УИК №1859	УИК №1860	УИК №1861	УИК №1862	УИК №1863	УИК №1864	УИК №1865	УИК №1866	УИК №1867	УИК №1868	УИК №1869	УИК №1870	УИК №1871	УИК №1872	УИК №1873	УИК №1874	УИК №1875	УИК №1876	УИК №1877	УИК №1878					
		16.74%	23.03%	21.58%	17.75%	9.88%	21.74%	18.52%	6.85%	18.47%	13.46%	22.73%	17.39%	13.97%	11.50%	9.49%	11.49%	6.84%	23.29%	7.41%	15.00%	16.42%	33.87%	16.50%	15.85%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	28	12	2	7	0	0	0	0	1	0	0	0	1	0	1	1	2	0	0	0	0	0	0	1					
		0.44%	1.31%	0.24%	0.74%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.44%	0.00%	0.73%	0.68%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.22%					
23	6.Политическая партия «Партия социальной справедливости»	7	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0					
		0.11%	0.11%	0.12%	0.11%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	1.61%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	648	90	108	99	16	3	24	19	35	28	11	12	26	14	19	6	48	8	29	3	16	3	16	15					
		10.25%	9.83%	12.74%	10.52%	19.75%	6.52%	12.70%	8.68%	14.06%	7.39%	4.55%	17.39%	11.35%	12.39%	13.87%	4.05%	10.26%	5.48%	7.67%	7.50%	11.94%	4.84%	7.77%	18.29%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	374	63	53	101	1	1	8	6	17	17	13	0	3	8	6	11	19	3	31	2	2	1	6	2					
		5.92%	6.88%	6.25%	10.73%	1.23%	2.17%	4.23%	2.74%	6.83%	4.49%	5.37%	0.00%	1.31%	7.08%	4.38%	7.43%	4.06%	2.05%	8.20%	5.00%	1.49%	1.61%	2.91%	2.44%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	38	10	2	7	0	0	2	0	1	0	2	1	4	0	1	2	3	1	0	0	0	1	1	0					
		0.60%	1.09%	0.24%	0.74%	0.00%	0.00%	1.06%	0.00%	0.40%	0.00%	0.83%	1.45%	1.75%	0.00%	0.73%	1.35%	0.64%	0.68%	0.00%	0.00%	0.00%	1.61%	0.49%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3782	481	452	502	50	32	113	172	133	265	148	41	154	72	87	106	301	94	259	27	88	32	133	40					
		59.82%	52.51%	53.30%	53.35%	61.73%	69.57%	59.79%	78.54%	53.41%	69.92%	61.16%	59.42%	67.25%	63.72%	63.50%	71.62%	64.32%	64.38%	68.52%	67.50%	65.67%	51.61%	64.56%	48.78%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	21	3	2	2	1	0	1	2	0	1	0	2	1	0	0	1	0	0	2	0	0	1	1	1					
		0.33%	0.33%	0.24%	0.21%	1.23%	0.00%	0.53%	0.91%	0.00%	0.26%	0.00%	2.90%	0.44%	0.00%	0.00%	0.68%	0.00%	0.00%	0.53%	0.00%	0.00%	1.61%	0.49%	1.22%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
