Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Болховская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199					
		0.77%	0.62%	0.77%	0.0%	0.69%	2.97%	0.67%	0.0%	0.80%	1.09%	0.0%	0.0%	0.84%	0.29%	0.0%	0.0%	0.50%	0.0%	0.0%	0.35%	0.74%	1.37%	0.82%	1.15%					
22	"5. ""За Русь Святую"""	52	1	0	1	0	0	1	0	4	1	0	0	0	2	1	1	0	0	0	0	11	7	8	14					
		0.39%	0.62%	0.0%	0.26%	0.0%	0.0%	0.33%	0.0%	0.80%	0.36%	0.0%	0.0%	0.0%	0.58%	0.26%	0.24%	0.0%	0.0%	0.0%	0.0%	0.54%	0.43%	0.50%	0.64%					
23	"6. ""Объединенная Российская партия ""Русь"""	22	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	4	1	1	11					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.20%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.35%	0.19%	0.06%	0.06%	0.51%					
24	"7. ""Новый курс - Автомобильная Россия"""	66	1	1	0	1	3	0	0	8	0	1	0	0	1	1	0	0	2	0	2	13	11	8	13					
		0.50%	0.62%	0.19%	0.0%	0.34%	1.78%	0.0%	0.0%	1.60%	0.0%	0.41%	0.0%	0.0%	0.29%	0.26%	0.0%	0.0%	0.60%	0.0%	0.71%	0.64%	0.68%	0.50%	0.60%					
25	"8. ""Народно-республиканская партия России"""	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.04%	0.06%	0.06%	0.04%					
26	"9. ""Российская экологическая партия ""Зеленые"""	13	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	3	2	2	2					
		0.09%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.14%	0.12%	0.12%	0.09%					
27	"10. ""Аграрная партия России"""	222	6	8	2	13	8	3	5	18	2	4	17	3	12	8	8	12	8	0	3	14	19	17	32					
		1.70%	3.75%	1.54%	0.53%	4.49%	4.76%	1.01%	1.84%	3.60%	0.73%	1.66%	8.29%	1.26%	3.51%	2.15%	1.92%	6.09%	2.43%	0.0%	1.07%	0.69%	1.18%	1.07%	1.48%					
28	"11. ""Истинные патриоты России"""	14	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	5	0	0	2	0					
		0.10%	0.62%	0.19%	0.0%	0.0%	0.0%	0.0%	0.36%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	1.79%	0.0%	0.0%	0.12%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	59	0	4	0	0	2	1	0	1	0	0	0	2	1	0	3	0	4	0	2	18	7	8	6					
		0.45%	0.0%	0.77%	0.0%	0.0%	1.19%	0.33%	0.0%	0.20%	0.0%	0.0%	0.0%	0.84%	0.29%	0.0%	0.72%	0.0%	1.21%	0.0%	0.71%	0.88%	0.43%	0.50%	0.27%					
30	"13. ""Демократическая партия России"""	14	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	3	5	0	1					
		0.10%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.91%	0.0%	0.0%	0.14%	0.31%	0.0%	0.04%					
31	"14. ""Великая Россия - Евразийский Союз"""	20	1	1	0	0	0	0	0	4	0	0	0	0	0	0	1	0	2	0	2	3	3	2	1					
		0.15%	0.62%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.60%	0.0%	0.71%	0.14%	0.18%	0.12%	0.04%					
32	"15. ""Партия СЛОН"""	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	2	3					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.12%	0.12%	0.13%					
33	"16. ""Родина"" (народно-патриотический союз)"""	430	3	15	2	21	4	4	3	16	15	10	3	2	6	7	12	7	3	0	8	78	83	59	69					
		3.30%	1.87%	2.89%	0.53%	7.26%	2.38%	1.35%	1.10%	3.20%	5.49%	4.16%	1.46%	0.84%	1.75%	1.88%	2.89%	3.55%	0.91%	0.0%	2.87%	3.84%	5.17%	3.73%	3.20%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	24	1	0	0	1	0	0	0	4	0	2	0	0	1	1	1	0	2	0	1	5	0	3	2					
		0.18%	0.62%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.80%	0.0%	0.83%	0.0%	0.0%	0.29%	0.26%	0.24%	0.0%	0.60%	0.0%	0.35%	0.24%	0.0%	0.18%	0.09%					
35	"18. ""ЛДПР"""	1037	17	30	8	8	12	4	11	40	13	9	16	15	34	19	14	21	16	1	20	167	162	200	200					
		7.97%	10.62%	5.78%	2.15%	2.76%	7.14%	1.35%	4.05%	8.01%	4.76%	3.75%	7.80%	6.30%	9.97%	5.12%	3.37%	10.65%	4.86%	0.55%	7.19%	8.23%	10.09%	12.66%	9.27%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	163	1	5	0	0	1	0	3	8	4	0	4	2	3	3	12	0	1	0	4	23	23	24	42					
		1.25%	0.62%	0.96%	0.0%	0.0%	0.59%	0.0%	1.10%	1.60%	1.46%	0.0%	1.95%	0.84%	0.87%	0.80%	2.89%	0.0%	0.30%	0.0%	1.43%	1.13%	1.43%	1.51%	1.94%					
37	"20. ""Политическая партия ""Единая Россия"""	8213	111	367	325	210	105	245	184	281	199	154	134	140	224	305	325	120	221	153	195	1254	891	783	1287					
		63.14%	69.37%	70.71%	87.36%	72.66%	62.5%	82.77%	67.89%	56.31%	72.89%	64.16%	65.36%	58.82%	65.68%	82.21%	78.31%	60.91%	67.17%	85.0%	70.14%	61.86%	55.54%	49.58%	59.69%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	1	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	0	3	9	5	9					
		0.25%	0.62%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.42%	0.29%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.14%	0.56%	0.31%	0.41%					
39	"22. ""Развитие предпринимательства"""	20	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	2	1	0	0	1	5	4	3					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.29%	0.0%	0.0%	1.01%	0.30%	0.0%	0.0%	0.04%	0.31%	0.25%	0.13%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1480	11	42	25	23	15	8	50	85	30	33	9	24	30	13	17	16	41	0	14	264	237	223	270					
		11.37%	6.87%	8.09%	6.72%	7.95%	8.92%	2.70%	18.45%	17.03%	10.98%	13.75%	4.39%	10.08%	8.79%	3.50%	4.09%	8.12%	12.46%	0.0%	5.03%	13.02%	14.77%	14.12%	12.52%					
																														
41	Против всех	423	1	13	7	2	4	12	10	16	2	11	0	8	16	9	11	12	10	0	4	88	62	54	71					
		3.25%	0.62%	2.50%	1.88%	0.69%	2.38%	4.05%	3.69%	3.20%	0.73%	4.58%	0.0%	3.36%	4.69%	2.42%	2.65%	6.09%	3.03%	0.0%	1.43%	4.34%	3.86%	3.41%	3.29%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
