Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    ТИК Ильинского МР																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	368	16	12	10	3	5	10	57	20	10	10	20	35	20	5	10	20	5	5	10	10	5	5	5	20	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	259	16	12	10	3	4	2	57	20	3	2	14	33	18	3	4	9	5	0	2	6	0	2	4	11	12	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	116	10	21	7	1	1	4	9	1	2	2	9	3	4	5	1	4	0	3	2	1	1	3	4	13	2	3					
14	Число погашенных неиспользованных открепительных удостоверений	109	0	0	0	0	1	8	0	0	7	8	6	2	2	2	6	11	0	5	8	4	5	3	1	9	8	13					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	343	36	32	21	5	10	6	33	10	6	8	22	11	17	6	7	24	15	5	3	6	0	6	6	22	16	10					
		3.54%	3.72%	3.67%	2.80%	1.89%	4.37%	2.39%	7.42%	4.98%	4.44%	5.41%	6.51%	4.45%	4.89%	3.00%	2.08%	3.22%	6.70%	2.84%	1.44%	1.91%	0.00%	5.45%	5.17%	3.10%	2.19%	1.85%					
19	2.Всероссийская политическая партия «Гражданская Сила»	61	10	11	5	0	4	0	2	1	4	0	2	2	0	1	3	3	1	0	1	0	0	0	2	5	2	2					
		0.63%	1.03%	1.26%	0.67%	0.00%	1.75%	0.00%	0.45%	0.50%	2.96%	0.00%	0.59%	0.81%	0.00%	0.50%	0.89%	0.40%	0.45%	0.00%	0.48%	0.00%	0.00%	0.00%	1.72%	0.71%	0.27%	0.37%					
20	3.Политическая партия «Демократическая партия России»	14	2	2	1	0	0	1	0	0	0	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	2	1					
		0.14%	0.21%	0.23%	0.13%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.50%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	1.30%	0.00%	0.00%	0.00%	0.27%	0.19%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	636	83	71	52	4	20	21	12	6	11	8	20	19	28	15	15	27	16	1	9	13	3	10	6	65	56	45					
		6.57%	8.58%	8.13%	6.93%	1.52%	8.73%	8.37%	2.70%	2.99%	8.15%	5.41%	5.92%	7.69%	8.05%	7.50%	4.45%	3.62%	7.14%	0.57%	4.33%	4.14%	3.90%	9.09%	5.17%	9.17%	7.68%	8.33%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	121	20	15	14	3	6	0	2	3	4	1	1	1	4	13	1	4	5	11	3	1	0	2	0	3	3	1					
		1.25%	2.07%	1.72%	1.87%	1.14%	2.62%	0.00%	0.45%	1.49%	2.96%	0.68%	0.30%	0.40%	1.15%	6.50%	0.30%	0.54%	2.23%	6.25%	1.44%	0.32%	0.00%	1.82%	0.00%	0.42%	0.41%	0.19%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	4	0	0	2	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	1	2	1	1					
		0.15%	0.00%	0.46%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.40%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.28%	0.14%	0.19%					
24	7.Политическая партия «Либерально-демократическая партия России»	1095	139	145	88	40	34	25	49	11	13	9	32	28	27	29	18	81	37	20	18	46	7	3	13	63	74	46					
		11.31%	14.37%	16.61%	11.73%	15.15%	14.85%	9.96%	11.01%	5.47%	9.63%	6.08%	9.47%	11.34%	7.76%	14.50%	5.34%	10.86%	16.52%	11.36%	8.65%	14.65%	9.09%	2.73%	11.21%	8.89%	10.15%	8.52%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	430	37	47	55	5	5	14	11	8	2	7	19	11	21	3	19	20	10	6	4	15	2	7	3	34	34	31					
		4.44%	3.83%	5.38%	7.33%	1.89%	2.18%	5.58%	2.47%	3.98%	1.48%	4.73%	5.62%	4.45%	6.03%	1.50%	5.64%	2.68%	4.46%	3.41%	1.92%	4.78%	2.60%	6.36%	2.59%	4.80%	4.66%	5.74%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	94	5	13	10	3	1	1	6	2	1	1	3	1	11	4	3	5	2	2	1	2	0	1	2	10	3	1					
		0.97%	0.52%	1.49%	1.33%	1.14%	0.44%	0.40%	1.35%	0.99%	0.74%	0.68%	0.89%	0.40%	3.16%	2.00%	0.89%	0.67%	0.89%	1.14%	0.48%	0.64%	0.00%	0.91%	1.72%	1.41%	0.41%	0.19%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6719	618	517	492	201	142	180	326	156	93	107	237	172	237	126	268	548	135	127	167	228	63	78	79	501	529	392					
		69.40%	63.91%	59.22%	65.60%	76.14%	62.01%	71.71%	73.26%	77.61%	68.89%	72.30%	70.12%	69.64%	68.10%	63.00%	79.53%	73.46%	60.27%	72.16%	80.29%	72.61%	81.82%	70.91%	68.10%	70.66%	72.57%	72.59%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	59	10	9	4	0	1	1	2	1	0	3	1	1	0	0	0	7	0	0	0	1	0	2	4	3	5	4					
		0.61%	1.03%	1.03%	0.53%	0.00%	0.44%	0.40%	0.45%	0.50%	0.00%	2.03%	0.30%	0.40%	0.00%	0.00%	0.00%	0.94%	0.00%	0.00%	0.00%	0.32%	0.00%	1.82%	3.45%	0.42%	0.69%	0.74%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
