Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Башмаковская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190					
		1.75%	1.01%	0.82%	1.61%	1.32%	1.69%	0.84%	1.16%	1.00%	1.75%	2.29%	1.35%	2.44%	4.54%	2.26%	0.68%	1.21%	1.74%	1.40%	4.71%	1.91%	2.61%	1.59%	6.08%	1.56%	1.25%	3.13%	3.52%	1.41%	0.0%	2.60%	0.0%	4.48%	2.09%	0.0%	2.30%	1.03%	3.33%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	83	3	17	3	0	6	7	0	1	1	0	0	1	0	3	0	3	3	0	0	1	5	6	1	1	1	0	1	4	1	0	0	4	4	0	3	1	2					
		0.67%	1.01%	1.75%	0.40%	0.0%	0.56%	0.84%	0.0%	0.16%	0.29%	0.0%	0.0%	0.34%	0.0%	0.84%	0.0%	0.45%	1.04%	0.0%	0.0%	0.21%	1.86%	1.91%	0.67%	0.78%	1.25%	0.0%	1.17%	0.62%	1.25%	0.0%	0.0%	2.56%	0.76%	0.0%	1.15%	0.34%	0.66%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	248	2	22	29	21	16	23	4	6	6	1	1	2	1	9	0	17	4	1	1	5	4	10	3	3	3	6	7	16	0	0	0	7	8	1	0	3	6					
		2.01%	0.67%	2.27%	3.90%	3.97%	1.50%	2.78%	2.32%	1.00%	1.75%	1.14%	1.35%	0.69%	0.90%	2.54%	0.0%	2.59%	1.39%	1.40%	0.47%	1.06%	1.49%	3.19%	2.02%	2.34%	3.75%	2.35%	8.23%	2.51%	0.0%	0.0%	0.0%	4.48%	1.52%	1.19%	0.0%	1.03%	2.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	130	1	25	13	4	10	11	3	3	4	2	0	4	0	11	2	6	2	0	3	2	1	5	2	1	1	1	0	6	0	0	0	1	2	0	3	1	0					
		1.05%	0.33%	2.57%	1.75%	0.75%	0.94%	1.33%	1.74%	0.50%	1.16%	2.29%	0.0%	1.39%	0.0%	3.11%	1.36%	0.91%	0.69%	0.0%	1.41%	0.42%	0.37%	1.59%	1.35%	0.78%	1.25%	0.39%	0.0%	0.94%	0.0%	0.0%	0.0%	0.64%	0.38%	0.0%	1.15%	0.34%	0.0%					
22	"5. ""За Русь Святую"""	101	6	11	7	5	12	6	0	3	5	0	0	3	0	2	0	4	2	1	4	0	2	2	2	1	0	2	1	10	0	0	0	1	3	0	0	1	5					
		0.82%	2.03%	1.13%	0.94%	0.94%	1.13%	0.72%	0.0%	0.50%	1.46%	0.0%	0.0%	1.04%	0.0%	0.56%	0.0%	0.60%	0.69%	1.40%	1.88%	0.0%	0.74%	0.63%	1.35%	0.78%	0.0%	0.78%	1.17%	1.57%	0.0%	0.0%	0.0%	0.64%	0.57%	0.0%	0.0%	0.34%	1.66%					
23	"6. ""Объединенная Российская партия ""Русь"""	19	1	1	1	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	3	0	3	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0					
		0.15%	0.33%	0.10%	0.13%	0.18%	0.09%	0.0%	0.0%	0.16%	0.29%	0.0%	0.0%	0.34%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	1.28%	0.19%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	67	1	15	2	4	3	3	0	2	1	3	0	0	0	8	2	1	0	0	1	1	2	4	2	1	1	2	0	0	0	0	0	2	1	0	2	0	3					
		0.54%	0.33%	1.54%	0.26%	0.75%	0.28%	0.36%	0.0%	0.33%	0.29%	3.44%	0.0%	0.0%	0.0%	2.26%	1.36%	0.15%	0.0%	0.0%	0.47%	0.21%	0.74%	1.27%	1.35%	0.78%	1.25%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.19%	0.0%	0.76%	0.0%	1.0%					
25	"8. ""Народно-республиканская партия России"""	26	0	1	0	1	3	0	0	0	3	0	0	1	0	0	0	1	0	3	2	0	0	0	1	1	0	0	0	0	0	0	0	1	3	2	0	3	0					
		0.21%	0.0%	0.10%	0.0%	0.18%	0.28%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.15%	0.0%	4.22%	0.94%	0.0%	0.0%	0.0%	0.67%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.57%	2.38%	0.0%	1.03%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	2	0	1	2	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0					
		0.12%	0.67%	0.0%	0.13%	0.37%	0.09%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.21%	0.0%	0.31%	0.0%	0.0%	2.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	1.19%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	363	16	25	9	27	40	12	2	6	5	4	1	7	0	10	0	30	8	1	12	13	9	8	3	2	2	4	2	21	1	6	0	6	31	0	13	9	18					
		2.95%	5.42%	2.57%	1.21%	5.11%	3.77%	1.45%	1.16%	1.00%	1.46%	4.59%	1.35%	2.44%	0.0%	2.83%	0.0%	4.57%	2.79%	1.40%	5.66%	2.76%	3.35%	2.55%	2.02%	1.56%	2.5%	1.56%	2.35%	3.30%	1.25%	1.73%	0.0%	3.84%	5.89%	0.0%	5.0%	3.09%	6.0%					
28	"11. ""Истинные патриоты России"""	8	0	0	2	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.06%	0.0%	0.0%	0.26%	0.18%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	92	6	6	3	6	10	4	1	7	0	0	0	0	0	7	0	8	0	0	2	3	1	3	3	1	2	1	0	4	0	0	0	2	2	1	1	4	4					
		0.74%	2.03%	0.61%	0.40%	1.13%	0.94%	0.48%	0.58%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	1.98%	0.0%	1.21%	0.0%	0.0%	0.94%	0.63%	0.37%	0.95%	2.02%	0.78%	2.5%	0.39%	0.0%	0.62%	0.0%	0.0%	0.0%	1.28%	0.38%	1.19%	0.38%	1.37%	1.33%					
30	"13. ""Демократическая партия России"""	23	1	0	6	2	2	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	4	0	0	0	0	0	0	0	1	0					
		0.18%	0.33%	0.0%	0.80%	0.37%	0.18%	0.24%	0.0%	0.0%	0.29%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.25%	0.0%	1.17%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	31	0	1	3	0	6	1	0	0	2	0	0	0	0	0	0	2	0	1	0	1	0	4	0	1	0	0	0	2	0	0	0	0	4	0	2	1	0					
		0.25%	0.0%	0.10%	0.40%	0.0%	0.56%	0.12%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	1.40%	0.0%	0.21%	0.0%	1.27%	0.0%	0.78%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.76%	0.34%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	0	1	0	0	0	0	1	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0					
		0.10%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	2.29%	0.0%	0.34%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	1.17%	0.15%	0.0%	0.0%	1.75%	0.0%	0.19%	0.0%	0.0%	0.34%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	418	11	63	28	18	38	36	5	6	18	2	1	3	0	21	1	18	10	2	12	11	13	8	4	3	1	6	2	39	0	6	2	2	6	0	8	8	6					
		3.39%	3.72%	6.50%	3.77%	3.40%	3.58%	4.35%	2.90%	1.00%	5.26%	2.29%	1.35%	1.04%	0.0%	5.94%	0.68%	2.74%	3.49%	2.81%	5.66%	2.34%	4.85%	2.55%	2.70%	2.34%	1.25%	2.35%	2.35%	6.14%	0.0%	1.73%	3.50%	1.28%	1.14%	0.0%	3.07%	2.74%	2.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	39	0	1	0	0	1	0	0	4	1	0	0	4	2	2	0	6	2	1	1	1	0	2	3	0	0	0	2	2	0	0	0	2	0	1	1	0	0					
		0.31%	0.0%	0.10%	0.0%	0.0%	0.09%	0.0%	0.0%	0.67%	0.29%	0.0%	0.0%	1.39%	1.81%	0.56%	0.0%	0.91%	0.69%	1.40%	0.47%	0.21%	0.0%	0.63%	2.02%	0.0%	0.0%	0.0%	2.35%	0.31%	0.0%	0.0%	0.0%	1.28%	0.0%	1.19%	0.38%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1122	38	123	77	71	106	78	6	43	13	1	0	18	3	34	13	70	41	8	32	26	11	14	17	11	9	18	3	45	2	18	3	20	68	9	32	17	24					
		9.12%	12.88%	12.69%	10.37%	13.44%	10.0%	9.43%	3.48%	7.20%	3.80%	1.14%	0.0%	6.29%	2.72%	9.63%	8.84%	10.67%	14.33%	11.26%	15.09%	5.53%	4.10%	4.47%	11.48%	8.59%	11.25%	7.05%	3.52%	7.08%	2.5%	5.20%	5.26%	12.82%	12.92%	10.71%	12.30%	5.84%	8.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	399	8	65	33	19	55	47	5	14	1	0	1	7	3	4	0	28	5	0	8	11	7	5	7	1	3	6	6	20	0	4	1	1	11	4	0	3	6					
		3.24%	2.71%	6.70%	4.44%	3.59%	5.18%	5.68%	2.90%	2.34%	0.29%	0.0%	1.35%	2.44%	2.72%	1.13%	0.0%	4.26%	1.74%	0.0%	3.77%	2.34%	2.61%	1.59%	4.72%	0.78%	3.75%	2.35%	7.05%	3.14%	0.0%	1.15%	1.75%	0.64%	2.09%	4.76%	0.0%	1.03%	2.0%					
37	"20. ""Политическая партия ""Единая Россия"""	6685	154	413	365	208	473	400	121	417	227	47	53	164	80	192	114	315	113	47	97	282	172	177	84	81	46	169	48	364	72	272	43	58	266	52	141	192	166					
		54.36%	52.20%	42.62%	49.19%	39.39%	44.62%	48.36%	70.34%	69.84%	66.37%	54.02%	71.62%	57.34%	72.72%	54.39%	77.55%	48.01%	39.51%	66.19%	45.75%	60.0%	64.17%	56.54%	56.75%	63.28%	57.5%	66.27%	56.47%	57.32%	90.0%	78.61%	75.43%	37.17%	50.57%	61.90%	54.23%	65.97%	55.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	1	0	3	4	3	4	0	3	0	1	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	4	0	1	0	4					
		0.29%	0.33%	0.0%	0.40%	0.75%	0.28%	0.48%	0.0%	0.50%	0.0%	1.14%	0.0%	0.0%	0.0%	0.56%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.78%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.38%	0.0%	1.33%					
39	"22. ""Развитие предпринимательства"""	24	2	3	4	2	2	1	0	3	0	0	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0					
		0.19%	0.67%	0.30%	0.53%	0.37%	0.18%	0.12%	0.0%	0.50%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.15%	0.34%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.38%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1493	24	105	85	93	198	138	13	35	30	15	12	56	11	18	11	102	73	3	17	78	22	35	1	8	5	17	5	72	4	18	6	27	63	9	30	22	32					
		12.14%	8.13%	10.83%	11.45%	17.61%	18.67%	16.68%	7.55%	5.86%	8.77%	17.24%	16.21%	19.58%	10.0%	5.09%	7.48%	15.54%	25.52%	4.22%	8.01%	16.59%	8.20%	11.18%	0.67%	6.25%	6.25%	6.66%	5.88%	11.33%	5.0%	5.20%	10.52%	17.30%	11.97%	10.71%	11.53%	7.56%	10.66%					
																																												
41	Против всех	356	9	53	29	19	28	28	6	23	4	1	1	2	0	17	3	13	8	1	2	10	8	6	5	6	0	7	0	12	0	5	0	6	17	2	7	10	8					
		2.89%	3.05%	5.46%	3.90%	3.59%	2.64%	3.38%	3.48%	3.85%	1.16%	1.14%	1.35%	0.69%	0.0%	4.81%	2.04%	1.98%	2.79%	1.40%	0.94%	2.12%	2.98%	1.91%	3.37%	4.68%	0.0%	2.74%	0.0%	1.88%	0.0%	1.44%	0.0%	3.84%	3.23%	2.38%	2.69%	3.43%	2.66%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
