Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Ялуторовская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1029	40	15	10	35	31	20	20	29	5	30	11	82	40	30	20	25	25	40	25	20	42	60	40	33	70	30	70	110	21					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	944	26	10	5	35	31	20	20	29	5	30	11	82	40	30	10	25	25	38	20	20	42	34	26	29	70	30	70	110	21					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	198	4	7	19	8	8	3	7	18	9	4	12	3	2	6	3	3	6	7	10	12	6	5	7	4	3	2	6	10	4					
14	Число погашенных неиспользованных открепительных удостоверений	85	14	5	5	0	0	0	0	0	0	0	0	0	0	0	10	0	0	2	5	0	0	26	14	4	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1191	37	5	9	68	74	28	17	11	3	42	0	38	25	65	11	94	60	81	0	10	79	5	28	22	86	0	87	114	92					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	131	2	3	0	1	0	0	0	6	2	3	13	11	0	4	2	46	0	10	0	3	0	0	1	3	4	0	8	5	4					
		1.37%	0.81%	3.09%	0.00%	0.17%	0.00%	0.00%	0.00%	3.80%	3.28%	0.86%	14.77%	2.32%	0.00%	1.07%	1.65%	10.22%	0.00%	1.54%	0.00%	1.48%	0.00%	0.00%	0.38%	1.23%	0.65%	0.00%	1.82%	0.47%	0.74%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	355	3	17	4	2	3	1	1	4	3	11	12	13	3	2	2	84	9	37	1	10	1	44	2	12	19	2	17	17	19					
		3.70%	1.21%	17.53%	5.13%	0.34%	0.59%	0.36%	0.87%	2.53%	4.92%	3.15%	13.64%	2.74%	0.83%	0.54%	1.65%	18.67%	3.63%	5.69%	0.42%	4.93%	0.22%	31.65%	0.76%	4.92%	3.08%	1.48%	3.86%	1.60%	3.52%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	307	5	20	4	8	18	7	2	5	2	12	12	15	8	7	3	74	4	9	1	3	1	6	5	13	11	10	15	10	17					
		3.20%	2.02%	20.62%	5.13%	1.36%	3.52%	2.55%	1.74%	3.16%	3.28%	3.44%	13.64%	3.16%	2.22%	1.88%	2.48%	16.44%	1.61%	1.38%	0.42%	1.48%	0.22%	4.32%	1.90%	5.33%	1.79%	7.41%	3.41%	0.94%	3.15%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	1					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.14%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	1.44%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8762	237	56	70	578	490	266	112	142	53	323	50	435	349	360	114	233	235	594	238	186	462	84	254	211	582	123	397	1032	496					
		91.35%	95.95%	57.73%	89.74%	98.13%	95.89%	96.73%	97.39%	89.87%	86.89%	92.55%	56.82%	91.77%	96.94%	96.51%	94.21%	51.78%	94.76%	91.38%	99.17%	91.63%	99.57%	60.43%	96.58%	86.48%	94.48%	91.11%	90.23%	96.99%	91.85%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	1					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.45%	0.00%	0.19%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
