7	Число избирательных бюллетеней в переносных ящиках для голосования	1889	63	57	61	53	16	59	49	44	50	7	52	26	38	33	59	51	44	58	42	50	56	44	41	43	43	60	49	52	36	63	54	48	44	54	51	0	47	50	54	88									
8	Число бюллетеней в стационарных ящиках для голосования	51106	1365	1184	1286	1250	1387	1187	1179	1553	1627	1094	1401	1010	1475	1165	1409	1387	1356	1362	1137	1367	1336	1307	1041	1377	1275	1238	1245	1298	1226	1405	1267	1156	1425	1271	1281	1260	1228	1487	1462	340									
9	Число недействительных избирательных бюллетеней	670	18	15	14	12	6	19	14	12	19	20	19	9	8	13	24	13	16	15	10	13	11	62	5	20	15	22	23	19	14	15	19	5	22	14	29	16	13	19	13	25									
10	Число действительных избирательных бюллетеней	52325	1410	1226	1333	1291	1397	1227	1214	1585	1658	1081	1434	1027	1505	1185	1444	1425	1384	1405	1169	1404	1381	1289	1077	1400	1303	1276	1271	1331	1248	1453	1302	1199	1447	1311	1303	1244	1262	1518	1503	403									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																			
13	Бабурин Сергей Николаевич	605	10	11	12	16	15	13	14	11	24	11	24	30	15	6	11	13	18	16	12	21	10	15	9	15	25	8	24	17	15	20	14	12	25	14	16	20	8	13	17	5									
		1.14%	0.70%	0.89%	0.89%	1.23%	1.07%	1.04%	1.14%	0.69%	1.43%	0.99%	1.65%	2.90%	0.99%	0.50%	0.75%	0.90%	1.29%	1.13%	1.02%	1.48%	0.72%	1.11%	0.83%	1.06%	1.90%	0.62%	1.85%	1.26%	1.19%	1.36%	1.06%	0.99%	1.70%	1.06%	1.20%	1.59%	0.63%	0.85%	1.12%	1.17%									
14	Грудинин Павел Николаевич	5939	153	132	148	142	192	130	129	174	166	190	149	128	176	144	145	145	170	133	109	125	148	149	108	161	136	171	181	172	156	176	146	136	168	134	139	126	131	186	187	48									
		11.21%	10.71%	10.64%	10.99%	10.90%	13.68%	10.43%	10.50%	10.90%	9.90%	17.26%	10.25%	12.36%	11.63%	12.02%	9.88%	10.08%	12.14%	9.37%	9.25%	8.82%	10.63%	11.03%	9.98%	11.34%	10.32%	13.17%	13.99%	12.74%	12.36%	11.99%	11.05%	11.30%	11.44%	10.11%	10.44%	10.00%	10.27%	12.10%	12.34%	11.21%									
15	Жириновский Владимир Вольфович	2603	87	64	49	62	59	75	69	98	88	54	78	42	70	69	68	72	59	67	61	49	81	64	50	83	59	55	62	58	58	46	59	64	65	68	95	62	61	61	86	26									
		4.91%	6.09%	5.16%	3.64%	4.76%	4.21%	6.02%	5.62%	6.14%	5.25%	4.90%	5.37%	4.05%	4.63%	5.76%	4.63%	5.01%	4.21%	4.72%	5.17%	3.46%	5.82%	4.74%	4.62%	5.85%	4.48%	4.24%	4.79%	4.30%	4.60%	3.13%	4.47%	5.32%	4.42%	5.13%	7.13%	4.92%	4.78%	3.97%	5.67%	6.07%									
16	Путин Владимир Владимирович	38035	1030	910	999	968	973	912	893	1196	1207	696	1014	694	1082	854	1060	1067	1013	1058	886	1064	1025	945	793	1009	964	925	862	948	902	1050	941	863	1018	968	914	905	956	1117	1062	292									
		71.77%	72.13%	73.33%	74.16%	74.29%	69.35%	73.19%	72.72%	74.89%	71.97%	63.22%	69.79%	66.99%	71.51%	71.29%	72.21%	74.20%	72.36%	74.51%	75.15%	75.09%	73.64%	69.95%	73.29%	71.06%	73.14%	71.26%	66.62%	70.22%	71.47%	71.53%	71.23%	71.68%	69.30%	73.06%	68.62%	71.83%	74.98%	72.67%	70.05%	68.22%									
17	Собчак Ксения Анатольевна	2101	44	47	41	32	69	41	48	41	77	56	82	52	66	62	65	53	48	48	43	68	53	42	50	56	49	48	58	62	54	57	61	50	74	29	57	34	42	66	58	18									
		3.96%	3.08%	3.79%	3.04%	2.46%	4.92%	3.29%	3.91%	2.57%	4.59%	5.09%	5.64%	5.02%	4.36%	5.18%	4.43%	3.69%	3.43%	3.38%	3.65%	4.80%	3.81%	3.11%	4.62%	3.94%	3.72%	3.70%	4.48%	4.59%	4.28%	3.88%	4.62%	4.15%	5.04%	2.19%	4.28%	2.70%	3.29%	4.29%	3.83%	4.21%									
18	Сурайкин Максим Александрович	429	13	5	13	10	8	6	15	7	11	10	18	6	20	6	14	11	14	11	9	8	6	11	4	10	14	7	14	6	8	13	14	11	15	11	19	18	8	11	12	2									
		0.81%	0.91%	0.40%	0.97%	0.77%	0.57%	0.48%	1.22%	0.44%	0.66%	0.91%	1.24%	0.58%	1.32%	0.50%	0.95%	0.76%	1.00%	0.77%	0.76%	0.56%	0.43%	0.81%	0.37%	0.70%	1.06%	0.54%	1.08%	0.44%	0.63%	0.89%	1.06%	0.91%	1.02%	0.83%	1.43%	1.43%	0.63%	0.72%	0.79%	0.47%									
19	Титов Борис Юрьевич	837	25	17	22	14	26	11	16	20	33	22	20	23	27	11	27	26	18	17	19	15	23	17	22	20	19	22	22	24	25	24	17	25	24	32	25	22	12	24	25	4									
		1.58%	1.75%	1.37%	1.63%	1.07%	1.85%	0.88%	1.30%	1.25%	1.97%	1.99%	1.38%	2.22%	1.78%	0.92%	1.84%	1.81%	1.29%	1.20%	1.61%	1.06%	1.65%	1.26%	2.03%	1.41%	1.44%	1.69%	1.70%	1.78%	1.98%	1.63%	1.29%	2.08%	1.63%	2.42%	1.88%	1.75%	0.94%	1.56%	1.65%	0.93%									
20	Явлинский Григорий Алексеевич	1776	48	40	49	47	55	39	30	38	52	42	49	52	49	33	54	38	44	55	30	54	35	46	41	46	37	40	48	44	30	67	50	38	58	55	38	57	44	40	56	8									
		3.35%	3.36%	3.22%	3.64%	3.61%	3.92%	3.13%	2.44%	2.38%	3.10%	3.81%	3.37%	5.02%	3.24%	2.75%	3.68%	2.64%	3.14%	3.87%	2.54%	3.81%	2.51%	3.40%	3.79%	3.24%	2.81%	3.08%	3.71%	3.26%	2.38%	4.56%	3.79%	3.16%	3.95%	4.15%	2.85%	4.52%	3.45%	2.60%	3.69%	1.87%									
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
