Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Усть-Канская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.26%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.51%					
23	6.Политическая партия «Партия социальной справедливости»	5	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.26%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	227	16	2	11	3	7	5	3	3	0	62	5	2	10	0	2	6	2	8	1	32	4	5	34	4					
		2.87%	5.63%	1.57%	3.56%	3.75%	6.42%	2.75%	2.01%	0.86%	0.00%	3.62%	1.32%	0.34%	1.49%	0.00%	1.57%	0.65%	1.92%	2.77%	1.27%	7.31%	4.88%	3.94%	8.17%	2.05%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	458	11	8	26	2	4	3	21	21	7	116	17	25	31	25	16	31	10	13	7	14	3	9	31	7					
		5.79%	3.87%	6.30%	8.41%	2.50%	3.67%	1.65%	14.09%	6.00%	6.36%	6.78%	4.47%	4.23%	4.61%	30.49%	12.60%	3.37%	9.62%	4.50%	8.86%	3.20%	3.66%	7.09%	7.45%	3.59%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	44	1	1	0	0	0	4	3	1	0	10	1	3	5	0	0	1	1	5	1	1	1	2	2	1					
		0.56%	0.35%	0.79%	0.00%	0.00%	0.00%	2.20%	2.01%	0.29%	0.00%	0.58%	0.26%	0.51%	0.74%	0.00%	0.00%	0.11%	0.96%	1.73%	1.27%	0.23%	1.22%	1.57%	0.48%	0.51%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6330	220	109	243	72	83	154	118	287	94	1321	296	509	566	49	102	805	74	229	42	354	70	99	275	159					
		79.99%	77.46%	85.83%	78.64%	90.00%	76.15%	84.62%	79.19%	82.00%	85.45%	77.21%	77.89%	86.13%	84.10%	59.76%	80.31%	87.60%	71.15%	79.24%	53.16%	80.82%	85.37%	77.95%	66.11%	81.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	20	3	0	0	1	1	0	0	0	0	7	1	1	3	0	0	2	0	0	0	0	0	1	0	0					
		0.25%	1.06%	0.00%	0.00%	1.25%	0.92%	0.00%	0.00%	0.00%	0.00%	0.41%	0.26%	0.17%	0.45%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
