Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Аткарская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	385	16	11	12	14	18	27	22	23	6	9	9	21	11	20	1	0	9	3	11	3	4	14	14	6	0	4	9	8	17	4	6	0	10	8	21	14	0					
		1.57%	1.83%	1.50%	1.38%	1.22%	1.49%	2.20%	1.43%	2.36%	1.08%	1.11%	1.72%	2.48%	1.82%	1.80%	0.23%	0.00%	1.44%	0.88%	1.54%	0.68%	1.03%	1.36%	2.50%	1.41%	0.00%	1.09%	2.43%	1.17%	1.99%	1.37%	1.21%	0.00%	2.61%	4.60%	2.11%	2.71%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	58	1	2	5	5	3	9	3	5	2	3	2	0	2	3	0	0	1	0	2	0	0	4	0	0	0	1	0	0	0	1	0	0	1	2	0	1	0					
		0.24%	0.11%	0.27%	0.58%	0.44%	0.25%	0.73%	0.20%	0.51%	0.36%	0.37%	0.38%	0.00%	0.33%	0.27%	0.00%	0.00%	0.16%	0.00%	0.28%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.26%	1.15%	0.00%	0.19%	0.00%					
20	3.Политическая партия «Демократическая партия России»	17	0	0	1	1	1	0	2	2	0	1	0	0	0	2	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0					
		0.07%	0.00%	0.00%	0.12%	0.09%	0.08%	0.00%	0.13%	0.21%	0.00%	0.12%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2136	122	124	114	168	94	161	198	162	62	96	66	121	70	112	2	3	33	29	33	3	3	36	41	30	8	10	6	43	17	8	34	1	23	9	63	21	10					
		8.70%	13.96%	16.96%	13.12%	14.65%	7.80%	13.09%	12.89%	16.65%	11.11%	11.87%	12.64%	14.27%	11.55%	10.06%	0.47%	0.95%	5.26%	8.55%	4.62%	0.68%	0.77%	3.51%	7.32%	7.06%	1.66%	2.72%	1.62%	6.29%	1.99%	2.74%	6.85%	0.26%	6.01%	5.17%	6.32%	4.07%	3.79%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	0	0	1	0	0	1	0	1	0	2	1	1	0	0	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.12%	0.00%	0.00%	0.08%	0.00%	0.10%	0.00%	0.25%	0.19%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.26%	0.19%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	25	0	5	2	1	1	1	2	2	3	1	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.10%	0.00%	0.68%	0.23%	0.09%	0.08%	0.08%	0.13%	0.21%	0.54%	0.12%	0.19%	0.12%	0.00%	0.09%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.10%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1268	66	39	73	110	73	92	104	57	34	63	43	41	44	56	0	1	20	14	38	1	5	33	19	7	1	10	6	30	42	9	10	17	13	14	42	28	13					
		5.16%	7.55%	5.34%	8.40%	9.59%	6.06%	7.48%	6.77%	5.86%	6.09%	7.79%	8.24%	4.83%	7.26%	5.03%	0.00%	0.32%	3.19%	4.13%	5.31%	0.23%	1.29%	3.22%	3.39%	1.65%	0.21%	2.72%	1.62%	4.39%	4.91%	3.08%	2.02%	4.44%	3.39%	8.05%	4.21%	5.43%	4.92%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1418	95	53	98	62	72	106	126	109	38	67	33	62	44	94	3	2	16	11	20	2	2	21	12	15	4	24	8	52	32	15	12	0	18	13	42	22	13					
		5.78%	10.87%	7.25%	11.28%	5.41%	5.98%	8.62%	8.20%	11.20%	6.81%	8.28%	6.32%	7.31%	7.26%	8.45%	0.70%	0.63%	2.55%	3.24%	2.80%	0.45%	0.51%	2.05%	2.14%	3.53%	0.83%	6.52%	2.16%	7.60%	3.74%	5.14%	2.42%	0.00%	4.70%	7.47%	4.21%	4.26%	4.92%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	98	2	3	3	7	2	0	20	3	3	4	3	8	7	2	0	0	2	3	4	0	0	6	1	0	0	1	0	2	1	0	3	0	0	0	4	3	1					
		0.40%	0.23%	0.41%	0.35%	0.61%	0.17%	0.00%	1.30%	0.31%	0.54%	0.49%	0.57%	0.94%	1.16%	0.18%	0.00%	0.00%	0.32%	0.88%	0.56%	0.00%	0.00%	0.58%	0.18%	0.00%	0.00%	0.27%	0.00%	0.29%	0.12%	0.00%	0.60%	0.00%	0.00%	0.00%	0.40%	0.58%	0.38%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18706	554	463	546	753	916	796	1014	589	399	541	350	571	423	813	420	310	540	275	583	432	372	903	459	360	470	317	338	540	740	254	428	365	306	125	800	416	225					
		76.19%	63.39%	63.34%	62.83%	65.65%	76.02%	64.72%	66.02%	60.53%	71.51%	66.87%	67.05%	67.33%	69.80%	73.05%	98.59%	98.10%	86.12%	81.12%	81.54%	97.96%	95.63%	88.01%	81.96%	84.71%	97.31%	86.14%	91.11%	78.95%	86.55%	86.99%	86.29%	95.30%	79.90%	71.84%	80.24%	80.62%	85.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	148	4	8	4	10	10	20	16	6	3	13	3	9	3	3	0	0	4	2	5	0	1	2	1	2	0	0	0	3	0	1	0	0	6	2	6	1	0					
		0.60%	0.46%	1.09%	0.46%	0.87%	0.83%	1.63%	1.04%	0.62%	0.54%	1.61%	0.57%	1.06%	0.50%	0.27%	0.00%	0.00%	0.64%	0.59%	0.70%	0.00%	0.26%	0.19%	0.18%	0.47%	0.00%	0.00%	0.00%	0.44%	0.00%	0.34%	0.00%	0.00%	1.57%	1.15%	0.60%	0.19%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
