Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Чердаклинская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749					
		1.69%	2.19%	3.08%	3.73%	0.56%	0.99%	0.82%	1.52%	0.75%	0.84%	2.83%	1.16%	1.90%	1.31%	0.38%	1.20%	2.98%	0.34%	1.70%	3.53%	3.85%	4.36%	0.59%	0.00%	1.47%	2.96%	1.12%	1.34%	1.71%	1.92%	1.94%	0.92%					
19	2.Всероссийская политическая партия «Гражданская Сила»	83	9	24	0	0	0	7	4	3	8	3	0	0	2	0	1	0	0	0	0	0	2	1	0	6	2	4	5	0	1	1	0					
		0.33%	0.47%	1.12%	0.00%	0.00%	0.00%	0.44%	0.26%	0.15%	0.42%	0.65%	0.00%	0.00%	0.66%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.15%	0.00%	0.59%	0.42%	0.30%	0.75%	0.00%	0.38%	0.10%	0.00%					
20	3.Политическая партия «Демократическая партия России»	20	0	3	0	1	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	3	0	4	0					
		0.08%	0.00%	0.14%	0.00%	0.28%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.19%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.21%	0.00%	0.23%	0.00%	0.21%	0.00%	0.15%	0.16%	0.00%	0.39%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2412	214	156	115	37	90	203	270	211	128	35	42	33	8	10	24	18	17	15	18	55	43	60	40	77	40	85	54	144	21	125	24					
		9.51%	11.16%	7.29%	17.16%	10.45%	12.69%	12.78%	17.86%	10.59%	6.68%	7.61%	8.14%	6.96%	2.62%	3.79%	7.21%	5.96%	5.80%	4.26%	5.77%	11.75%	8.92%	8.82%	9.03%	7.55%	8.46%	6.37%	8.05%	7.70%	8.08%	12.15%	11.06%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	56	6	14	0	0	1	6	5	1	3	1	1	0	0	0	0	0	1	5	0	3	0	0	0	0	0	1	4	0	1	2	1					
		0.22%	0.31%	0.65%	0.00%	0.00%	0.14%	0.38%	0.33%	0.05%	0.16%	0.22%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	1.42%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.60%	0.00%	0.38%	0.19%	0.46%					
23	6.Политическая партия «Партия социальной справедливости»	19	2	4	1	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	1	1	0					
		0.07%	0.10%	0.19%	0.15%	0.00%	0.00%	0.06%	0.00%	0.05%	0.10%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.21%	0.15%	0.15%	0.00%	0.38%	0.10%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1372	113	178	48	16	11	82	103	89	79	33	45	20	26	19	21	3	23	14	21	36	19	12	20	59	32	53	35	77	15	65	5					
		5.41%	5.89%	8.31%	7.16%	4.52%	1.55%	5.16%	6.81%	4.47%	4.13%	7.17%	8.72%	4.22%	8.52%	7.20%	6.31%	0.99%	7.85%	3.98%	6.73%	7.69%	3.94%	1.76%	4.51%	5.78%	6.77%	3.97%	5.22%	4.12%	5.77%	6.32%	2.30%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1292	174	141	63	11	15	64	76	59	47	21	22	33	10	7	10	5	5	24	34	30	22	12	18	67	19	62	57	106	7	61	10					
		5.10%	9.08%	6.59%	9.40%	3.11%	2.12%	4.03%	5.03%	2.96%	2.45%	4.57%	4.26%	6.96%	3.28%	2.65%	3.00%	1.66%	1.71%	6.82%	10.90%	6.41%	4.56%	1.76%	4.06%	6.57%	4.02%	4.65%	8.49%	5.67%	2.69%	5.93%	4.61%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	116	8	8	0	2	0	4	8	12	10	3	1	0	0	2	1	0	0	4	0	7	2	5	1	5	3	6	11	12	0	1	0					
		0.46%	0.42%	0.37%	0.00%	0.56%	0.00%	0.25%	0.53%	0.60%	0.52%	0.65%	0.19%	0.00%	0.00%	0.76%	0.30%	0.00%	0.00%	1.14%	0.00%	1.50%	0.41%	0.74%	0.23%	0.49%	0.63%	0.45%	1.64%	0.64%	0.00%	0.10%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19210	1330	1524	413	283	581	1187	1007	1586	1615	346	395	376	243	220	269	265	242	281	228	308	343	575	358	773	351	1102	484	1403	208	745	169					
		75.76%	69.38%	71.18%	61.64%	79.94%	81.95%	74.75%	66.60%	79.58%	84.33%	75.22%	76.55%	79.32%	79.67%	83.33%	80.78%	87.75%	82.59%	79.83%	73.08%	65.81%	71.16%	84.56%	80.81%	75.78%	74.21%	82.61%	72.13%	75.03%	80.00%	72.40%	77.88%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	77	9	13	1	1	0	4	4	1	3	1	0	1	0	3	3	1	1	2	0	1	2	4	2	1	9	1	8	0	0	1	0					
		0.30%	0.47%	0.61%	0.15%	0.28%	0.00%	0.25%	0.26%	0.05%	0.16%	0.22%	0.00%	0.21%	0.00%	1.14%	0.90%	0.33%	0.34%	0.57%	0.00%	0.21%	0.41%	0.59%	0.45%	0.10%	1.90%	0.07%	1.19%	0.00%	0.00%	0.10%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
