Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Гдовская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591					
		0.20%	0.12%	0.16%	0.09%	0.0%	0.28%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.91%	0.43%	0.0%	0.40%	0.0%	0.0%	0.0%	0.34%	0.54%	0.43%	0.0%	1.47%					
32	"15. ""Партия СЛОН"""	18	1	1	3	0	0	0	0	0	0	2	1	2	0	0	4	1	0	0	0	1	0	0	2	0	0	0	0					
		0.21%	0.12%	0.16%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.65%	1.55%	0.0%	0.0%	0.63%	0.45%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	300	29	20	41	5	8	3	1	0	3	72	3	5	8	13	22	8	9	6	6	2	1	2	2	6	17	3	5					
		3.58%	3.49%	3.28%	3.94%	2.0%	2.24%	2.75%	3.33%	0.0%	2.38%	7.78%	1.96%	3.87%	5.55%	3.81%	3.50%	3.66%	3.93%	2.59%	2.40%	0.61%	0.61%	3.33%	0.68%	3.29%	3.71%	1.74%	7.35%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	2	2	2	5	1	0	0	0	2	1	1	1	2	2	3	0	1	1	3	2	1	0	2	1	2	0	1					
		0.45%	0.24%	0.32%	0.19%	2.0%	0.28%	0.0%	0.0%	0.0%	1.58%	0.10%	0.65%	0.77%	1.38%	0.58%	0.47%	0.0%	0.43%	0.43%	1.20%	0.61%	0.61%	0.0%	0.68%	0.54%	0.43%	0.0%	1.47%					
35	"18. ""ЛДПР"""	1068	104	68	121	28	45	20	3	4	10	181	14	11	16	51	72	26	20	38	26	36	21	2	41	21	55	30	4					
		12.77%	12.54%	11.16%	11.63%	11.2%	12.60%	18.34%	10.0%	9.09%	7.93%	19.56%	9.15%	8.52%	11.11%	14.95%	11.46%	11.92%	8.73%	16.45%	10.44%	11.07%	12.96%	3.33%	13.94%	11.53%	12.00%	17.44%	5.88%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	610	77	52	92	15	14	11	5	0	3	34	6	4	16	29	34	14	12	15	16	37	6	4	26	26	52	8	2					
		7.29%	9.28%	8.53%	8.84%	6.0%	3.92%	10.09%	16.66%	0.0%	2.38%	3.67%	3.92%	3.10%	11.11%	8.50%	5.41%	6.42%	5.24%	6.49%	6.42%	11.38%	3.70%	6.66%	8.84%	14.28%	11.35%	4.65%	2.94%					
37	"20. ""Политическая партия ""Единая Россия"""	3550	330	266	429	95	211	35	12	0	37	330	80	44	51	180	287	108	109	94	119	169	74	31	121	57	178	69	34					
		42.45%	39.80%	43.67%	41.25%	38.0%	59.10%	32.11%	40.0%	0.0%	29.36%	35.67%	52.28%	34.10%	35.41%	52.78%	45.70%	49.54%	47.59%	40.69%	47.79%	52.0%	45.67%	51.66%	41.15%	31.31%	38.86%	40.11%	49.99%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	1	0	3	1	1	0	0	1	0	2	2	2	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1					
		0.23%	0.12%	0.0%	0.28%	0.4%	0.28%	0.0%	0.0%	2.27%	0.0%	0.21%	1.30%	1.55%	0.0%	0.0%	0.15%	0.45%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.34%	0.0%	0.21%	0.58%	1.47%					
39	"22. ""Развитие предпринимательства"""	17	0	1	2	0	1	0	0	0	1	4	0	0	0	0	2	0	0	1	0	1	0	1	0	0	3	0	0					
		0.20%	0.0%	0.16%	0.19%	0.0%	0.28%	0.0%	0.0%	0.0%	0.79%	0.43%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.43%	0.0%	0.30%	0.0%	1.66%	0.0%	0.0%	0.65%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	953	101	80	161	33	14	10	2	10	14	67	8	36	21	16	63	16	22	29	33	29	20	11	40	23	63	20	11					
		11.39%	12.18%	13.13%	15.48%	13.2%	3.92%	9.17%	6.66%	22.72%	11.11%	7.24%	5.22%	27.90%	14.58%	4.69%	10.03%	7.33%	9.60%	12.55%	13.25%	8.92%	12.34%	18.33%	13.60%	12.63%	13.75%	11.62%	16.17%					
																																		
41	Против всех	320	29	28	31	13	6	0	0	1	11	92	7	4	3	8	16	12	7	2	8	12	3	0	6	5	6	9	1					
		3.82%	3.49%	4.59%	2.98%	5.2%	1.68%	0.0%	0.0%	2.27%	8.73%	9.94%	4.57%	3.10%	2.08%	2.34%	2.54%	5.50%	3.05%	0.86%	3.21%	3.69%	1.85%	0.0%	2.04%	2.74%	1.31%	5.23%	1.47%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
