7	Число избирательных бюллетеней в переносных ящиках для голосования	7147	163	224	323	0	33	116	27	143	158	150	44	40	223	87	28	27	9	236	72	46	104	69	34	136	476	92	54	295	176	239	215	47	66	133	150	33	208	228	168	51	87	277	92	79	64	120	103	143	91	63	62	250	15	63	126	84	222	25	58	0									
8	Число бюллетеней в стационарных ящиках для голосования	62722	1562	1587	920	180	963	1361	1189	833	801	1144	586	1967	1019	1225	1107	1473	959	849	1169	1118	1626	1135	1654	1190	1278	1763	1612	703	1450	677	704	536	768	1020	897	756	924	288	1121	820	1233	563	907	529	706	767	1191	1401	1040	1433	648	1070	593	1365	1243	1622	1124	1090	563	700									
9	Число недействительных избирательных бюллетеней	574	16	19	8	4	6	11	5	6	3	7	2	21	4	10	17	7	4	2	11	10	21	16	22	12	12	17	12	6	13	9	5	8	7	2	13	8	5	5	4	12	5	6	5	4	5	9	10	13	13	10	5	4	10	23	23	13	11	9	11	3									
10	Число действительных избирательных бюллетеней	69295	1709	1792	1235	176	990	1466	1211	970	956	1287	628	1986	1238	1302	1118	1493	964	1083	1230	1154	1709	1188	1666	1314	1742	1838	1654	992	1613	907	914	575	827	1151	1034	781	1127	511	1285	859	1315	834	994	604	765	878	1284	1531	1118	1486	705	1316	598	1405	1346	1693	1335	1106	610	697									
11	Число полученных открепительных  удостоверений	4157	60	105	75	0	90	105	91	50	50	70	50	120	50	50	90	60	50	50	50	62	90	50	120	90	30	100	62	65	70	50	50	50	50	70	50	50	50	35	65	70	80	75	75	50	75	50	100	110	57	110	50	50	50	65	75	320	70	50	50	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	3968	60	105	75	0	84	105	90	50	46	70	35	120	43	50	90	60	30	50	50	62	90	50	120	86	11	100	62	65	70	50	50	50	49	60	50	42	50	27	62	48	80	75	71	45	75	50	91	110	57	110	45	50	37	65	75	318	70	41	36	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	3539	52	20	25	180	54	40	49	14	25	37	48	37	9	6	22	117	122	30	26	29	8	22	35	61	29	16	29	21	24	21	18	34	33	9	31	63	10	10	22	108	18	5	38	29	17	32	23	92	27	29	10	8	57	231	30	39	133	517	111	547									
14	Число неиспользованных открепительных удостоверений	189	0	0	0	0	6	0	1	0	4	0	15	0	7	0	0	0	20	0	0	0	0	0	0	4	19	0	0	0	0	0	0	0	1	10	0	8	0	8	3	22	0	0	4	5	0	0	9	0	0	0	5	0	13	0	0	2	0	9	14	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	342	9	5	9	0	6	7	11	5	2	12	4	10	4	4	6	2	0	2	5	4	5	4	7	7	2	2	9	9	5	5	7	5	3	7	4	7	5	3	3	9	6	10	21	7	8	6	13	3	1	11	5	6	4	7	9	3	4	2	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																							
19	Жириновский Владимир Вольфович	3529	73	73	89	14	39	37	77	60	49	83	33	139	68	82	94	66	36	44	27	51	70	50	125	66	111	99	116	58	78	33	23	33	30	69	78	49	49	26	22	49	78	49	60	44	27	38	74	30	26	92	42	28	32	76	68	130	53	64	33	17									
		5.05%	4.23%	4.03%	7.16%	7.78%	3.92%	2.51%	6.33%	6.15%	5.11%	6.41%	5.24%	6.93%	5.48%	6.25%	8.28%	4.40%	3.72%	4.06%	2.18%	4.38%	4.05%	4.15%	7.41%	4.98%	6.33%	5.34%	6.96%	5.81%	4.80%	3.60%	2.50%	5.66%	3.60%	5.98%	7.45%	6.21%	4.33%	5.04%	1.71%	5.63%	5.91%	5.83%	6.01%	7.24%	3.51%	4.28%	5.72%	1.94%	2.30%	6.15%	5.92%	2.12%	5.26%	5.32%	4.97%	7.62%	3.94%	5.74%	5.31%	2.43%									
20	Зюганов Геннадий Андреевич	11438	349	192	203	30	235	307	203	129	89	201	50	278	120	289	297	270	154	134	195	191	351	268	344	207	93	365	343	203	424	125	132	120	176	126	106	150	200	79	152	195	72	120	222	95	104	166	225	240	156	304	128	74	113	291	260	224	235	197	128	9									
		16.37%	20.23%	10.60%	16.33%	16.67%	23.59%	20.79%	16.69%	13.22%	9.28%	15.53%	7.94%	13.85%	9.66%	22.03%	26.17%	18.00%	15.91%	12.35%	15.71%	16.41%	20.29%	22.26%	20.38%	15.61%	5.30%	19.68%	20.59%	20.34%	26.08%	13.65%	14.36%	20.58%	21.10%	10.93%	10.12%	19.01%	17.67%	15.31%	11.79%	22.39%	5.45%	14.29%	22.22%	15.63%	13.51%	18.71%	17.39%	15.54%	13.79%	20.32%	18.03%	5.61%	18.59%	20.38%	18.99%	13.13%	17.46%	17.67%	20.61%	1.29%									
21	Миронов Сергей Михайлович	2734	109	73	52	11	58	22	64	37	39	50	9	117	21	83	67	73	53	31	11	50	61	65	94	52	33	33	76	19	98	30	22	25	42	55	28	41	40	13	25	41	46	29	17	21	21	39	67	85	14	69	29	26	39	74	62	39	42	52	35	5									
		3.91%	6.32%	4.03%	4.18%	6.11%	5.82%	1.49%	5.26%	3.79%	4.07%	3.86%	1.43%	5.83%	1.69%	6.33%	5.90%	4.87%	5.48%	2.86%	0.89%	4.30%	3.53%	5.40%	5.57%	3.92%	1.88%	1.78%	4.56%	1.90%	6.03%	3.28%	2.39%	4.29%	5.04%	4.77%	2.67%	5.20%	3.53%	2.52%	1.94%	4.71%	3.48%	3.45%	1.70%	3.45%	2.73%	4.40%	5.18%	5.51%	1.24%	4.61%	4.08%	1.97%	6.41%	5.18%	4.53%	2.29%	3.12%	4.66%	5.64%	0.71%									
22	Прохоров Михаил Дмитриевич	4959	23	95	129	11	90	26	90	54	17	35	15	32	51	110	147	20	24	9	106	103	113	140	197	111	74	51	137	56	144	33	13	80	65	42	101	76	61	24	35	114	81	62	96	74	74	54	183	216	56	137	84	30	79	229	220	178	39	109	91	13									
		7.10%	1.33%	5.25%	10.38%	6.11%	9.04%	1.76%	7.40%	5.53%	1.77%	2.70%	2.38%	1.59%	4.11%	8.38%	12.95%	1.33%	2.48%	0.83%	8.54%	8.85%	6.53%	11.63%	11.67%	8.37%	4.22%	2.75%	8.22%	5.61%	8.86%	3.60%	1.41%	13.72%	7.79%	3.64%	9.65%	9.63%	5.39%	4.65%	2.72%	13.09%	6.14%	7.38%	9.61%	12.17%	9.61%	6.09%	14.14%	13.99%	4.95%	9.16%	11.83%	2.27%	12.99%	16.04%	16.07%	10.43%	2.90%	9.78%	14.65%	1.86%									
23	Путин Владимир Владимирович	46635	1155	1359	762	110	568	1074	777	690	762	918	521	1420	978	738	513	1064	697	865	891	759	1114	665	906	878	1431	1290	982	656	869	686	724	317	514	859	721	465	777	369	1051	460	1038	574	599	370	539	581	735	960	866	884	422	1158	335	735	736	1122	966	684	323	653									
		66.75%	66.96%	75.04%	61.30%	61.11%	57.03%	72.71%	63.90%	70.70%	79.46%	70.94%	82.70%	70.75%	78.74%	56.25%	45.20%	70.93%	72.00%	79.72%	71.80%	65.21%	64.39%	55.23%	53.67%	66.21%	81.58%	69.54%	58.94%	65.73%	53.44%	74.89%	78.78%	54.37%	61.63%	74.50%	68.86%	58.94%	68.64%	71.51%	81.54%	52.81%	78.64%	68.33%	59.96%	60.86%	70.00%	65.50%	56.80%	62.18%	76.57%	59.09%	59.44%	87.73%	55.10%	51.47%	53.76%	65.77%	71.77%	61.35%	52.01%	93.29%									
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
