Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																															
Дата голосования: 18.09.2016																															
																															
Наименование Избирательной комиссии:    Ялуторовская городская																															
																															
Сводная таблица итогов голосования по федеральному избирательному округу																															
																															
		Сумма	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720									
		0.15%	0.38%	0.16%	0.26%	0.08%	0.00%	0.21%	0.12%	0.45%	0.00%	0.08%	0.23%	0.15%	0.18%	0.20%	0.09%	0.00%	0.19%	0.07%	0.14%	0.00%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	4320	363	261	130	207	85	216	148	215	280	235	282	218	176	156	246	183	143	237	245	294									
		19.88%	27.71%	20.67%	16.99%	16.25%	9.94%	22.57%	17.25%	23.99%	24.43%	19.47%	31.97%	16.54%	15.62%	15.31%	20.92%	21.16%	13.24%	16.95%	16.80%	33.49%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	69	6	0	2	3	1	4	2	2	1	1	12	3	5	3	2	3	10	1	3	5									
		0.32%	0.46%	0.00%	0.26%	0.24%	0.12%	0.42%	0.23%	0.22%	0.09%	0.08%	1.36%	0.23%	0.44%	0.29%	0.17%	0.35%	0.93%	0.07%	0.21%	0.57%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	68	6	1	2	1	7	3	1	4	7	2	8	1	1	1	5	1	5	5	3	4									
		0.31%	0.46%	0.08%	0.26%	0.08%	0.82%	0.31%	0.12%	0.45%	0.61%	0.17%	0.91%	0.08%	0.09%	0.10%	0.43%	0.12%	0.46%	0.36%	0.21%	0.46%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	26	2	3	4	1	0	0	1	0	1	1	1	1	2	3	2	1	3	0	0	0									
		0.12%	0.15%	0.24%	0.52%	0.08%	0.00%	0.00%	0.12%	0.00%	0.09%	0.08%	0.11%	0.08%	0.18%	0.29%	0.17%	0.12%	0.28%	0.00%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	84	3	0	5	3	0	1	3	9	3	1	10	3	6	6	7	4	6	4	3	7									
		0.39%	0.23%	0.00%	0.65%	0.24%	0.00%	0.10%	0.35%	1.00%	0.26%	0.08%	1.13%	0.23%	0.53%	0.59%	0.60%	0.46%	0.56%	0.29%	0.21%	0.80%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	2328	197	166	113	83	71	98	110	91	79	140	78	132	141	137	129	61	126	82	199	95									
		10.71%	15.04%	13.14%	14.77%	6.51%	8.30%	10.24%	12.82%	10.16%	6.89%	11.60%	8.84%	10.02%	12.51%	13.44%	10.97%	7.05%	11.67%	5.87%	13.65%	10.82%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	36	3	1	2	1	1	1	1	4	2	1	2	0	3	2	2	0	4	1	2	3									
		0.17%	0.23%	0.08%	0.26%	0.08%	0.12%	0.10%	0.12%	0.45%	0.17%	0.08%	0.23%	0.00%	0.27%	0.20%	0.17%	0.00%	0.37%	0.07%	0.14%	0.34%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1513	93	124	70	60	37	60	85	54	50	9	40	121	115	106	46	49	114	55	180	45									
		6.96%	7.10%	9.82%	9.15%	4.71%	4.33%	6.27%	9.91%	6.03%	4.36%	0.75%	4.54%	9.18%	10.20%	10.40%	3.91%	5.66%	10.56%	3.93%	12.35%	5.13%									
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
