Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Сивинская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №3501	УИК №3502	УИК №3503	УИК №3504	УИК №3505	УИК №3506	УИК №3507	УИК №3508	УИК №3509	УИК №3510	УИК №3511	УИК №3512	УИК №3513	УИК №3514	УИК №3515	УИК №3516	УИК №3517	УИК №3518	УИК №3519	УИК №3520	УИК №3521	УИК №3522	УИК №3523					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1470	4	33	107	4	64	17	85	124	41	46	31	28	10	194	61	24	17	75	52	74	136	166	77					
		24.63%	7.02%	13.15%	19.74%	3.57%	34.97%	17.35%	22.91%	25.57%	26.45%	21.00%	27.19%	21.21%	18.18%	31.80%	31.77%	25.00%	39.53%	28.41%	40.94%	31.36%	24.24%	24.48%	19.90%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	64	1	6	3	2	3	0	3	8	0	2	1	0	0	6	0	1	0	1	2	4	5	8	8					
		1.07%	1.75%	2.39%	0.55%	1.79%	1.64%	0.00%	0.81%	1.65%	0.00%	0.91%	0.88%	0.00%	0.00%	0.98%	0.00%	1.04%	0.00%	0.38%	1.57%	1.69%	0.89%	1.18%	2.07%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2737	32	145	270	73	72	54	194	205	66	119	51	80	31	205	66	54	18	136	37	97	244	285	203					
		45.86%	56.14%	57.77%	49.82%	65.18%	39.34%	55.10%	52.29%	42.27%	42.58%	54.34%	44.74%	60.61%	56.36%	33.61%	34.38%	56.25%	41.86%	51.52%	29.13%	41.10%	43.49%	42.04%	52.45%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	26	0	1	4	1	1	1	1	2	2	2	0	1	0	2	1	0	0	3	0	0	1	2	1					
		0.44%	0.00%	0.40%	0.74%	0.89%	0.55%	1.02%	0.27%	0.41%	1.29%	0.91%	0.00%	0.76%	0.00%	0.33%	0.52%	0.00%	0.00%	1.14%	0.00%	0.00%	0.18%	0.29%	0.26%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
