Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Баяндаевская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63					
		1.89%	1.05%	1.56%	2.71%	2.78%	2.06%	10.17%	0.00%	1.85%	0.78%	1.78%	4.35%	6.43%	0.80%	1.33%	0.00%	0.00%	3.37%	1.20%	0.00%	0.00%	1.06%	2.35%	1.78%	0.71%	1.84%					
20	. Миронов Сергей Михайлович	45	2	2	0	0	0	4	2	5	2	1	0	2	2	6	0	1	1	6	3	0	0	0	1	2	3					
		0.73%	1.05%	1.56%	0.00%	0.00%	0.00%	2.26%	2.63%	1.32%	0.52%	0.59%	0.00%	0.64%	0.80%	0.57%	0.00%	0.39%	1.12%	1.20%	3.00%	0.00%	0.00%	0.00%	0.30%	0.48%	1.38%					
21	. Путин Владимир Владимирович	4583	135	76	265	61	190	114	47	265	294	148	73	217	206	713	59	209	60	395	76	97	71	64	249	341	158					
		74.71%	70.68%	59.38%	79.82%	84.72%	78.19%	64.41%	61.84%	70.11%	76.56%	87.57%	79.35%	69.77%	82.07%	67.52%	90.77%	81.96%	67.42%	78.69%	76.00%	89.81%	75.53%	75.29%	73.67%	81.00%	72.81%					
22	. Хакамада Ирина Муцуовна	337	17	20	3	1	13	4	5	12	19	4	2	4	15	100	2	9	12	27	5	4	5	5	24	16	9					
		5.49%	8.90%	15.62%	0.90%	1.39%	5.35%	2.26%	6.58%	3.17%	4.95%	2.37%	2.17%	1.29%	5.98%	9.47%	3.08%	3.53%	13.48%	5.38%	5.00%	3.70%	5.32%	5.88%	7.10%	3.80%	4.15%					
23	. Харитонов Николай Михайлович	801	31	25	36	4	29	27	22	71	57	8	8	53	18	177	3	25	12	42	14	2	15	12	40	37	33					
		13.06%	16.23%	19.53%	10.84%	5.56%	11.93%	15.25%	28.95%	18.78%	14.84%	4.73%	8.70%	17.04%	7.17%	16.76%	4.62%	9.80%	13.48%	8.37%	14.00%	1.85%	15.96%	14.12%	11.83%	8.79%	15.21%					
																																
24	Против всех	52	0	0	3	0	0	3	0	4	3	1	1	6	1	14	0	0	0	4	0	0	0	1	3	4	4					
		0.85%	0.00%	0.00%	0.90%	0.00%	0.00%	1.69%	0.00%	1.06%	0.78%	0.59%	1.09%	1.93%	0.40%	1.33%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	1.18%	0.89%	0.95%	1.84%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
