Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Суземская																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034					
		65.08%	75.24%	29.33%	82.50%	60.26%	57.79%	52.26%	70.11%	71.47%	51.66%	25.00%	60.42%	75.61%	80.93%	84.93%	71.29%	61.67%	71.58%	77.12%	65.14%	60.89%	65.66%	59.69%	61.79%	62.50%	53.39%	84.25%					
22	. Хакамада Ирина Муцуовна	128	2	1	3	0	3	2	10	3	1	0	4	8	3	4	2	8	1	2	28	12	2	24	2	2	0	1					
		1.41%	0.65%	1.33%	3.75%	0.00%	1.14%	1.29%	0.96%	0.80%	0.33%	0.00%	2.08%	4.88%	1.40%	2.74%	0.96%	1.67%	0.36%	1.31%	1.88%	1.61%	0.50%	2.19%	0.47%	2.50%	0.00%	0.79%					
23	. Харитонов Николай Михайлович	2293	56	44	10	21	87	65	202	91	130	31	50	21	21	10	49	152	64	25	358	198	88	310	126	20	48	16					
		25.33%	18.24%	58.67%	12.50%	26.92%	33.08%	41.94%	19.29%	24.27%	43.05%	51.67%	26.04%	12.80%	9.77%	6.85%	23.44%	31.67%	23.02%	16.34%	24.09%	26.61%	22.06%	28.34%	29.72%	25.00%	40.68%	12.60%					
																																	
24	Против всех	149	2	0	0	0	5	1	15	5	6	1	4	3	3	1	5	2	4	0	24	17	7	29	11	2	2	0					
		1.65%	0.65%	0.00%	0.00%	0.00%	1.90%	0.65%	1.43%	1.33%	1.99%	1.67%	2.08%	1.83%	1.40%	0.68%	2.39%	0.42%	1.44%	0.00%	1.62%	2.28%	1.75%	2.65%	2.59%	2.50%	1.69%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
