Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Брасовская																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																									
18	. Глазьев Сергей Юрьевич	339	18	5	7	1	8	7	1	1	4	2	2	9	17	14	0	7	3	3	3	0	3	6	0	11	1	4	1	47	45	17	25	54	7	6					
		2.99%	2.69%	2.75%	2.48%	0.45%	2.14%	4.70%	1.49%	2.22%	1.29%	2.38%	0.99%	2.76%	2.30%	5.22%	0.00%	2.55%	1.44%	3.30%	1.35%	0.00%	1.15%	2.61%	0.00%	2.08%	0.94%	2.78%	0.78%	4.99%	4.71%	2.38%	3.85%	5.71%	1.54%	2.11%					
19	. Малышкин Олег Александрович	189	14	3	0	2	6	8	2	1	3	1	8	3	17	3	2	3	3	1	4	1	3	6	1	7	0	2	1	15	10	15	9	19	9	7					
		1.67%	2.09%	1.65%	0.00%	0.90%	1.60%	5.37%	2.99%	2.22%	0.97%	1.19%	3.94%	0.92%	2.30%	1.12%	1.79%	1.09%	1.44%	1.10%	1.79%	0.96%	1.15%	2.61%	1.49%	1.33%	0.00%	1.39%	0.78%	1.59%	1.05%	2.10%	1.38%	2.01%	1.98%	2.46%					
20	. Миронов Сергей Михайлович	81	5	2	2	1	3	0	0	0	1	0	1	1	5	0	2	2	2	1	1	4	3	7	0	4	0	0	2	7	4	9	4	7	0	1					
		0.71%	0.75%	1.10%	0.71%	0.45%	0.80%	0.00%	0.00%	0.00%	0.32%	0.00%	0.49%	0.31%	0.68%	0.00%	1.79%	0.73%	0.96%	1.10%	0.45%	3.85%	1.15%	3.04%	0.00%	0.76%	0.00%	0.00%	1.56%	0.74%	0.42%	1.26%	0.62%	0.74%	0.00%	0.35%					
21	. Путин Владимир Владимирович	7114	404	106	176	173	250	75	42	27	218	59	137	168	507	133	70	138	121	60	71	48	223	109	37	369	93	51	46	606	539	425	432	637	331	233					
		62.71%	60.39%	58.24%	62.41%	77.93%	66.84%	50.34%	62.69%	60.00%	70.32%	70.24%	67.49%	51.53%	68.70%	49.63%	62.50%	50.18%	57.89%	65.93%	31.84%	46.15%	85.44%	47.39%	55.22%	69.89%	87.74%	35.42%	35.94%	64.33%	56.38%	59.52%	66.46%	67.34%	72.75%	81.75%					
22	. Хакамада Ирина Муцуовна	148	5	7	3	2	11	1	0	0	1	0	3	2	6	2	0	2	15	0	5	5	2	1	0	9	2	4	2	7	13	11	8	12	5	2					
		1.30%	0.75%	3.85%	1.06%	0.90%	2.94%	0.67%	0.00%	0.00%	0.32%	0.00%	1.48%	0.61%	0.81%	0.75%	0.00%	0.73%	7.18%	0.00%	2.24%	4.81%	0.77%	0.43%	0.00%	1.70%	1.89%	2.78%	1.56%	0.74%	1.36%	1.54%	1.23%	1.27%	1.10%	0.70%					
23	. Харитонов Николай Михайлович	3091	209	52	88	34	81	52	20	16	78	18	38	136	159	106	36	118	60	23	133	45	25	100	29	115	10	73	69	216	302	197	147	188	91	27					
		27.25%	31.24%	28.57%	31.21%	15.32%	21.66%	34.90%	29.85%	35.56%	25.16%	21.43%	18.72%	41.72%	21.54%	39.55%	32.14%	42.91%	28.71%	25.27%	59.64%	43.27%	9.58%	43.48%	43.28%	21.78%	9.43%	50.69%	53.91%	22.93%	31.59%	27.59%	22.62%	19.87%	20.00%	9.47%					
																																									
24	Против всех	256	6	6	6	5	3	4	0	0	5	2	6	2	11	6	2	2	4	2	3	1	2	1	0	8	0	6	2	29	34	35	23	24	8	8					
		2.26%	0.90%	3.30%	2.13%	2.25%	0.80%	2.68%	0.00%	0.00%	1.61%	2.38%	2.96%	0.61%	1.49%	2.24%	1.79%	0.73%	1.91%	2.20%	1.35%	0.96%	0.77%	0.43%	0.00%	1.52%	0.00%	4.17%	1.56%	3.08%	3.56%	4.90%	3.54%	2.54%	1.76%	2.81%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
