Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Осинская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	104	1	1	4	1	3	6	3	1	1	3	3	10	6	3	7	0	3	1	0	1	3	2	2	8	2	0	3	19	0	2	5					
		1.24%	1.61%	0.81%	0.93%	0.71%	1.36%	1.45%	1.88%	0.71%	0.45%	1.09%	0.77%	2.03%	1.13%	1.54%	1.89%	0.00%	0.76%	0.56%	0.00%	1.19%	0.56%	1.56%	0.98%	1.14%	0.54%	0.00%	0.82%	23.17%	0.00%	0.48%	4.67%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1710	16	13	89	26	33	70	44	25	26	50	139	164	182	37	41	24	61	43	68	15	81	13	29	98	141	21	47	0	20	74	20					
		20.35%	25.81%	10.48%	20.65%	18.57%	14.93%	16.87%	27.50%	17.73%	11.66%	18.12%	35.46%	33.33%	34.27%	18.97%	11.05%	17.27%	15.48%	24.16%	17.99%	17.86%	15.08%	10.16%	14.15%	13.96%	37.90%	41.18%	12.91%	0.00%	22.47%	17.62%	18.69%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	142	0	0	6	1	0	0	2	0	3	5	10	10	12	4	1	1	4	1	4	1	3	3	3	3	2	0	1	59	0	1	2					
		1.69%	0.00%	0.00%	1.39%	0.71%	0.00%	0.00%	1.25%	0.00%	1.35%	1.81%	2.55%	2.03%	2.26%	2.05%	0.27%	0.72%	1.02%	0.56%	1.06%	1.19%	0.56%	2.34%	1.46%	0.43%	0.54%	0.00%	0.27%	71.95%	0.00%	0.24%	1.87%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4964	40	92	268	87	141	257	88	94	165	125	164	194	220	99	264	100	245	80	274	54	388	83	156	366	187	26	281	0	63	297	66					
		59.07%	64.52%	74.19%	62.18%	62.14%	63.80%	61.93%	55.00%	66.67%	73.99%	45.29%	41.84%	39.43%	41.43%	50.77%	71.16%	71.94%	62.18%	44.94%	72.49%	64.29%	72.25%	64.84%	76.10%	52.14%	50.27%	50.98%	77.20%	0.00%	70.79%	70.71%	61.68%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	36	1	1	4	0	1	0	2	2	0	0	1	2	4	0	0	1	1	2	0	0	0	2	2	4	1	0	2	0	0	3	0					
		0.43%	1.61%	0.81%	0.93%	0.00%	0.45%	0.00%	1.25%	1.42%	0.00%	0.00%	0.26%	0.41%	0.75%	0.00%	0.00%	0.72%	0.25%	1.12%	0.00%	0.00%	0.00%	1.56%	0.98%	0.57%	0.27%	0.00%	0.55%	0.00%	0.00%	0.71%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
