		1.11%	0.96%	1.30%	1.13%	2.20%	0.00%	1.35%	0.70%	1.20%	2.09%	1.41%	2.04%	0.55%	1.11%	0.63%	1.32%	2.32%	0.58%	0.83%	1.59%	1.38%	0.71%	0.66%	0.20%	0.76%	1.07%	0.59%	2.85%	0.00%	1.66%	0.73%	3.70%	0.00%	1.03%	0.37%	0.38%	0.00%	0.54%	0.00%	0.91%	0.34%	1.16%	0.38%	0.57%	0.00%	1.81%	0.32%	0.00%	0.00%	3.16%	0.00%	1.41%	1.90%	0.79%	0.00%	1.60%					
19	Жириновский Владимир Вольфович	2354	54	111	46	52	58	65	13	24	54	52	56	64	71	22	56	70	52	64	64	38	32	43	56	65	76	62	51	20	91	86	16	15	96	37	102	21	39	5	9	30	3	37	50	8	22	22	14	19	16	24	23	8	37	4	29					
		10.20%	10.40%	10.32%	10.36%	7.62%	25.33%	8.78%	9.09%	3.60%	8.68%	6.11%	7.13%	11.76%	11.22%	6.98%	9.23%	9.55%	10.04%	8.80%	11.31%	8.74%	7.58%	7.06%	11.02%	12.31%	10.17%	9.10%	14.53%	16.53%	11.62%	15.64%	14.81%	16.30%	14.08%	13.60%	19.14%	11.60%	10.48%	7.25%	8.18%	10.34%	3.49%	6.95%	14.33%	7.02%	13.25%	7.12%	10.07%	14.73%	10.13%	20.17%	16.20%	7.62%	7.27%	7.02%	9.27%					
20	Зюганов Геннадий Андреевич	3963	68	154	73	122	7	134	31	90	115	186	182	123	104	55	120	133	86	124	83	66	76	90	79	130	125	128	64	18	121	96	19	9	96	40	80	25	68	11	24	38	17	90	57	29	37	54	23	12	31	37	18	7	89	3	66					
		17.18%	13.10%	14.31%	16.44%	17.89%	3.06%	18.11%	21.68%	13.51%	18.49%	21.86%	23.18%	22.61%	16.43%	17.46%	19.77%	18.14%	16.60%	17.06%	14.66%	15.17%	18.01%	14.78%	15.55%	24.62%	16.73%	18.80%	18.23%	14.88%	15.45%	17.45%	17.59%	9.78%	14.08%	14.71%	15.01%	13.81%	18.28%	15.94%	21.82%	13.10%	19.77%	16.92%	16.33%	25.44%	22.29%	17.48%	16.55%	9.30%	19.62%	31.09%	12.68%	6.67%	17.49%	5.26%	21.09%					
21	Медведев Дмитрий Анатольевич	16275	386	784	314	486	158	526	96	533	435	597	522	350	446	232	418	500	372	530	408	319	306	463	369	325	531	479	224	83	550	361	68	65	479	193	344	133	261	53	74	217	65	396	240	76	102	232	102	98	104	58	97	88	369	48	210					
		70.54%	74.37%	72.86%	70.72%	71.26%	68.99%	71.08%	67.13%	80.03%	69.94%	70.15%	66.50%	64.34%	70.46%	73.65%	68.86%	68.21%	71.81%	72.90%	72.08%	73.33%	72.51%	76.03%	72.64%	61.55%	71.08%	70.34%	63.82%	68.60%	70.24%	65.64%	62.96%	70.65%	70.23%	70.96%	64.54%	73.48%	70.16%	76.81%	67.27%	74.83%	75.58%	74.44%	68.77%	66.67%	61.45%	75.08%	73.38%	75.97%	65.82%	48.74%	68.31%	83.81%	72.50%	84.21%	67.09%					
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
