Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Залесовская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757					
		1.11%	2.97%	1.31%	0.48%	4.81%	0.0%	0.98%	0.0%	0.44%	0.59%	1.19%	0.63%	0.74%	1.37%	0.22%	1.71%	2.95%	3.28%	1.29%	1.11%	1.71%	3.73%	0.39%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	162	1	5	11	1	3	1	0	25	15	19	15	4	2	11	8	2	9	6	13	2	4	5	0					
		2.03%	0.37%	3.28%	2.64%	1.20%	2.83%	0.32%	0.0%	3.72%	2.21%	2.05%	1.58%	1.48%	1.37%	2.46%	1.71%	1.18%	2.68%	3.87%	2.42%	1.14%	3.73%	0.97%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	190	6	3	5	6	2	13	1	12	10	14	31	2	3	17	15	4	6	2	14	8	3	10	3					
		2.38%	2.23%	1.97%	1.20%	7.22%	1.88%	4.24%	1.81%	1.78%	1.47%	1.51%	3.27%	0.74%	2.06%	3.81%	3.21%	2.36%	1.79%	1.29%	2.60%	4.57%	2.80%	1.95%	6.52%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	91	3	1	5	2	0	6	0	7	12	4	16	2	1	7	1	9	7	1	4	2	0	1	0					
		1.14%	1.11%	0.65%	1.20%	2.40%	0.0%	1.96%	0.0%	1.04%	1.77%	0.43%	1.69%	0.74%	0.68%	1.56%	0.21%	5.32%	2.08%	0.64%	0.74%	1.14%	0.0%	0.19%	0.0%					
22	"5. ""За Русь Святую"""	34	0	1	3	1	0	1	0	6	0	3	2	1	0	5	2	1	1	1	3	1	0	1	1					
		0.42%	0.0%	0.65%	0.72%	1.20%	0.0%	0.32%	0.0%	0.89%	0.0%	0.32%	0.21%	0.37%	0.0%	1.12%	0.42%	0.59%	0.29%	0.64%	0.55%	0.57%	0.0%	0.19%	2.17%					
23	"6. ""Объединенная Российская партия ""Русь"""	28	3	0	1	0	0	0	0	1	1	0	4	0	0	0	1	5	5	2	4	1	0	0	0					
		0.35%	1.11%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.14%	0.14%	0.0%	0.42%	0.0%	0.0%	0.0%	0.21%	2.95%	1.49%	1.29%	0.74%	0.57%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	20	1	0	2	0	0	0	0	1	1	2	1	2	1	1	0	1	0	0	3	1	0	3	0					
		0.25%	0.37%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.14%	0.14%	0.21%	0.10%	0.74%	0.68%	0.22%	0.0%	0.59%	0.0%	0.0%	0.55%	0.57%	0.0%	0.58%	0.0%					
25	"8. ""Народно-республиканская партия России"""	8	1	0	1	0	0	1	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.37%	0.0%	0.24%	0.0%	0.0%	0.32%	0.0%	0.14%	0.14%	0.10%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	1	0	0	1	0	1	0	0	5	0	3	0	0	0	2	1	0	0	1	1	0	1	0					
		0.21%	0.37%	0.0%	0.0%	1.20%	0.0%	0.32%	0.0%	0.0%	0.73%	0.0%	0.31%	0.0%	0.0%	0.0%	0.42%	0.59%	0.0%	0.0%	0.18%	0.57%	0.0%	0.19%	0.0%					
27	"10. ""Аграрная партия России"""	1049	64	41	121	11	36	59	4	51	75	119	96	32	9	27	48	24	85	17	59	15	19	36	1					
		13.16%	23.79%	26.97%	29.08%	13.25%	33.96%	19.28%	7.27%	7.60%	11.07%	12.89%	10.14%	11.89%	6.20%	6.05%	10.27%	14.20%	25.37%	10.96%	10.98%	8.57%	17.75%	7.04%	2.17%					
28	"11. ""Истинные патриоты России"""	7	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	2	1	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.21%	0.59%	0.59%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	42	2	0	3	0	2	0	1	2	3	3	4	4	0	2	2	0	4	0	1	5	0	4	0					
		0.52%	0.74%	0.0%	0.72%	0.0%	1.88%	0.0%	1.81%	0.29%	0.44%	0.32%	0.42%	1.48%	0.0%	0.44%	0.42%	0.0%	1.19%	0.0%	0.18%	2.85%	0.0%	0.78%	0.0%					
30	"13. ""Демократическая партия России"""	22	0	1	2	1	1	1	1	0	4	3	1	0	0	1	1	0	1	2	1	0	0	1	0					
		0.27%	0.0%	0.65%	0.48%	1.20%	0.94%	0.32%	1.81%	0.0%	0.59%	0.32%	0.10%	0.0%	0.0%	0.22%	0.21%	0.0%	0.29%	1.29%	0.18%	0.0%	0.0%	0.19%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	0	0	0	0	0	1	0	0	3	1	1	0	1	0	0	1	0	0	2	0	0	1	1					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.44%	0.10%	0.10%	0.0%	0.68%	0.0%	0.0%	0.59%	0.0%	0.0%	0.37%	0.0%	0.0%	0.19%	2.17%					
32	"15. ""Партия СЛОН"""	16	1	0	0	0	0	0	0	3	2	3	2	0	0	1	1	0	0	0	3	0	0	0	0					
		0.20%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.29%	0.32%	0.21%	0.0%	0.0%	0.22%	0.21%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	535	15	7	14	1	1	10	1	74	85	67	81	15	14	37	23	8	11	2	23	2	7	34	3					
		6.71%	5.57%	4.60%	3.36%	1.20%	0.94%	3.26%	1.81%	11.02%	12.55%	7.25%	8.56%	5.57%	9.65%	8.29%	4.92%	4.73%	3.28%	1.29%	4.28%	1.14%	6.54%	6.65%	6.52%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	1	2	0	0	1	2	0	1	1	0	0	1	0	0	3	0	2	0	4	1	1	2	0					
		0.27%	0.37%	1.31%	0.0%	0.0%	0.94%	0.65%	0.0%	0.14%	0.14%	0.0%	0.0%	0.37%	0.0%	0.0%	0.64%	0.0%	0.59%	0.0%	0.74%	0.57%	0.93%	0.39%	0.0%					
35	"18. ""ЛДПР"""	1193	33	15	32	17	7	65	5	85	87	157	139	57	31	69	73	14	38	23	116	37	9	78	6					
		14.97%	12.26%	9.86%	7.69%	20.48%	6.60%	21.24%	9.09%	12.66%	12.85%	17.00%	14.69%	21.18%	21.37%	15.47%	15.63%	8.28%	11.34%	14.83%	21.60%	21.14%	8.41%	15.26%	13.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	138	8	2	4	0	1	2	0	12	17	13	16	4	3	9	10	1	5	3	12	6	2	7	1					
		1.73%	2.97%	1.31%	0.96%	0.0%	0.94%	0.65%	0.0%	1.78%	2.51%	1.40%	1.69%	1.48%	2.06%	2.01%	2.14%	0.59%	1.49%	1.93%	2.23%	3.42%	1.86%	1.36%	2.17%					
37	"20. ""Политическая партия ""Единая Россия"""	2489	64	45	70	14	30	62	37	235	222	323	357	68	62	154	153	66	105	73	145	34	23	136	11					
		31.24%	23.79%	29.60%	16.82%	16.86%	28.30%	20.26%	67.27%	35.02%	32.79%	34.99%	37.73%	25.27%	42.75%	34.52%	32.76%	39.05%	31.34%	47.09%	27.00%	19.42%	21.49%	26.61%	23.91%					
38	"21. ""Российская Конституционно-демократическая партия"""	10	0	0	0	0	1	1	0	3	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.94%	0.32%	0.0%	0.44%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.19%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	2	0	1	1	0	0	0	1	1	1	3	0	0	0	1	0	0	0	0	0	0	1	0					
		0.15%	0.74%	0.0%	0.24%	1.20%	0.0%	0.0%	0.0%	0.14%	0.14%	0.10%	0.31%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1458	49	23	116	22	13	64	5	114	99	154	133	60	9	80	92	17	35	15	102	51	22	168	15					
		18.30%	18.21%	15.13%	27.88%	26.50%	12.26%	20.91%	9.09%	16.98%	14.62%	16.68%	14.05%	22.30%	6.20%	17.93%	19.70%	10.05%	10.44%	9.67%	18.99%	29.14%	20.56%	32.87%	32.60%					
																														
41	Против всех	196	4	4	11	1	4	4	0	25	25	18	27	12	6	6	12	5	4	3	8	3	1	9	4					
		2.46%	1.48%	2.63%	2.64%	1.20%	3.77%	1.30%	0.0%	3.72%	3.69%	1.95%	2.85%	4.46%	4.13%	1.34%	2.56%	2.95%	1.19%	1.93%	1.48%	1.71%	0.93%	1.76%	8.69%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
