Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Нижневартовская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567					
		15.12%	5.67%	6.09%	9.76%	10.98%	6.98%	9.26%	11.75%	12.84%	19.83%	8.70%	24.58%	21.39%	18.88%	20.38%	16.95%	18.65%	6.95%	19.94%	21.01%	16.50%	14.09%	17.05%	10.94%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2722	17	98	164	131	29	149	59	40	50	7	161	159	184	188	15	169	64	181	160	160	225	129	183					
		18.79%	6.03%	9.48%	24.26%	19.70%	9.63%	22.99%	18.73%	9.88%	14.16%	6.09%	22.61%	20.49%	24.63%	22.27%	25.42%	19.34%	24.71%	25.97%	17.98%	19.42%	18.12%	16.67%	18.37%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	160	8	8	4	10	3	5	4	0	3	0	10	14	8	7	3	9	1	9	9	11	19	9	6					
		1.10%	2.84%	0.77%	0.59%	1.50%	0.99%	0.77%	1.27%	0.00%	0.85%	0.00%	1.40%	1.80%	1.07%	0.83%	5.08%	1.03%	0.39%	1.29%	1.01%	1.33%	1.53%	1.16%	0.60%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2179	18	63	88	155	22	109	24	39	34	4	90	114	111	142	4	109	48	113	108	167	283	144	190					
		15.04%	6.38%	6.09%	13.02%	23.31%	7.31%	16.82%	7.62%	9.63%	9.63%	3.48%	12.64%	14.69%	14.86%	16.82%	6.78%	12.47%	18.53%	16.21%	12.13%	20.27%	22.79%	18.60%	19.08%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	271	1	4	15	12	2	4	3	5	2	1	24	15	26	20	0	15	2	20	42	14	11	14	19					
		1.87%	0.35%	0.39%	2.22%	1.80%	0.66%	0.62%	0.95%	1.23%	0.57%	0.87%	3.37%	1.93%	3.48%	2.37%	0.00%	1.72%	0.77%	2.87%	4.72%	1.70%	0.89%	1.81%	1.91%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6597	183	753	319	274	220	308	185	265	185	92	244	297	259	303	24	397	119	218	356	315	499	317	465					
		45.53%	64.89%	72.82%	47.19%	41.20%	73.09%	47.53%	58.73%	65.43%	52.41%	80.00%	34.27%	38.27%	34.67%	35.90%	40.68%	45.42%	45.95%	31.28%	40.00%	38.23%	40.18%	40.96%	46.69%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	57	0	1	2	3	1	5	0	0	2	0	1	1	3	1	2	5	2	2	10	4	6	6	0					
		0.39%	0.00%	0.10%	0.30%	0.45%	0.33%	0.77%	0.00%	0.00%	0.57%	0.00%	0.14%	0.13%	0.40%	0.12%	3.39%	0.57%	0.77%	0.29%	1.12%	0.49%	0.48%	0.78%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
