Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Приморская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784					
		0.63%	0.00%	0.70%	0.00%	0.61%	0.25%	0.25%	0.00%	0.00%	0.34%	0.83%	0.00%	1.01%	0.71%	0.88%	1.32%	0.96%	0.00%	1.39%	0.87%	0.00%	0.84%	0.00%	0.41%	0.38%	1.27%	1.49%	3.23%	1.04%	0.62%	0.58%	0.44%	0.00%	0.00%	0.00%	2.72%	1.72%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
