Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Приморская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785					
14	Число погашенных неиспользованных открепительных удостоверений	140	4	1	5	3	3	4	5	5	4	5	4	7	4	1	3	0	0	5	4	5	5	5	3	5	9	3	4	2	5	0	3	5	4	1	0	1	0	1	5	5	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	3	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	477	9	51	4	10	39	7	4	4	10	7	25	42	8	9	13	35	6	4	6	5	5	2	2	1	10	15	7	5	0	8	3	10	0	20	9	12	13	18	6	15	18					
		4.09%	2.96%	5.60%	7.02%	5.43%	4.36%	3.48%	3.33%	3.96%	6.49%	2.76%	4.50%	4.67%	5.84%	3.06%	4.51%	5.62%	4.23%	8.16%	3.68%	6.17%	3.88%	2.53%	1.40%	2.08%	1.55%	2.48%	2.80%	5.81%	0.00%	1.35%	0.79%	5.49%	0.00%	8.20%	3.36%	6.19%	3.71%	9.14%	2.79%	17.44%	4.14%					
19	2.Всероссийская политическая партия «Гражданская Сила»	147	4	11	1	5	12	4	2	1	2	4	9	9	0	4	0	7	2	2	3	0	0	1	2	0	12	12	2	0	0	12	3	1	0	3	1	3	3	0	0	1	9					
		1.26%	1.32%	1.21%	1.75%	2.72%	1.34%	1.99%	1.67%	0.99%	1.30%	1.57%	1.62%	1.00%	0.00%	1.36%	0.00%	1.12%	1.41%	4.08%	1.84%	0.00%	0.00%	1.27%	1.40%	0.00%	1.86%	1.98%	0.80%	0.00%	0.00%	2.03%	0.79%	0.55%	0.00%	1.23%	0.37%	1.55%	0.86%	0.00%	0.00%	1.16%	2.07%					
20	3.Политическая партия «Демократическая партия России»	16	0	1	0	0	2	0	0	0	0	3	2	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1					
		0.14%	0.00%	0.11%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	1.18%	0.36%	0.11%	0.73%	0.34%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	777	22	74	4	16	53	22	8	6	7	26	37	44	5	23	22	37	9	3	9	0	5	0	5	1	41	33	23	7	10	33	37	20	3	13	15	15	18	19	8	9	35					
		6.66%	7.24%	8.12%	7.02%	8.70%	5.93%	10.95%	6.67%	5.94%	4.55%	10.24%	6.67%	4.89%	3.65%	7.82%	7.64%	5.94%	6.34%	6.12%	5.52%	0.00%	3.88%	0.00%	3.50%	2.08%	6.36%	5.45%	9.20%	8.14%	14.29%	5.58%	9.76%	10.99%	5.26%	5.33%	5.60%	7.73%	5.14%	9.64%	3.72%	10.47%	8.05%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	66	3	11	0	0	7	1	1	0	1	1	5	2	1	0	0	5	0	0	0	0	0	0	0	0	1	1	11	0	1	4	1	0	0	0	0	1	5	1	0	1	1					
		0.57%	0.99%	1.21%	0.00%	0.00%	0.78%	0.50%	0.83%	0.00%	0.65%	0.39%	0.90%	0.22%	0.73%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.17%	4.40%	0.00%	1.43%	0.68%	0.26%	0.00%	0.00%	0.00%	0.00%	0.52%	1.43%	0.51%	0.00%	1.16%	0.23%					
23	6.Политическая партия «Партия социальной справедливости»	27	0	1	0	0	2	0	0	0	0	4	2	1	0	0	1	1	0	0	1	0	0	0	0	0	4	1	0	0	0	3	3	0	0	1	1	0	0	0	1	0	0					
		0.23%	0.00%	0.11%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	1.57%	0.36%	0.11%	0.00%	0.00%	0.35%	0.16%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.17%	0.00%	0.00%	0.00%	0.51%	0.79%	0.00%	0.00%	0.41%	0.37%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1242	50	89	1	16	98	16	16	10	16	16	67	93	11	48	23	36	16	4	14	8	7	13	15	4	81	73	17	6	12	98	41	19	10	22	8	20	30	29	31	2	56					
		10.65%	16.45%	9.77%	1.75%	8.70%	10.96%	7.96%	13.33%	9.90%	10.39%	6.30%	12.07%	10.34%	8.03%	16.33%	7.99%	5.78%	11.27%	8.16%	8.59%	9.88%	5.43%	16.46%	10.49%	8.33%	12.56%	12.05%	6.80%	6.98%	17.14%	16.58%	10.82%	10.44%	17.54%	9.02%	2.99%	10.31%	8.57%	14.72%	14.42%	2.33%	12.87%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1560	39	159	3	25	117	18	13	11	16	25	112	235	12	34	41	114	31	5	9	2	13	6	11	1	61	61	35	9	4	81	49	7	1	23	28	12	22	35	29	3	48					
		13.37%	12.83%	17.45%	5.26%	13.59%	13.09%	8.96%	10.83%	10.89%	10.39%	9.84%	20.18%	26.14%	8.76%	11.56%	14.24%	18.30%	21.83%	10.20%	5.52%	2.47%	10.08%	7.59%	7.69%	2.08%	9.46%	10.07%	14.00%	10.47%	5.71%	13.71%	12.93%	3.85%	1.75%	9.43%	10.45%	6.19%	6.29%	17.77%	13.49%	3.49%	11.03%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	105	4	5	0	2	9	1	1	0	1	14	2	6	0	2	9	5	2	0	1	0	1	0	0	0	4	4	2	0	1	4	5	2	0	1	3	1	1	1	2	0	9					
		0.90%	1.32%	0.55%	0.00%	1.09%	1.01%	0.50%	0.83%	0.00%	0.65%	5.51%	0.36%	0.67%	0.00%	0.68%	3.13%	0.80%	1.41%	0.00%	0.61%	0.00%	0.78%	0.00%	0.00%	0.00%	0.62%	0.66%	0.80%	0.00%	1.43%	0.68%	1.32%	1.10%	0.00%	0.41%	1.12%	0.52%	0.29%	0.51%	0.93%	0.00%	2.07%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7037	167	484	44	108	535	132	74	69	98	147	283	456	94	166	172	370	68	31	116	66	97	56	108	40	420	391	146	56	42	329	233	122	43	160	196	129	258	87	138	55	251					
		60.33%	54.93%	53.13%	77.19%	58.70%	59.84%	65.67%	61.67%	68.32%	63.64%	57.87%	50.99%	50.72%	68.61%	56.46%	59.72%	59.39%	47.89%	63.27%	71.17%	81.48%	75.19%	70.89%	75.52%	83.33%	65.12%	64.52%	58.40%	65.12%	60.00%	55.67%	61.48%	67.03%	75.44%	65.57%	73.13%	66.49%	73.71%	44.16%	64.19%	63.95%	57.70%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	136	3	19	0	0	11	0	1	0	3	1	6	6	3	5	4	4	4	0	2	0	0	1	0	1	7	12	5	2	0	13	4	0	0	1	5	0	0	6	0	0	7					
		1.17%	0.99%	2.09%	0.00%	0.00%	1.23%	0.00%	0.83%	0.00%	1.95%	0.39%	1.08%	0.67%	2.19%	1.70%	1.39%	0.64%	2.82%	0.00%	1.23%	0.00%	0.00%	1.27%	0.00%	2.08%	1.09%	1.98%	2.00%	2.33%	0.00%	2.20%	1.06%	0.00%	0.00%	0.41%	1.87%	0.00%	0.00%	3.05%	0.00%	0.00%	1.61%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
