Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
"Наименование Избирательной комиссии:    Самара, Красноглинская"																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №1756					
19	2.Всероссийская политическая партия «Гражданская Сила»	465	2	17	10	7	11	12	13	13	22	10	15	0	11	11	18	13	22	11	10	14	24	34	15	5	20	13	13	13	9	12	23	9	11	15	7	0					
		1.52%	0.67%	1.65%	1.17%	0.94%	1.76%	1.24%	1.20%	1.83%	2.51%	1.49%	1.74%	0.00%	1.49%	1.24%	1.87%	1.49%	2.35%	1.09%	1.66%	1.31%	2.25%	2.74%	1.77%	1.30%	1.62%	1.72%	1.17%	1.25%	0.70%	1.05%	2.39%	1.13%	1.32%	1.41%	0.95%	0.00%					
20	3.Политическая партия «Демократическая партия России»	35	0	2	2	2	0	1	2	0	3	0	0	0	0	0	1	0	0	0	1	2	0	1	2	0	1	0	1	3	4	2	1	1	1	2	0	0					
		0.11%	0.00%	0.19%	0.23%	0.27%	0.00%	0.10%	0.18%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.17%	0.19%	0.00%	0.08%	0.24%	0.00%	0.08%	0.00%	0.09%	0.29%	0.31%	0.18%	0.10%	0.13%	0.12%	0.19%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6316	47	185	156	144	118	204	244	154	182	134	187	24	170	184	251	229	303	227	124	261	213	282	140	60	209	165	189	202	266	250	196	171	179	231	33	2					
		20.63%	15.67%	17.93%	18.27%	19.25%	18.85%	21.12%	22.49%	21.69%	20.78%	19.97%	21.72%	8.54%	23.00%	20.67%	26.04%	26.32%	32.41%	22.43%	20.53%	24.37%	19.93%	22.72%	16.51%	15.63%	16.98%	21.83%	16.95%	19.46%	20.70%	21.91%	20.33%	21.54%	21.51%	21.73%	4.50%	7.14%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	349	1	14	16	10	16	10	8	15	20	13	14	2	8	17	16	8	16	7	11	15	16	15	8	1	6	3	8	15	5	4	9	9	2	10	1	0					
		1.14%	0.33%	1.36%	1.87%	1.34%	2.56%	1.04%	0.74%	2.11%	2.28%	1.94%	1.63%	0.71%	1.08%	1.91%	1.66%	0.92%	1.71%	0.69%	1.82%	1.40%	1.50%	1.21%	0.94%	0.26%	0.49%	0.40%	0.72%	1.45%	0.39%	0.35%	0.93%	1.13%	0.24%	0.94%	0.14%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	70	1	5	3	1	0	0	1	4	0	3	1	0	4	2	1	3	4	2	1	1	4	3	1	0	3	2	1	0	3	4	2	3	1	3	3	0					
		0.23%	0.33%	0.48%	0.35%	0.13%	0.00%	0.00%	0.09%	0.56%	0.00%	0.45%	0.12%	0.00%	0.54%	0.22%	0.10%	0.34%	0.43%	0.20%	0.17%	0.09%	0.37%	0.24%	0.12%	0.00%	0.24%	0.26%	0.09%	0.00%	0.23%	0.35%	0.21%	0.38%	0.12%	0.28%	0.41%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2504	17	87	72	61	44	74	77	62	69	62	69	5	55	76	52	62	76	83	52	66	98	96	59	38	118	39	81	88	109	117	88	78	61	80	126	7					
		8.18%	5.67%	8.43%	8.43%	8.16%	7.03%	7.66%	7.10%	8.73%	7.88%	9.24%	8.01%	1.78%	7.44%	8.54%	5.39%	7.13%	8.13%	8.20%	8.61%	6.16%	9.17%	7.74%	6.96%	9.90%	9.59%	5.16%	7.26%	8.48%	8.48%	10.25%	9.13%	9.82%	7.33%	7.53%	17.17%	25.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3343	27	100	89	51	65	114	95	86	97	54	101	3	107	105	154	125	142	159	92	156	148	176	78	33	107	91	100	113	143	116	78	50	77	85	23	3					
		10.92%	9.00%	9.69%	10.42%	6.82%	10.38%	11.80%	8.76%	12.11%	11.07%	8.05%	11.73%	1.07%	14.48%	11.80%	15.98%	14.37%	15.19%	15.71%	15.23%	14.57%	13.84%	14.18%	9.20%	8.59%	8.69%	12.04%	8.97%	10.89%	11.13%	10.17%	8.09%	6.30%	9.25%	7.99%	3.13%	10.71%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	227	4	14	12	9	6	11	7	3	3	5	3	1	2	4	7	7	4	3	2	2	13	13	5	2	5	6	3	8	17	11	4	12	11	7	1	0					
		0.74%	1.33%	1.36%	1.41%	1.20%	0.96%	1.14%	0.65%	0.42%	0.34%	0.75%	0.35%	0.36%	0.27%	0.45%	0.73%	0.80%	0.43%	0.30%	0.33%	0.19%	1.22%	1.05%	0.59%	0.52%	0.41%	0.79%	0.27%	0.77%	1.32%	0.96%	0.41%	1.51%	1.32%	0.66%	0.14%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15879	183	562	458	423	338	489	592	350	445	352	434	241	343	455	419	379	326	465	277	497	509	559	490	222	719	398	676	540	673	583	514	420	446	562	528	12					
		51.86%	61.00%	54.46%	53.63%	56.55%	53.99%	50.62%	54.56%	49.30%	50.80%	52.46%	50.41%	85.77%	46.41%	51.12%	43.46%	43.56%	34.87%	45.95%	45.86%	46.41%	47.61%	45.04%	57.78%	57.81%	58.41%	52.65%	60.63%	52.02%	52.37%	51.10%	53.32%	52.90%	53.61%	52.87%	71.93%	42.86%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	470	9	14	16	15	11	19	16	7	16	7	11	1	13	14	17	20	10	19	13	21	15	21	17	10	19	17	14	22	9	14	12	6	9	16	0	0					
		1.54%	3.00%	1.36%	1.87%	2.01%	1.76%	1.97%	1.47%	0.99%	1.83%	1.04%	1.28%	0.36%	1.76%	1.57%	1.76%	2.30%	1.07%	1.88%	2.15%	1.96%	1.40%	1.69%	2.00%	2.60%	1.54%	2.25%	1.26%	2.12%	0.70%	1.23%	1.24%	0.76%	1.08%	1.51%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
