Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Мещовская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	221	4	5	3	9	1	24	20	3	11	8	7	16	1	9	13	0	3	6	8	30	40					
		3.41%	3.05%	4.63%	1.15%	4.09%	1.02%	4.23%	4.56%	3.37%	2.74%	5.16%	4.52%	7.77%	1.39%	4.97%	2.83%	0.00%	2.26%	2.67%	3.45%	2.91%	3.48%					
19	2.Всероссийская политическая партия «Гражданская Сила»	20	0	0	2	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	2	11					
		0.31%	0.00%	0.00%	0.77%	0.00%	0.00%	0.18%	0.00%	0.00%	0.99%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.96%					
20	3.Политическая партия «Демократическая партия России»	6	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	2					
		0.09%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.23%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	640	8	7	13	16	2	53	31	5	17	15	13	27	8	13	29	15	9	29	9	149	172					
		9.87%	6.11%	6.48%	5.00%	7.27%	2.04%	9.33%	7.06%	5.62%	4.23%	9.68%	8.39%	13.11%	11.11%	7.18%	6.30%	8.67%	6.77%	12.89%	3.88%	14.47%	14.97%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	7	3					
		0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.68%	0.26%					
23	6.Политическая партия «Партия социальной справедливости»	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	2					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.29%	0.17%					
24	7.Политическая партия «Либерально-демократическая партия России»	511	10	10	12	15	2	27	34	7	39	7	10	16	10	18	30	7	7	21	26	94	109					
		7.88%	7.63%	9.26%	4.62%	6.82%	2.04%	4.75%	7.74%	7.87%	9.70%	4.52%	6.45%	7.77%	13.89%	9.94%	6.52%	4.05%	5.26%	9.33%	11.21%	9.13%	9.49%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	288	5	13	8	2	0	31	16	4	19	1	3	1	1	9	16	8	7	10	11	56	67					
		4.44%	3.82%	12.04%	3.08%	0.91%	0.00%	5.46%	3.64%	4.49%	4.73%	0.65%	1.94%	0.49%	1.39%	4.97%	3.48%	4.62%	5.26%	4.44%	4.74%	5.44%	5.83%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	38	1	1	0	0	0	1	4	0	1	0	2	0	0	1	4	3	1	0	2	8	9					
		0.59%	0.76%	0.93%	0.00%	0.00%	0.00%	0.18%	0.91%	0.00%	0.25%	0.00%	1.29%	0.00%	0.00%	0.55%	0.87%	1.73%	0.75%	0.00%	0.86%	0.78%	0.78%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4661	103	71	219	175	93	424	326	70	308	120	120	144	52	127	362	139	104	154	174	667	709					
		71.86%	78.63%	65.74%	84.23%	79.55%	94.90%	74.65%	74.26%	78.65%	76.62%	77.42%	77.42%	69.90%	72.22%	70.17%	78.70%	80.35%	78.20%	68.44%	75.00%	64.76%	61.71%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	36	0	0	0	2	0	0	5	0	1	2	0	1	0	1	3	0	0	1	0	6	14					
		0.56%	0.00%	0.00%	0.00%	0.91%	0.00%	0.00%	1.14%	0.00%	0.25%	1.29%	0.00%	0.49%	0.00%	0.55%	0.65%	0.00%	0.00%	0.44%	0.00%	0.58%	1.22%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
