Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Дмитровская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269					
		0.15%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.63%	0.33%	0.83%	0.00%	0.00%	0.07%	0.12%					
24	7.Политическая партия «Либерально-демократическая партия России»	681	13	20	20	7	12	4	23	24	1	13	6	31	31	16	7	11	11	30	59	26	16	130	170					
		8.66%	4.76%	14.49%	7.97%	8.05%	5.36%	6.90%	5.93%	8.63%	0.97%	6.74%	3.64%	7.14%	9.04%	7.02%	7.69%	5.50%	6.92%	9.93%	16.34%	8.55%	15.24%	8.95%	9.86%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	500	6	22	13	1	7	2	17	9	1	18	9	25	23	8	5	12	2	13	17	15	8	94	173					
		6.36%	2.20%	15.94%	5.18%	1.15%	3.13%	3.45%	4.38%	3.24%	0.97%	9.33%	5.45%	5.76%	6.71%	3.51%	5.49%	6.00%	1.26%	4.30%	4.71%	4.93%	7.62%	6.47%	10.03%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	93	0	0	10	1	2	0	7	4	0	0	0	2	3	1	1	0	1	2	1	4	0	30	24					
		1.18%	0.00%	0.00%	3.98%	1.15%	0.89%	0.00%	1.80%	1.44%	0.00%	0.00%	0.00%	0.46%	0.87%	0.44%	1.10%	0.00%	0.63%	0.66%	0.28%	1.32%	0.00%	2.07%	1.39%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4566	183	66	172	48	171	39	250	174	61	125	101	304	193	164	61	138	131	217	157	194	53	766	798					
		58.08%	67.03%	47.83%	68.53%	55.17%	76.34%	67.24%	64.43%	62.59%	59.22%	64.77%	61.21%	70.05%	56.27%	71.93%	67.03%	69.00%	82.39%	71.85%	43.49%	63.82%	50.48%	52.75%	46.26%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	0	0	0	0	1	1	0	0	0	2	0	2	0	2	1	0	0	0	1	0	0	14	11					
		0.45%	0.00%	0.00%	0.00%	0.00%	0.45%	1.72%	0.00%	0.00%	0.00%	1.04%	0.00%	0.46%	0.00%	0.88%	1.10%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.96%	0.64%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
