Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Кинельская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252					
		0.29%	0.19%	0.36%	0.46%	0.51%	0.82%	0.12%	0.00%	1.01%	0.00%	1.32%	0.62%	0.83%	0.36%	0.55%	0.25%	0.00%	0.00%	0.00%	0.00%	0.23%	0.17%	0.00%	0.31%	0.78%	0.10%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
