Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Район Лианозово																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №3070					
		0.22%	0.27%	0.25%	0.12%	0.30%	0.06%	0.33%	0.30%	0.12%	0.16%	0.0%	0.32%	0.0%	0.13%	0.45%	0.19%	0.22%	0.34%	0.33%	0.06%	0.58%	0.12%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	564	26	26	37	29	27	30	27	23	27	32	17	14	27	41	26	26	22	22	31	20	34	0					
		1.75%	1.76%	1.64%	2.31%	1.77%	1.71%	1.99%	2.05%	1.46%	1.50%	1.95%	1.10%	1.23%	1.76%	2.65%	1.66%	1.98%	1.51%	1.46%	2.14%	1.29%	2.12%	0.0%					
25	"8. ""Народно-республиканская партия России"""	25	1	3	2	2	0	0	1	1	2	1	0	0	1	7	0	0	0	0	1	2	1	0					
		0.07%	0.06%	0.18%	0.12%	0.12%	0.0%	0.0%	0.07%	0.06%	0.11%	0.06%	0.0%	0.0%	0.06%	0.45%	0.0%	0.0%	0.0%	0.0%	0.06%	0.12%	0.06%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	217	9	11	8	2	16	13	11	10	12	9	8	6	12	17	7	9	14	10	4	18	11	0					
		0.67%	0.60%	0.69%	0.50%	0.12%	1.01%	0.86%	0.83%	0.63%	0.66%	0.54%	0.52%	0.52%	0.78%	1.10%	0.44%	0.68%	0.96%	0.66%	0.27%	1.16%	0.68%	0.0%					
27	"10. ""Аграрная партия России"""	471	26	26	18	14	17	28	16	20	22	17	20	25	27	24	28	23	16	31	32	14	27	0					
		1.46%	1.76%	1.64%	1.12%	0.85%	1.08%	1.86%	1.21%	1.27%	1.22%	1.03%	1.30%	2.19%	1.76%	1.55%	1.79%	1.75%	1.10%	2.05%	2.21%	0.90%	1.68%	0.0%					
28	"11. ""Истинные патриоты России"""	30	1	5	0	1	0	0	0	0	2	0	1	3	0	8	3	0	0	6	0	0	0	0					
		0.09%	0.06%	0.31%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.06%	0.26%	0.0%	0.51%	0.19%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	388	13	18	14	32	13	12	18	10	14	19	28	11	17	18	14	31	18	25	20	26	17	0					
		1.21%	0.88%	1.13%	0.87%	1.95%	0.82%	0.79%	1.37%	0.63%	0.77%	1.15%	1.82%	0.96%	1.10%	1.16%	0.89%	2.36%	1.24%	1.66%	1.38%	1.68%	1.06%	0.0%					
30	"13. ""Демократическая партия России"""	49	2	5	2	2	6	2	3	2	5	1	0	0	3	3	0	2	2	0	1	3	5	0					
		0.15%	0.13%	0.31%	0.12%	0.12%	0.38%	0.13%	0.22%	0.12%	0.27%	0.06%	0.0%	0.0%	0.19%	0.19%	0.0%	0.15%	0.13%	0.0%	0.06%	0.19%	0.31%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	52	1	5	1	2	3	1	0	1	0	4	6	0	2	8	2	2	4	6	0	2	2	0					
		0.16%	0.06%	0.31%	0.06%	0.12%	0.19%	0.06%	0.0%	0.06%	0.0%	0.24%	0.39%	0.0%	0.13%	0.51%	0.12%	0.15%	0.27%	0.39%	0.0%	0.12%	0.12%	0.0%					
32	"15. ""Партия СЛОН"""	42	3	1	1	1	2	5	4	1	0	1	4	0	1	1	2	4	2	0	4	2	3	0					
		0.13%	0.20%	0.06%	0.06%	0.06%	0.12%	0.33%	0.30%	0.06%	0.0%	0.06%	0.26%	0.0%	0.06%	0.06%	0.12%	0.30%	0.13%	0.0%	0.27%	0.12%	0.18%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4643	187	223	278	318	237	270	207	223	239	209	241	170	233	183	191	146	197	190	193	262	243	3					
		14.47%	12.66%	14.11%	17.41%	19.46%	15.05%	17.95%	15.76%	14.24%	13.30%	12.74%	15.67%	14.95%	15.19%	11.86%	12.25%	11.14%	13.57%	12.61%	13.36%	16.93%	15.18%	1.36%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	1	3	6	0	2	1	1	1	0	0	0	0	3	2	3	0	0	1	0	0	2	0					
		0.08%	0.06%	0.18%	0.37%	0.0%	0.12%	0.06%	0.07%	0.06%	0.0%	0.0%	0.0%	0.0%	0.19%	0.12%	0.19%	0.0%	0.0%	0.06%	0.0%	0.0%	0.12%	0.0%					
35	"18. ""ЛДПР"""	2160	115	138	85	102	106	100	83	91	109	96	76	67	69	148	126	112	91	142	96	102	105	1					
		6.73%	7.79%	8.73%	5.32%	6.24%	6.73%	6.64%	6.32%	5.81%	6.06%	5.85%	4.94%	5.89%	4.50%	9.59%	8.08%	8.54%	6.27%	9.42%	6.64%	6.59%	6.56%	0.45%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	273	13	13	11	18	14	13	7	2	9	19	4	7	18	19	18	20	10	13	18	15	10	2					
		0.85%	0.88%	0.82%	0.68%	1.10%	0.88%	0.86%	0.53%	0.12%	0.50%	1.15%	0.26%	0.61%	1.17%	1.23%	1.15%	1.52%	0.68%	0.86%	1.24%	0.96%	0.62%	0.91%					
37	"20. ""Политическая партия ""Единая Россия"""	13011	635	643	547	562	604	562	521	757	830	693	651	428	566	638	714	543	627	572	586	520	618	194					
		40.57%	43.02%	40.69%	34.27%	34.39%	38.37%	37.36%	39.68%	48.33%	46.21%	42.25%	42.35%	37.64%	36.92%	41.34%	45.79%	41.45%	43.21%	37.98%	40.58%	33.61%	38.62%	88.58%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	2	0	0	3	2	0	2	4	2	7	4	4	5	3	1	1	0	4	1	1	0	0					
		0.14%	0.13%	0.0%	0.0%	0.18%	0.12%	0.0%	0.15%	0.25%	0.11%	0.42%	0.26%	0.35%	0.32%	0.19%	0.06%	0.07%	0.0%	0.26%	0.06%	0.06%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	80	4	7	3	2	1	2	3	2	4	5	3	4	7	3	3	2	3	2	5	7	8	0					
		0.24%	0.27%	0.44%	0.18%	0.12%	0.06%	0.13%	0.22%	0.12%	0.22%	0.30%	0.19%	0.35%	0.45%	0.19%	0.19%	0.15%	0.20%	0.13%	0.34%	0.45%	0.5%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2279	97	77	172	160	138	108	82	101	117	111	129	72	99	83	81	58	76	137	95	151	134	1					
		7.10%	6.57%	4.87%	10.77%	9.79%	8.76%	7.18%	6.24%	6.44%	6.51%	6.76%	8.39%	6.33%	6.45%	5.37%	5.19%	4.42%	5.23%	9.09%	6.57%	9.76%	8.37%	0.45%					
																													
41	Против всех	2035	117	99	93	84	78	78	86	86	108	122	85	82	70	113	84	92	73	125	116	124	107	13					
		6.34%	7.92%	6.26%	5.82%	5.14%	4.95%	5.18%	6.54%	5.49%	6.01%	7.43%	5.53%	7.21%	4.56%	7.32%	5.38%	7.02%	5.03%	8.30%	8.03%	8.01%	6.68%	5.93%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
