Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Заполярного района																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41					
		9.43%	5.24%	0.00%	20.29%	6.24%	25.00%	32.00%	19.63%	4.35%	11.64%	22.22%	6.25%	0.00%	16.00%	3.94%	13.27%	12.50%	7.61%	20.41%	0.00%	17.31%	0.00%	8.55%	15.29%	17.06%	12.82%	5.00%	0.00%	9.83%	5.09%	17.24%	0.00%	4.36%	1.76%	2.83%	3.03%	1.95%	8.26%	9.22%	14.38%	11.45%	7.52%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	71	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	2	1	0	0	0	0	15	1	0	0	24	14	3	4					
		0.73%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.31%	0.00%	0.34%	1.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	0.59%	0.51%	0.00%	0.00%	0.38%	0.23%	0.00%	0.00%	0.00%	0.00%	5.30%	0.43%	0.00%	0.00%	1.26%	1.60%	0.60%	0.79%					
23	6.Политическая партия «Партия социальной справедливости»	37	0	0	0	2	0	0	1	0	1	0	0	0	0	1	3	1	0	0	0	0	0	0	1	1	1	1	0	2	1	0	0	1	0	0	0	1	1	10	3	2	3					
		0.38%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.31%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.36%	3.06%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.18%	0.59%	0.51%	1.00%	0.00%	0.38%	0.23%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.65%	0.46%	0.52%	0.34%	0.40%	0.59%					
24	7.Политическая партия «Либерально-демократическая партия России»	1223	16	0	6	51	3	8	30	6	40	7	7	7	2	26	11	13	36	11	9	16	3	8	15	21	28	8	2	83	34	7	3	23	13	17	14	11	31	310	110	80	97					
		12.61%	8.38%	0.00%	8.70%	11.36%	12.50%	16.00%	9.35%	8.70%	13.70%	8.64%	10.94%	18.92%	8.00%	9.32%	11.22%	7.74%	12.46%	22.45%	12.50%	15.38%	7.69%	6.84%	17.65%	12.35%	14.36%	8.00%	5.00%	15.69%	7.87%	8.05%	12.50%	8.36%	7.65%	6.01%	6.06%	7.14%	14.22%	16.25%	12.56%	16.06%	19.21%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	871	14	5	3	60	0	4	38	4	20	13	6	2	1	26	4	20	33	2	4	11	1	10	10	25	17	10	2	58	46	8	1	12	10	38	12	19	15	144	77	33	53					
		8.98%	7.33%	16.67%	4.35%	13.36%	0.00%	8.00%	11.84%	5.80%	6.85%	16.05%	9.38%	5.41%	4.00%	9.32%	4.08%	11.90%	11.42%	4.08%	5.56%	10.58%	2.56%	8.55%	11.76%	14.71%	8.72%	10.00%	5.00%	10.96%	10.65%	9.20%	4.17%	4.36%	5.88%	13.43%	5.19%	12.34%	6.88%	7.55%	8.79%	6.63%	10.50%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	235	3	0	0	6	0	0	0	0	0	0	2	0	0	2	0	0	2	0	1	3	0	2	0	5	4	3	1	7	7	2	0	1	2	10	0	0	2	76	53	17	24					
		2.42%	1.57%	0.00%	0.00%	1.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.13%	0.00%	0.00%	0.72%	0.00%	0.00%	0.69%	0.00%	1.39%	2.88%	0.00%	1.71%	0.00%	2.94%	2.05%	3.00%	2.50%	1.32%	1.62%	2.30%	0.00%	0.36%	1.18%	3.53%	0.00%	0.00%	0.92%	3.98%	6.05%	3.41%	4.75%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5626	144	25	43	272	14	21	164	49	181	35	44	27	18	204	62	69	170	22	55	52	34	80	45	71	102	63	33	263	306	45	20	206	132	183	194	114	137	1022	398	279	228					
		58.02%	75.39%	83.33%	62.32%	60.58%	58.33%	42.00%	51.09%	71.01%	61.99%	43.21%	68.75%	72.97%	72.00%	73.12%	63.27%	41.07%	58.82%	44.90%	76.39%	50.00%	87.18%	68.38%	52.94%	41.76%	52.31%	63.00%	82.50%	49.72%	70.83%	51.72%	83.33%	74.91%	77.65%	64.66%	83.98%	74.03%	62.84%	53.56%	45.43%	56.02%	45.15%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	107	1	0	1	3	1	0	1	0	3	0	0	0	0	2	1	1	0	0	1	0	0	1	0	0	3	0	0	4	4	1	0	0	0	0	0	2	2	39	26	3	7					
		1.10%	0.52%	0.00%	1.45%	0.67%	4.17%	0.00%	0.31%	0.00%	1.03%	0.00%	0.00%	0.00%	0.00%	0.72%	1.02%	0.60%	0.00%	0.00%	1.39%	0.00%	0.00%	0.85%	0.00%	0.00%	1.54%	0.00%	0.00%	0.76%	0.93%	1.15%	0.00%	0.00%	0.00%	0.00%	0.00%	1.30%	0.92%	2.04%	2.97%	0.60%	1.39%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
