Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Добрянская городская																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	818	49	45	39	40	35	35	33	32	50	25	18	33	25	20	8	25	39	25	25	25	10	27	4	4	4	4	9	7	6	1	10	4	30	3	4	3	3	4	19	7	3	8	6	8	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	752	48	43	36	31	28	31	33	31	45	25	18	24	23	17	5	19	39	24	25	25	10	27	4	4	4	4	9	5	6	0	10	4	27	1	3	3	3	3	19	7	3	8	6	8	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	477	20	15	14	26	9	20	29	39	12	11	8	14	3	21	5	10	13	44	4	12	16	21	10	1	6	7	10	3	4	5	5	4	13	2	8	3	1	2	6	3	3	6	3	3	3					
14	Число погашенных открепительных удостоверений	66	1	2	3	9	7	4	0	1	5	0	0	9	2	3	3	6	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	3	2	1	0	0	1	0	0	0	0	0	0	0					
15	Число открепительных удостоверений выданных ТИК	82	2	3	6	1	0	3	3	2	3	3	2	0	8	4	0	5	0	0	0	7	1	6	0	1	1	0	2	0	2	0	1	2	7	3	2	0	0	0	0	0	0	1	0	1	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	"1. ""ЕДИНЕНИЕ"""	316	16	18	7	17	7	9	10	16	9	14	2	16	13	10	8	3	6	12	15	17	5	4	5	1	2	3	7	1	5	2	1	0	7	1	0	7	3	2	10	3	4	5	1	8	4					
		1.11%	1.14%	1.16%	0.56%	0.97%	0.47%	0.64%	0.64%	1.17%	0.75%	1.16%	0.55%	2.00%	1.81%	1.11%	2.16%	0.51%	0.65%	1.31%	1.24%	1.26%	0.92%	0.72%	3.04%	0.75%	1.35%	1.42%	2.13%	2.0%	2.12%	3.44%	0.62%	0.0%	1.08%	0.97%	0.0%	3.68%	1.92%	1.72%	2.96%	1.29%	2.48%	2.10%	0.51%	2.84%	1.26%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3090	207	175	175	220	148	130	224	188	170	146	18	65	147	107	16	37	58	52	117	158	27	65	2	8	6	27	30	3	25	1	8	21	31	30	25	20	11	33	30	16	17	15	14	32	35					
		10.94%	14.87%	11.31%	14.15%	12.61%	10.02%	9.31%	14.36%	13.84%	14.23%	12.19%	5.01%	8.14%	20.50%	11.90%	4.32%	6.30%	6.35%	5.68%	9.72%	11.79%	4.99%	11.79%	1.21%	6.01%	4.05%	12.85%	9.14%	6.0%	10.63%	1.72%	5.0%	15.10%	4.80%	29.12%	7.44%	10.52%	7.05%	28.44%	8.90%	6.89%	10.55%	6.32%	7.14%	11.38%	11.04%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1223	72	55	56	37	77	68	54	41	24	29	13	25	28	39	25	19	42	52	70	57	32	45	14	9	9	14	26	3	14	2	7	6	15	4	10	12	12	3	9	9	13	14	15	18	25					
		4.33%	5.17%	3.55%	4.53%	2.12%	5.21%	4.87%	3.46%	3.01%	2.01%	2.42%	3.62%	3.13%	3.90%	4.33%	6.75%	3.23%	4.60%	5.68%	5.81%	4.25%	5.91%	8.16%	8.53%	6.76%	6.08%	6.66%	7.92%	6.0%	5.95%	3.44%	4.37%	4.31%	2.32%	3.88%	2.97%	6.31%	7.69%	2.58%	2.67%	3.87%	8.07%	5.90%	7.65%	6.40%	7.88%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1531	87	129	99	130	116	92	131	75	94	74	10	44	20	39	9	24	47	46	66	71	28	14	2	1	4	1	7	0	5	0	4	1	10	1	8	5	3	1	6	2	3	4	4	5	9					
		5.42%	6.25%	8.34%	8.00%	7.45%	7.85%	6.59%	8.40%	5.52%	7.87%	6.18%	2.78%	5.51%	2.78%	4.33%	2.43%	4.08%	5.15%	5.03%	5.48%	5.29%	5.17%	2.54%	1.21%	0.75%	2.70%	0.47%	2.13%	0.0%	2.12%	0.0%	2.5%	0.71%	1.55%	0.97%	2.38%	2.63%	1.92%	0.86%	1.78%	0.86%	1.86%	1.68%	2.04%	1.77%	2.83%					
22	"5. ""За Русь Святую"""	145	3	8	12	8	7	3	8	7	7	8	1	2	3	6	4	2	4	3	3	4	0	11	0	0	1	3	4	1	2	1	0	1	2	0	1	0	5	1	0	2	0	0	3	1	3					
		0.51%	0.21%	0.51%	0.97%	0.45%	0.47%	0.21%	0.51%	0.51%	0.58%	0.66%	0.27%	0.25%	0.41%	0.66%	1.08%	0.34%	0.43%	0.32%	0.24%	0.29%	0.0%	1.99%	0.0%	0.0%	0.67%	1.42%	1.21%	2.0%	0.85%	1.72%	0.0%	0.71%	0.31%	0.0%	0.29%	0.0%	3.20%	0.86%	0.0%	0.86%	0.0%	0.0%	1.53%	0.35%	0.94%					
23	"6. ""Объединенная Российская партия ""Русь"""	66	4	2	5	1	0	3	4	5	4	0	1	4	2	3	0	2	2	2	3	3	0	2	0	0	2	1	0	0	1	1	0	0	1	0	1	1	2	0	0	1	0	0	2	0	1					
		0.23%	0.28%	0.12%	0.40%	0.05%	0.0%	0.21%	0.25%	0.36%	0.33%	0.0%	0.27%	0.50%	0.27%	0.33%	0.0%	0.34%	0.21%	0.21%	0.24%	0.22%	0.0%	0.36%	0.0%	0.0%	1.35%	0.47%	0.0%	0.0%	0.42%	1.72%	0.0%	0.0%	0.15%	0.0%	0.29%	0.52%	1.28%	0.0%	0.0%	0.43%	0.0%	0.0%	1.02%	0.0%	0.31%					
24	"7. ""Новый курс - Автомобильная Россия"""	728	33	46	30	42	38	21	35	55	41	37	3	27	13	26	9	27	20	33	19	43	21	16	3	3	10	6	4	0	9	2	1	1	6	3	8	0	2	0	4	2	1	6	4	7	11					
		2.57%	2.37%	2.97%	2.42%	2.40%	2.57%	1.50%	2.24%	4.05%	3.43%	3.09%	0.83%	3.38%	1.81%	2.89%	2.43%	4.59%	2.19%	3.61%	1.57%	3.20%	3.88%	2.90%	1.82%	2.25%	6.75%	2.85%	1.21%	0.0%	3.82%	3.44%	0.62%	0.71%	0.93%	2.91%	2.38%	0.0%	1.28%	0.0%	1.18%	0.86%	0.62%	2.53%	2.04%	2.49%	3.47%					
25	"8. ""Народно-республиканская партия России"""	49	2	3	1	0	2	0	3	1	2	0	0	1	1	2	2	3	3	0	4	2	1	1	0	0	0	0	1	0	1	0	0	1	1	2	2	0	0	0	2	1	0	1	0	1	2					
		0.17%	0.14%	0.19%	0.08%	0.0%	0.13%	0.0%	0.19%	0.07%	0.16%	0.0%	0.0%	0.12%	0.13%	0.22%	0.54%	0.51%	0.32%	0.0%	0.33%	0.14%	0.18%	0.18%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.42%	0.0%	0.0%	0.71%	0.15%	1.94%	0.59%	0.0%	0.0%	0.0%	0.59%	0.43%	0.0%	0.42%	0.0%	0.35%	0.63%					
26	"9. ""Российская экологическая партия ""Зеленые"""	103	5	4	2	3	4	6	11	5	12	5	0	7	1	3	1	1	2	2	8	6	3	1	1	0	2	0	1	0	0	0	1	0	0	0	2	0	1	1	1	0	0	0	0	0	1					
		0.36%	0.35%	0.25%	0.16%	0.17%	0.27%	0.43%	0.70%	0.36%	1.00%	0.41%	0.0%	0.87%	0.13%	0.33%	0.27%	0.17%	0.21%	0.21%	0.66%	0.44%	0.55%	0.18%	0.60%	0.0%	1.35%	0.0%	0.30%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.59%	0.0%	0.64%	0.86%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%					
27	"10. ""Аграрная партия России"""	775	42	45	23	27	33	32	32	38	21	18	1	15	22	28	12	14	30	21	33	19	13	14	1	5	17	5	2	1	4	0	36	7	14	4	27	13	3	3	11	18	2	30	9	21	9					
		2.74%	3.01%	2.91%	1.86%	1.54%	2.23%	2.29%	2.05%	2.79%	1.75%	1.50%	0.27%	1.87%	3.06%	3.11%	3.24%	2.38%	3.28%	2.29%	2.74%	1.41%	2.40%	2.54%	0.60%	3.75%	11.48%	2.38%	0.60%	2.0%	1.70%	0.0%	22.5%	5.03%	2.17%	3.88%	8.03%	6.84%	1.92%	2.58%	3.26%	7.75%	1.24%	12.65%	4.59%	7.47%	2.83%					
28	"11. ""Истинные патриоты России"""	18	0	0	0	0	0	0	2	1	0	1	0	1	0	0	1	1	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	1	0	0	1	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.07%	0.0%	0.08%	0.0%	0.12%	0.0%	0.0%	0.27%	0.17%	0.10%	0.0%	0.08%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.31%	0.97%	0.29%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	2072	97	65	41	85	74	74	98	63	72	79	50	46	42	39	44	63	124	121	109	143	43	36	2	19	13	29	18	2	29	1	18	20	44	3	43	23	12	3	22	22	35	29	20	23	34					
		7.34%	6.96%	4.20%	3.31%	4.87%	5.01%	5.30%	6.28%	4.63%	6.03%	6.59%	13.92%	5.76%	5.85%	4.33%	11.89%	10.73%	13.59%	13.23%	9.06%	10.67%	7.94%	6.53%	1.21%	14.28%	8.78%	13.80%	5.48%	4.0%	12.34%	1.72%	11.25%	14.38%	6.82%	2.91%	12.79%	12.10%	7.69%	2.58%	6.52%	9.48%	21.73%	12.23%	10.20%	8.18%	10.72%					
30	"13. ""Демократическая партия России"""	64	2	0	3	2	1	5	5	2	0	4	4	2	2	3	1	2	5	4	2	3	1	1	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1					
		0.22%	0.14%	0.0%	0.24%	0.11%	0.06%	0.35%	0.32%	0.14%	0.0%	0.33%	1.11%	0.25%	0.27%	0.33%	0.27%	0.34%	0.54%	0.43%	0.16%	0.22%	0.18%	0.18%	0.0%	0.0%	1.35%	0.0%	0.30%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.86%	0.0%	0.0%	0.0%	0.0%	0.31%					
31	"14. ""Великая Россия - Евразийский Союз"""	52	3	4	4	2	2	3	3	1	1	1	2	1	1	0	1	0	3	1	4	0	2	3	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	1	0	0	0	0	1	1	1					
		0.18%	0.21%	0.25%	0.32%	0.11%	0.13%	0.21%	0.19%	0.07%	0.08%	0.08%	0.55%	0.12%	0.13%	0.0%	0.27%	0.0%	0.32%	0.10%	0.33%	0.0%	0.36%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.46%	0.0%	0.0%	0.0%	1.28%	0.86%	0.0%	0.0%	0.0%	0.0%	0.51%	0.35%	0.31%					
32	"15. ""Партия СЛОН"""	38	2	6	0	3	1	3	1	1	5	3	1	0	0	2	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1					
		0.13%	0.14%	0.38%	0.0%	0.17%	0.06%	0.21%	0.06%	0.07%	0.41%	0.25%	0.27%	0.0%	0.0%	0.22%	0.0%	0.17%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.15%	0.97%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.31%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1374	61	77	58	107	92	118	99	90	53	50	16	38	19	47	7	26	49	41	62	68	36	24	6	2	3	1	19	0	7	4	1	1	14	2	13	5	2	2	13	6	4	7	8	14	2					
		4.86%	4.38%	4.98%	4.69%	6.13%	6.23%	8.45%	6.35%	6.62%	4.43%	4.17%	4.45%	4.76%	2.64%	5.22%	1.89%	4.42%	5.37%	4.48%	5.15%	5.07%	6.65%	4.35%	3.65%	1.50%	2.02%	0.47%	5.79%	0.0%	2.97%	6.89%	0.62%	0.71%	2.17%	1.94%	3.86%	2.63%	1.28%	1.72%	3.85%	2.58%	2.48%	2.95%	4.08%	4.98%	0.63%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	1	2	1	1	1	7	3	3	1	3	0	2	1	2	3	0	1	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0	2	1	0	0	2	0	2	1	0	0	0	1	2					
		0.17%	0.07%	0.12%	0.08%	0.05%	0.06%	0.50%	0.19%	0.22%	0.08%	0.25%	0.0%	0.25%	0.13%	0.22%	0.81%	0.0%	0.10%	0.0%	0.16%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.62%	0.0%	0.31%	0.97%	0.0%	0.0%	1.28%	0.0%	0.59%	0.43%	0.0%	0.0%	0.0%	0.35%	0.63%					
35	"18. ""ЛДПР"""	3267	137	176	157	230	179	138	155	164	126	158	42	101	102	91	62	77	102	113	124	149	67	68	23	6	10	14	45	14	22	10	8	15	78	12	40	22	26	13	41	23	13	17	34	22	41					
		11.57%	9.84%	11.38%	12.70%	13.18%	12.12%	9.89%	9.94%	12.07%	10.55%	13.19%	11.69%	12.65%	14.22%	10.12%	16.75%	13.11%	11.18%	12.36%	10.30%	11.11%	12.38%	12.34%	14.02%	4.51%	6.75%	6.66%	13.71%	28.0%	9.36%	17.24%	5.0%	10.79%	12.09%	11.65%	11.90%	11.57%	16.66%	11.20%	12.16%	9.91%	8.07%	7.17%	17.34%	7.82%	12.93%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	698	34	39	28	61	29	33	22	30	24	19	8	18	14	32	14	7	21	22	37	22	13	19	8	6	1	4	9	4	2	0	4	5	23	2	6	5	7	1	10	4	1	5	18	10	17					
		2.47%	2.44%	2.52%	2.26%	3.49%	1.96%	2.36%	1.41%	2.20%	2.01%	1.58%	2.22%	2.25%	1.95%	3.55%	3.78%	1.19%	2.30%	2.40%	3.07%	1.64%	2.40%	3.44%	4.87%	4.51%	0.67%	1.90%	2.74%	8.0%	0.85%	0.0%	2.5%	3.59%	3.56%	1.94%	1.78%	2.63%	4.48%	0.86%	2.96%	1.72%	0.62%	2.10%	9.18%	3.55%	5.36%					
37	"20. ""Политическая партия ""Единая Россия"""	7353	298	375	313	468	332	336	356	315	314	332	103	204	158	215	102	188	266	243	350	357	157	121	83	54	36	55	97	10	47	31	49	24	263	17	103	52	27	48	76	98	38	53	47	78	64					
		26.05%	21.40%	24.25%	25.32%	26.83%	22.49%	24.08%	22.83%	23.19%	26.29%	27.73%	28.69%	25.56%	22.03%	23.91%	27.56%	32.02%	29.16%	26.58%	29.09%	26.64%	29.02%	21.96%	50.60%	40.60%	24.32%	26.19%	29.57%	20.0%	20.0%	53.44%	30.62%	17.26%	40.77%	16.50%	30.65%	27.36%	17.30%	41.37%	22.55%	42.24%	23.60%	22.36%	23.97%	27.75%	20.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	1	1	0	1	0	0	2	2	0	3	1	0	0	2	2	2	1	2	1	3	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	4	1	0	1	2	1	0	0	0	0					
		0.13%	0.07%	0.06%	0.0%	0.05%	0.0%	0.0%	0.12%	0.14%	0.0%	0.25%	0.27%	0.0%	0.0%	0.22%	0.54%	0.34%	0.10%	0.21%	0.08%	0.22%	0.18%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.97%	0.29%	2.10%	0.64%	0.0%	0.29%	0.86%	0.62%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	127	10	5	5	2	55	1	0	6	1	5	0	1	0	1	1	1	6	2	8	7	1	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	2	0	0	1	0	0	2					
		0.45%	0.71%	0.32%	0.40%	0.11%	3.72%	0.07%	0.0%	0.44%	0.08%	0.41%	0.0%	0.12%	0.0%	0.11%	0.27%	0.17%	0.65%	0.21%	0.66%	0.52%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.62%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.42%	0.0%	0.0%	0.63%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2369	114	163	81	152	130	176	134	86	56	95	39	85	76	133	22	35	40	64	70	90	39	39	5	7	11	17	30	4	15	3	12	25	89	7	25	5	15	3	71	15	18	22	8	25	18					
		8.39%	8.18%	10.54%	6.55%	8.71%	8.80%	12.61%	8.59%	6.33%	4.69%	7.93%	10.86%	10.65%	10.59%	14.79%	5.94%	5.96%	4.38%	7.00%	5.81%	6.71%	7.20%	7.07%	3.04%	5.26%	7.43%	8.09%	9.14%	8.0%	6.38%	5.17%	7.5%	17.98%	13.79%	6.79%	7.44%	2.63%	9.61%	2.58%	21.06%	6.46%	11.18%	9.28%	4.08%	8.89%	5.67%					
																																																				
41	Против всех	2174	125	133	116	134	128	117	150	143	146	100	34	59	28	55	17	35	72	68	83	100	40	45	8	9	11	20	24	6	26	0	6	8	24	3	11	7	5	0	9	2	10	18	8	10	21					
		7.70%	8.97%	8.60%	9.38%	7.68%	8.67%	8.38%	9.62%	10.53%	12.22%	8.35%	9.47%	7.39%	3.90%	6.11%	4.59%	5.96%	7.89%	7.43%	6.89%	7.46%	7.39%	8.16%	4.87%	6.76%	7.43%	9.52%	7.31%	12.0%	11.06%	0.0%	3.75%	5.75%	3.72%	2.91%	3.27%	3.68%	3.20%	0.0%	2.67%	0.86%	6.21%	7.59%	4.08%	3.55%	6.62%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
