Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Семеновская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077	УИК №2078	УИК №2079	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091	УИК №2092	УИК №2093	УИК №2094	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	496	15	20	16	20	14	23	24	21	15	25	18	10	11	10	30	1	5	5	15	10	5	5	5	10	0	10	5	5	5	20	19	1	5	5	8	8	10	5	12	5	20	15	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	421	15	20	16	19	11	23	24	21	11	24	18	7	11	10	30	1	2	0	15	9	1	4	5	5	0	10	5	4	0	20	18	1	0	0	8	8	3	5	11	5	8	8	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	225	7	19	5	14	12	8	16	13	10	12	7	17	2	3	6	2	2	0	0	5	1	4	2	0	2	2	1	0	1	2	11	4	2	1	1	1	8	2	1	1	7	8	3					
14	Число погашенных неиспользованных открепительных удостоверений	75	0	0	0	1	3	0	0	0	4	1	0	3	0	0	0	0	3	5	0	1	4	1	0	5	0	0	0	1	5	0	1	0	5	5	0	0	7	0	1	0	12	7	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	499	16	19	17	16	16	25	19	26	24	23	22	9	6	20	11	2	1	1	31	13	3	18	10	29	3	3	6	2	1	5	9	4	0	6	10	11	3	0	15	5	20	17	2					
		2.06%	1.42%	1.33%	1.30%	1.45%	1.84%	2.05%	1.48%	2.57%	2.21%	1.43%	3.36%	1.66%	1.63%	3.97%	1.83%	1.04%	0.63%	0.70%	3.86%	1.96%	1.82%	2.57%	3.66%	9.39%	1.32%	1.43%	2.45%	0.89%	0.78%	2.13%	1.29%	2.48%	0.00%	3.57%	6.06%	2.98%	0.66%	0.00%	4.59%	2.36%	1.82%	2.11%	1.64%					
19	2.Всероссийская политическая партия «Гражданская Сила»	106	5	8	3	5	2	9	15	5	3	6	1	4	0	1	0	0	2	0	3	2	0	1	0	0	0	2	1	1	0	1	6	2	2	0	0	4	3	0	1	0	5	3	0					
		0.44%	0.44%	0.56%	0.23%	0.45%	0.23%	0.74%	1.17%	0.50%	0.28%	0.37%	0.15%	0.74%	0.00%	0.20%	0.00%	0.00%	1.26%	0.00%	0.37%	0.30%	0.00%	0.14%	0.00%	0.00%	0.00%	0.95%	0.41%	0.44%	0.00%	0.43%	0.86%	1.24%	1.48%	0.00%	0.00%	1.08%	0.66%	0.00%	0.31%	0.00%	0.45%	0.37%	0.00%					
20	3.Политическая партия «Демократическая партия России»	16	0	0	2	0	0	1	1	0	0	7	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0					
		0.07%	0.00%	0.00%	0.15%	0.00%	0.00%	0.08%	0.08%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1675	60	72	86	61	47	105	119	72	60	113	51	35	19	31	22	11	15	12	54	65	12	26	14	15	14	10	22	8	8	9	48	10	10	12	7	18	25	7	39	9	157	81	4					
		6.90%	5.31%	5.04%	6.58%	5.52%	5.40%	8.59%	9.25%	7.13%	5.53%	7.01%	7.80%	6.45%	5.18%	6.15%	3.67%	5.70%	9.43%	8.39%	6.72%	9.82%	7.27%	3.71%	5.13%	4.85%	6.17%	4.76%	8.98%	3.56%	6.20%	3.83%	6.86%	6.21%	7.41%	7.14%	4.24%	4.88%	5.52%	4.27%	11.93%	4.25%	14.27%	10.05%	3.28%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	60	1	2	3	4	2	7	6	2	2	8	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	8	0	2	1	1	1	0	0	0	4	0	0					
		0.25%	0.09%	0.14%	0.23%	0.36%	0.23%	0.57%	0.47%	0.20%	0.18%	0.50%	0.15%	0.18%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	4.97%	0.00%	1.19%	0.61%	0.27%	0.22%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	42	1	0	2	2	0	1	2	3	5	4	1	0	0	0	0	0	0	0	2	1	1	0	1	0	0	1	0	0	1	0	4	0	0	0	0	0	0	1	0	0	0	1	8					
		0.17%	0.09%	0.00%	0.15%	0.18%	0.00%	0.08%	0.16%	0.30%	0.46%	0.25%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.15%	0.61%	0.00%	0.37%	0.00%	0.00%	0.48%	0.00%	0.00%	0.78%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.12%	6.56%					
24	7.Политическая партия «Либерально-демократическая партия России»	1851	81	111	118	91	63	69	74	75	76	115	56	52	23	38	40	5	10	9	96	38	10	40	21	18	23	13	10	14	15	12	56	8	9	15	22	25	25	7	28	11	144	78	7					
		7.62%	7.17%	7.77%	9.04%	8.23%	7.24%	5.65%	5.75%	7.43%	7.00%	7.14%	8.56%	9.58%	6.27%	7.54%	6.67%	2.59%	6.29%	6.29%	11.96%	5.74%	6.06%	5.71%	7.69%	5.83%	10.13%	6.19%	4.08%	6.22%	11.63%	5.11%	8.00%	4.97%	6.67%	8.93%	13.33%	6.78%	5.52%	4.27%	8.56%	5.19%	13.09%	9.68%	5.74%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2324	104	154	153	94	91	150	151	119	112	168	78	58	22	47	64	16	12	4	55	68	2	42	16	18	12	8	12	25	4	22	58	7	14	15	13	40	34	8	49	11	126	68	0					
		9.57%	9.20%	10.78%	11.72%	8.50%	10.46%	12.27%	11.74%	11.78%	10.32%	10.43%	11.93%	10.68%	5.99%	9.33%	10.67%	8.29%	7.55%	2.80%	6.85%	10.27%	1.21%	6.00%	5.86%	5.83%	5.29%	3.81%	4.90%	11.11%	3.10%	9.36%	8.29%	4.35%	10.37%	8.93%	7.88%	10.84%	7.51%	4.88%	14.98%	5.19%	11.45%	8.44%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	111	5	3	6	6	4	6	4	8	4	3	0	1	4	1	0	1	0	1	7	5	0	2	4	2	0	1	2	2	1	0	9	0	0	2	1	3	0	0	2	1	6	4	0					
		0.46%	0.44%	0.21%	0.46%	0.54%	0.46%	0.49%	0.31%	0.79%	0.37%	0.19%	0.00%	0.18%	1.09%	0.20%	0.00%	0.52%	0.00%	0.70%	0.87%	0.76%	0.00%	0.29%	1.47%	0.65%	0.00%	0.48%	0.82%	0.89%	0.78%	0.00%	1.29%	0.00%	0.00%	1.19%	0.61%	0.81%	0.00%	0.00%	0.61%	0.47%	0.55%	0.50%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17369	850	1042	902	823	640	836	878	697	786	1149	432	375	290	360	461	157	118	116	550	462	137	565	204	223	174	165	190	171	99	184	502	121	100	116	109	267	357	140	189	172	621	538	101					
		71.53%	75.22%	72.97%	69.07%	74.41%	73.56%	68.41%	68.27%	69.01%	72.44%	71.32%	66.06%	69.06%	79.02%	71.43%	76.83%	81.35%	74.21%	81.12%	68.49%	69.79%	83.03%	80.71%	74.73%	72.17%	76.65%	78.57%	77.55%	76.00%	76.74%	78.30%	71.71%	75.16%	74.07%	69.05%	66.06%	72.36%	78.81%	85.37%	57.80%	81.13%	56.45%	66.75%	82.79%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	85	6	3	4	3	2	8	8	2	6	6	6	3	1	0	1	1	0	0	3	0	0	2	0	0	0	0	2	0	0	2	1	1	0	0	1	0	1	0	2	0	5	5	0					
		0.35%	0.53%	0.21%	0.31%	0.27%	0.23%	0.65%	0.62%	0.20%	0.55%	0.37%	0.92%	0.55%	0.27%	0.00%	0.17%	0.52%	0.00%	0.00%	0.37%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.82%	0.00%	0.00%	0.85%	0.14%	0.62%	0.00%	0.00%	0.61%	0.00%	0.22%	0.00%	0.61%	0.00%	0.45%	0.62%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
