Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Семеновская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077	УИК №2078	УИК №2079	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091	УИК №2092	УИК №2093	УИК №2094	УИК №2095	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115					
		9.34%	7.74%	5.56%	6.22%	9.87%	11.78%	3.45%	11.41%	11.21%	6.76%	11.49%	7.61%	6.90%	8.21%	12.34%	16.77%	7.37%	15.74%	11.65%	13.83%	12.21%	4.71%	12.95%	4.92%	5.08%	9.96%	10.83%	17.13%	7.01%	8.68%	7.72%	4.00%	7.36%	9.71%	7.36%	11.17%	8.68%	7.78%	6.35%	5.53%	14.33%	14.33%	12.73%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	153	6	18	7	11	6	1	8	2	8	18	4	1	5	2	5	3	0	1	2	3	0	2	0	2	0	0	1	1	1	2	1	2	0	2	3	5	1	0	2	2	13	2					
		0.61%	0.55%	1.34%	0.44%	0.82%	0.67%	0.08%	0.64%	0.16%	0.64%	1.28%	0.39%	0.16%	1.87%	0.36%	1.61%	0.96%	0.00%	0.97%	0.27%	0.46%	0.00%	0.45%	0.00%	1.13%	0.00%	0.00%	0.55%	0.47%	0.46%	0.27%	0.67%	1.23%	0.00%	0.33%	1.46%	0.99%	0.60%	0.00%	0.92%	0.16%	1.79%	1.82%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4990	169	266	360	194	169	344	328	350	242	362	154	59	54	101	41	55	39	6	176	175	16	56	24	26	37	76	48	16	65	104	20	22	20	81	33	30	18	54	29	351	200	20					
		19.89%	15.39%	19.73%	22.39%	14.51%	18.97%	28.27%	26.18%	28.02%	19.24%	25.67%	15.02%	9.69%	20.15%	18.33%	13.23%	17.63%	19.80%	5.83%	23.62%	27.05%	9.41%	12.50%	7.87%	14.69%	13.65%	21.65%	26.52%	7.48%	29.68%	14.09%	13.33%	13.50%	11.43%	13.26%	16.02%	5.92%	10.78%	17.14%	13.36%	28.58%	27.55%	18.18%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	269	17	19	23	14	6	5	21	2	13	22	27	1	1	3	4	5	1	1	11	7	1	6	1	0	0	2	0	1	4	8	2	0	0	7	7	1	1	0	0	19	5	1					
		1.07%	1.55%	1.41%	1.43%	1.05%	0.67%	0.41%	1.68%	0.16%	1.03%	1.56%	2.63%	0.16%	0.37%	0.54%	1.29%	1.60%	0.51%	0.97%	1.48%	1.08%	0.59%	1.34%	0.33%	0.00%	0.00%	0.57%	0.00%	0.47%	1.83%	1.08%	1.33%	0.00%	0.00%	1.15%	3.40%	0.20%	0.60%	0.00%	0.00%	1.55%	0.69%	0.91%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15185	714	826	994	887	535	804	675	691	823	665	721	480	146	312	170	203	111	74	367	311	138	287	193	128	177	186	84	159	110	511	114	104	122	398	111	380	127	227	160	560	335	65					
		60.53%	65.03%	61.28%	61.82%	66.34%	60.04%	66.06%	53.87%	55.32%	65.42%	47.16%	70.34%	78.82%	54.48%	56.62%	54.84%	65.06%	56.35%	71.84%	49.26%	48.07%	81.18%	64.06%	63.28%	72.32%	65.31%	52.99%	46.41%	74.30%	50.23%	69.24%	76.00%	63.80%	69.71%	65.14%	53.88%	74.95%	76.05%	72.06%	73.73%	45.60%	46.14%	59.09%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	72	4	6	1	3	9	0	4	0	4	7	2	3	1	3	1	0	0	0	4	3	0	1	2	0	1	0	0	0	1	3	0	1	0	3	1	0	2	0	0	1	1	0					
		0.29%	0.36%	0.45%	0.06%	0.22%	1.01%	0.00%	0.32%	0.00%	0.32%	0.50%	0.20%	0.49%	0.37%	0.54%	0.32%	0.00%	0.00%	0.00%	0.54%	0.46%	0.00%	0.22%	0.66%	0.00%	0.37%	0.00%	0.00%	0.00%	0.46%	0.41%	0.00%	0.61%	0.00%	0.49%	0.49%	0.00%	1.20%	0.00%	0.00%	0.08%	0.14%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
