Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Боготольская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	53	1	5	1	0	0	1	3	0	3	6	0	0	0	1	2	0	11	0	0	0	2	1	0	5	3	2	6	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	42	1	10	0	1	1	1	0	0	0	0	0	1	0	0	9	2	3	0	0	3	4	1	0	2	2	1	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	140	5	21	5	6	6	5	3	6	3	0	6	6	6	5	4	6	0	6	6	6	4	5	6	1	3	4	0	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	197	3	21	9	0	2	0	12	0	2	22	12	4	0	4	16	10	26	5	4	0	9	1	7	3	17	1	2	5					
		3.29%	1.05%	2.61%	4.09%	0.00%	1.36%	0.00%	2.12%	0.00%	1.10%	6.21%	12.24%	5.56%	0.00%	3.60%	2.62%	4.69%	4.38%	7.69%	6.90%	0.00%	4.09%	1.59%	4.49%	5.66%	3.28%	1.05%	3.17%	6.02%					
19	2.Всероссийская политическая партия «Гражданская Сила»	24	2	4	0	2	0	0	2	0	3	1	1	0	0	0	2	0	2	0	1	0	3	0	1	0	0	0	0	0					
		0.40%	0.70%	0.50%	0.00%	1.41%	0.00%	0.00%	0.35%	0.00%	1.65%	0.28%	1.02%	0.00%	0.00%	0.00%	0.33%	0.00%	0.34%	0.00%	1.72%	0.00%	1.36%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	5	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.50%	0.55%	0.00%	1.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	538	9	75	14	15	9	8	64	2	18	27	12	8	2	9	25	21	71	1	14	6	25	10	11	3	49	15	2	13					
		8.98%	3.14%	9.31%	6.36%	10.56%	6.12%	22.22%	11.29%	5.00%	9.89%	7.63%	12.24%	11.11%	3.39%	8.11%	4.09%	9.86%	11.97%	1.54%	24.14%	7.69%	11.36%	15.87%	7.05%	5.66%	9.44%	15.79%	3.17%	15.66%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	163	0	14	7	2	0	3	19	0	2	6	3	5	1	3	7	7	28	0	1	0	19	11	6	0	4	1	4	10					
		2.72%	0.00%	1.74%	3.18%	1.41%	0.00%	8.33%	3.35%	0.00%	1.10%	1.69%	3.06%	6.94%	1.69%	2.70%	1.15%	3.29%	4.72%	0.00%	1.72%	0.00%	8.64%	17.46%	3.85%	0.00%	0.77%	1.05%	6.35%	12.05%					
23	6.Политическая партия «Партия социальной справедливости»	6	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	1.59%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	566	26	87	11	4	6	1	59	12	22	42	4	12	1	12	38	30	54	8	8	7	20	2	34	4	49	2	6	5					
		9.45%	9.06%	10.79%	5.00%	2.82%	4.08%	2.78%	10.41%	30.00%	12.09%	11.86%	4.08%	16.67%	1.69%	10.81%	6.22%	14.08%	9.11%	12.31%	13.79%	8.97%	9.09%	3.17%	21.79%	7.55%	9.44%	2.11%	9.52%	6.02%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	251	19	49	9	7	7	1	19	0	5	29	2	0	1	3	17	5	31	0	0	3	12	1	5	2	21	3	0	0					
		4.19%	6.62%	6.08%	4.09%	4.93%	4.76%	2.78%	3.35%	0.00%	2.75%	8.19%	2.04%	0.00%	1.69%	2.70%	2.78%	2.35%	5.23%	0.00%	0.00%	3.85%	5.45%	1.59%	3.21%	3.77%	4.05%	3.16%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	32	2	2	2	1	0	0	3	1	5	0	1	0	2	0	3	2	0	1	0	0	2	0	1	1	3	0	0	0					
		0.53%	0.70%	0.25%	0.91%	0.70%	0.00%	0.00%	0.53%	2.50%	2.75%	0.00%	1.02%	0.00%	3.39%	0.00%	0.49%	0.94%	0.00%	1.54%	0.00%	0.00%	0.91%	0.00%	0.64%	1.89%	0.58%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4119	223	538	163	108	123	23	384	23	119	217	56	42	52	78	498	134	375	49	28	62	124	35	90	40	371	73	48	43					
		68.75%	77.70%	66.75%	74.09%	76.06%	83.67%	63.89%	67.72%	57.50%	65.38%	61.30%	57.14%	58.33%	88.14%	70.27%	81.51%	62.91%	63.24%	75.38%	48.28%	79.49%	56.36%	55.56%	57.69%	75.47%	71.48%	76.84%	76.19%	51.81%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	17	1	3	0	2	0	0	0	0	2	1	0	0	0	2	1	0	3	0	0	0	0	2	0	0	0	0	0	0					
		0.28%	0.35%	0.37%	0.00%	1.41%	0.00%	0.00%	0.00%	0.00%	1.10%	0.28%	0.00%	0.00%	0.00%	1.80%	0.16%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	3.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
