Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Ярская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №3401	УИК №3402	УИК №3403	УИК №3404	УИК №3405	УИК №3406	УИК №3407	УИК №3408	УИК №3409	УИК №3410	УИК №3411	УИК №3412	УИК №3413	УИК №3414	УИК №3415	УИК №3416	УИК №3417	УИК №3418	УИК №3419	УИК №3420	УИК №3421					
		7.08%	5.62%	4.22%	2.30%	3.68%	2.30%	4.72%	6.17%	12.32%	8.57%	3.08%	6.41%	4.76%	2.79%	1.39%	4.03%	6.54%	7.90%	9.43%	9.08%	9.58%	7.13%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1073	59	31	17	32	11	17	82	31	20	10	23	21	14	11	32	67	69	75	197	180	74					
		13.05%	13.82%	13.08%	7.83%	7.84%	12.64%	7.30%	10.33%	14.69%	14.29%	15.38%	14.74%	12.50%	7.82%	7.64%	11.72%	18.26%	11.13%	15.37%	13.86%	15.27%	18.18%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	57	1	2	0	3	0	1	8	4	0	1	2	2	0	1	0	2	7	3	3	12	5					
		0.69%	0.23%	0.84%	0.00%	0.74%	0.00%	0.43%	1.01%	1.90%	0.00%	1.54%	1.28%	1.19%	0.00%	0.69%	0.00%	0.54%	1.13%	0.61%	0.21%	1.02%	1.23%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1553	72	15	21	122	5	37	142	13	21	8	31	16	5	14	17	50	142	102	386	270	64					
		18.89%	16.86%	6.33%	9.68%	29.90%	5.75%	15.88%	17.88%	6.16%	15.00%	12.31%	19.87%	9.52%	2.79%	9.72%	6.23%	13.62%	22.90%	20.90%	27.16%	22.90%	15.72%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	58	2	0	0	2	0	2	7	0	1	0	1	0	1	0	0	2	9	3	15	8	5					
		0.71%	0.47%	0.00%	0.00%	0.49%	0.00%	0.86%	0.88%	0.00%	0.71%	0.00%	0.64%	0.00%	0.56%	0.00%	0.00%	0.54%	1.45%	0.61%	1.06%	0.68%	1.23%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4719	267	177	173	221	69	158	483	132	83	43	86	120	152	111	211	216	333	248	657	562	217					
		57.40%	62.53%	74.68%	79.72%	54.17%	79.31%	67.81%	60.83%	62.56%	59.29%	66.15%	55.13%	71.43%	84.92%	77.08%	77.29%	58.86%	53.71%	50.82%	46.24%	47.67%	53.32%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	23	1	0	0	1	0	0	3	0	0	0	1	1	0	1	0	1	1	1	5	6	1					
		0.28%	0.23%	0.00%	0.00%	0.25%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.64%	0.60%	0.00%	0.69%	0.00%	0.27%	0.16%	0.20%	0.35%	0.51%	0.25%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
